pitc_reduction_year,pitc_reduction_percentage,future_variability,future_value,elimination_year,mean_incidence_2100,lower_ci,upper_ci,art_int_rate,art_ret_rate
2025,35,art_deterioration,0.03,2071,5.653805e-4,5.52096175e-4,5.78664825e-4,0.2956616034557069,0.7043383965442931
2025,35,art_deterioration,0.035,2073,6.036655e-4,5.860852750000001e-4,6.21245725e-4,0.3103317273366466,0.6896682726633534
2025,35,art_deterioration,0.04,2076,6.441954999999999e-4,6.219479250000001e-4,6.664430749999999e-4,0.3256537426820358,0.6743462573179642
2025,35,art_deterioration,0.045,2078,6.870545e-4,6.597538749999999e-4,7.143551250000001e-4,0.34165327278123714,0.6583467272187629
2025,35,art_deterioration,0.05,2081,7.322699999999999e-4,6.995244499999999e-4,7.6501555e-4,0.35835681789103724,0.6416431821089628
2025,35,art_deterioration,0.055,2084,7.800105e-4,7.41406775e-4,8.18614225e-4,0.37579178083779036,0.6242082191622096
2025,35,art_deterioration,0.06,2087,8.30233e-4,7.853616499999999e-4,8.7510435e-4,0.393986493239428,0.606013506760572
2025,35,art_deterioration,0.065,2091,8.83032e-4,8.314716999999999e-4,9.345923e-4,0.412970242359259,0.5870297576407411
2025,35,art_deterioration,0.07,2095,9.383875e-4,8.79722625e-4,9.97052375e-4,0.4327732986037046,0.5672267013962954
2025,35,art_deterioration,0.075,2100,9.96313e-4,9.301293499999999e-4,0.00106249665,0.4534269436762364,0.5465730563237636
2025,35,art_deterioration,0.08,NA,0.0010568665,9.82744175e-4,0.001130988825,0.4749634994000134,0.5250365005999866
2025,35,art_deterioration,0.085,NA,0.0011200749999999999,0.0010376007499999999,0.00120254925,0.49741635722183525,0.5025836427781647
2025,35,art_deterioration,0.09,NA,0.00118581,0.001094591,0.001277029,0.5208200084102662,0.4791799915897338
2025,35,art_deterioration,0.095,NA,0.001254175,0.00115382175,0.00135452825,0.545210074960902,0.454789925039098
2025,35,art_deterioration,0.1,NA,0.001325,0.001215142,0.001434858,0.5706233412220005,0.42937665877799946
2025,35,art_deterioration,0.105,NA,0.00139835,0.0012786215,0.0015180785000000001,0.5970977862538093,0.40290221374619073
2025,35,art_deterioration,0.11,NA,0.001474075,0.00134414825,0.0016040017500000001,0.6246726169351839,0.37532738306481606
2025,35,art_deterioration,0.115,NA,0.0015521,0.0014116615,0.0016925385000000001,0.6533883018311998,0.3466116981688002
2025,35,art_deterioration,0.12,NA,0.0016323449999999999,0.0014811097499999998,0.0017835802500000002,0.6832866058357266,0.31671339416427335
2025,35,art_deterioration,0.125,NA,0.00171474,0.001552442,0.001877038,0.71441062560305,0.28558937439695
2025,35,art_deterioration,0.13,NA,0.0017991700000000001,0.0016255764999999998,0.0019727635,0.7468048257828883,0.2531951742171117
2025,35,art_deterioration,0.135,NA,0.0018854050000000002,0.0017003212499999997,0.00207048875,0.7805150760732846,0.21948492392671537
2025,35,art_deterioration,0.14,NA,0.001973425,0.00177667525,0.00217017475,0.8155886891060855,0.1844113108939145
2025,40,art_improvement,0,2064,4.320195e-4,4.31420525e-4,4.3261847500000006e-4,0.22,0.78
2025,40,art_improvement,0.005,2063,4.05379e-4,4.022231e-4,4.0853489999999993e-4,0.2092442287024698,0.7907557712975302
2025,40,art_improvement,0.01,2062,3.803725e-4,3.7491712499999994e-4,3.8582787500000007e-4,0.19896405650193696,0.8010359434980631
2025,40,art_improvement,0.015,2061,3.5701600000000004e-4,3.49511e-4,3.64521e-4,0.18914069729701147,0.8108593027029886
2025,40,art_improvement,0.02,2059,3.35185e-4,3.2585884999999996e-4,3.4451115000000003e-4,0.17975601751526027,0.8202439824847397
2025,40,art_improvement,0.025,2059,3.14798e-4,3.038635e-4,3.2573249999999997e-4,0.1707925165884163,0.8292074834115837
2025,40,art_improvement,0.03,2058,2.9577550000000003e-4,2.83428825e-4,3.08122175e-4,0.16223330791688417,0.8377666920831158
2025,40,art_improvement,0.035,2057,2.7804e-4,2.6446165e-4,2.9161834999999996e-4,0.15406210031368517,0.8459378996863148
2025,40,art_improvement,0.04,2056,2.6147e-4,2.4682290000000004e-4,2.7611709999999997e-4,0.14626317991813018,0.8537368200818698
2025,40,art_improvement,0.045,2055,2.46075e-4,2.3051305e-4,2.6163695000000004e-4,0.13882139256966078,0.8611786074303392
2025,40,art_improvement,0.05,2054,2.3173650000000003e-4,2.15396025e-4,2.48076975e-4,0.13172212663244331,0.8682778733675567
2025,40,art_improvement,0.055,2053,2.183825e-4,2.0138747499999995e-4,2.35377525e-4,0.12495129626144652,0.8750487037385535
2025,40,art_improvement,0.06,2053,2.05981e-4,1.88444e-4,2.23518e-4,0.11849532510087786,0.8815046748991221
2025,40,art_improvement,0.065,2052,1.94423e-4,1.7644425000000002e-4,2.1240175e-4,0.11234113040599426,0.8876588695940058
2025,40,art_improvement,0.07,2051,1.83719e-4,1.6538875000000002e-4,2.0204925e-4,0.10647610757944442,0.8935238924205555
2025,40,art_improvement,0.075,2051,1.7376400000000005e-4,1.5516205000000002e-4,1.9236595e-4,0.10088811511344216,0.8991118848865578
2025,40,art_improvement,0.08,2050,1.6449500000000002e-4,1.4569165e-4,1.8329835e-4,0.09556545992919911,0.9044345400708009
2025,40,art_improvement,0.085,2049,1.5592299999999998e-4,1.3698094999999998e-4,1.7486505e-4,0.09049688310519478,0.9095031168948052
2025,40,art_improvement,0.09,2049,1.479545e-4,1.28927425e-4,1.66981575e-4,0.08567154598598367,0.9143284540140163
2025,40,art_improvement,0.095,2048,1.40531e-4,1.214664e-4,1.5959560000000002e-4,0.08107901666338142,0.9189209833366185
2025,40,art_improvement,0.1,2048,1.336675e-4,1.14606225e-4,1.5272877500000005e-4,0.07670925682200003,0.923290743178
2025,40,art_improvement,0.105,2047,1.2730899999999998e-4,1.0828525e-4,1.4633274999999998e-4,0.07255260894123362,0.9274473910587664
2025,40,art_improvement,0.11,2047,1.213725e-4,1.02415725e-4,1.40329275e-4,0.06859978384592562,0.9314002161540744
2025,40,art_improvement,0.115,2046,1.1587365e-4,9.70091675e-5,1.347381325e-4,0.06484184859807526,0.9351581514019247
2025,40,art_improvement,0.12,2046,1.107962e-4,9.204339e-5,1.2954901e-4,0.06127021472206848,0.9387297852779315
2025,40,art_improvement,0.125,2045,1.0606295e-4,8.74391025e-5,1.246867975e-4,0.05787662675604224,0.9421233732439578
2025,40,art_improvement,0.13,2045,1.016615e-4,8.317972499999999e-5,1.20143275e-4,0.05465315112211585,0.9453468488778841
2025,40,art_improvement,0.135,2044,9.7608e-5,7.927774999999999e-5,1.1593825e-4,0.05159216530834383,0.9484078346916561
2025,40,art_improvement,0.14,2044,9.380425e-5,7.56347875e-5,1.119737125e-4,0.04868634735536675,0.9513136526446333
2025,40,art_deterioration,0,2064,4.320195e-4,4.31420525e-4,4.3261847500000006e-4,0.22,0.78
2025,40,art_deterioration,0.005,2065,4.60467e-4,4.5822690000000004e-4,4.6270709999999995e-4,0.2312508290489737,0.7687491709510264
2025,40,art_deterioration,0.01,2067,4.907965e-4,4.85419025e-4,4.961739749999999e-4,0.243016867590465,0.756983132409535
2025,40,art_deterioration,0.015,2068,5.230295e-4,5.142063749999999e-4,5.318526250000001e-4,0.2553189815055328,0.7446810184944672
2025,40,art_deterioration,0.02,2070,5.57386e-4,5.447775999999999e-4,5.699944000000001e-4,0.26817877239884663,0.7318212276011533
2025,40,art_deterioration,0.025,2072,5.938275000000001e-4,5.770918249999999e-4,6.105631750000001e-4,0.28161859972319847,0.7183814002768015
2025,40,art_deterioration,0.03,2074,6.324625e-4,6.11239975e-4,6.53685025e-4,0.2956616034557069,0.7043383965442931
2025,40,art_deterioration,0.035,2077,6.734455e-4,6.473542249999999e-4,6.995367750000001e-4,0.3103317273366466,0.6896682726633534
2025,40,art_deterioration,0.04,2079,7.167695e-4,6.854237749999999e-4,7.48115225e-4,0.3256537426820358,0.6743462573179642
2025,40,art_deterioration,0.045,2082,7.62519e-4,7.255203000000001e-4,7.995176999999999e-4,0.34165327278123714,0.6583467272187629
2025,40,art_deterioration,0.05,2086,8.10718e-4,7.67664e-4,8.53772e-4,0.35835681789103724,0.6416431821089628
2025,40,art_deterioration,0.055,2089,8.615395e-4,8.12005075e-4,9.11073925e-4,0.37579178083779036,0.6242082191622096
2025,40,art_deterioration,0.06,2093,9.149295e-4,8.58498075e-4,9.713609250000001e-4,0.393986493239428,0.606013506760572
2025,40,art_deterioration,0.065,2098,9.709804999999999e-4,9.07226475e-4,0.001034734525,0.412970242359259,0.5870297576407411
2025,40,art_deterioration,0.07,NA,0.0010296685,9.58170075e-4,0.001101166925,0.4327732986037046,0.5672267013962954
2025,40,art_deterioration,0.075,NA,0.001091,0.0010113425,0.0011706575,0.4534269436762364,0.5465730563237636
2025,40,art_deterioration,0.08,NA,0.00115502,0.001066784,0.0012432559999999999,0.4749634994000134,0.5250365005999866
2025,40,art_deterioration,0.085,NA,0.001221765,0.0011245372500000002,0.00131899275,0.49741635722183525,0.5025836427781647
2025,40,art_deterioration,0.09,NA,0.00129108,0.0011844805,0.0013976795,0.5208200084102662,0.4791799915897338
2025,40,art_deterioration,0.095,NA,0.00136307,0.0012467140000000001,0.0014794259999999998,0.545210074960902,0.454789925039098
2025,40,art_deterioration,0.1,NA,0.00143754,0.0013110759999999998,0.0015640040000000001,0.5706233412220005,0.42937665877799946
2025,40,art_deterioration,0.105,NA,0.0015145649999999998,0.0013776367499999998,0.00165149325,0.5970977862538093,0.40290221374619073
2025,40,art_deterioration,0.11,NA,0.001593965,0.0014462637499999998,0.0017416662499999999,0.6246726169351839,0.37532738306481606
2025,40,art_deterioration,0.115,NA,0.00167567,0.001516906,0.001834434,0.6533883018311998,0.3466116981688002
2025,40,art_deterioration,0.12,NA,0.00175958,0.0015894824999999999,0.0019296775,0.6832866058357266,0.31671339416427335
2025,40,art_deterioration,0.125,NA,0.00184562,0.001663961,0.002027279,0.71441062560305,0.28558937439695
2025,40,art_deterioration,0.13,NA,0.001933665,0.0017402307499999998,0.00212709925,0.7468048257828883,0.2531951742171117
2025,40,art_deterioration,0.135,NA,0.0020234600000000004,0.001818089,0.0022288310000000006,0.7805150760732846,0.21948492392671537
2025,40,art_deterioration,0.14,NA,0.0021149999999999997,0.0018975449999999998,0.0023324549999999998,0.8155886891060855,0.1844113108939145
2025,45,art_improvement,0,2066,4.90304e-4,4.846515e-4,4.959565e-4,0.22,0.78
2025,45,art_improvement,0.005,2065,4.615365e-4,4.58918775e-4,4.64154225e-4,0.2092442287024698,0.7907557712975302
2025,45,art_improvement,0.01,2063,4.34491e-4,4.343485e-4,4.346335e-4,0.19896405650193696,0.8010359434980631
2025,45,art_improvement,0.015,2062,4.091895e-4,4.06555625e-4,4.11823375e-4,0.18914069729701147,0.8108593027029886
2025,45,art_improvement,0.02,2061,3.855e-4,3.8062175e-4,3.9037825e-4,0.17975601751526027,0.8202439824847397
2025,45,art_improvement,0.025,2060,3.633385e-4,3.56445775e-4,3.70231225e-4,0.1707925165884163,0.8292074834115837
2025,45,art_improvement,0.03,2059,3.4262249999999995e-4,3.3393047499999997e-4,3.51314525e-4,0.16223330791688417,0.8377666920831158
2025,45,art_improvement,0.035,2058,3.232705e-4,3.12976775e-4,3.33564225e-4,0.15406210031368517,0.8459378996863148
2025,45,art_improvement,0.04,2057,3.05155e-4,2.9343865e-4,3.1687135e-4,0.14626317991813018,0.8537368200818698
2025,45,art_improvement,0.045,2056,2.882895e-4,2.75322475e-4,3.01256525e-4,0.13882139256966078,0.8611786074303392
2025,45,art_improvement,0.05,2055,2.725485e-4,2.58483275e-4,2.86613725e-4,0.13172212663244331,0.8682778733675567
2025,45,art_improvement,0.055,2055,2.578555e-4,2.42832675e-4,2.72878325e-4,0.12495129626144652,0.8750487037385535
2025,45,art_improvement,0.06,2054,2.441805e-4,2.28328325e-4,2.6003267500000006e-4,0.11849532510087786,0.8815046748991221
2025,45,art_improvement,0.065,2053,2.31405e-4,2.1483795e-4,2.4797205e-4,0.11234113040599426,0.8876588695940058
2025,45,art_improvement,0.07,2052,2.19546e-4,2.0237095e-4,2.3672105e-4,0.10647610757944442,0.8935238924205555
2025,45,art_improvement,0.075,2052,2.084895e-4,1.90800025e-4,2.26178975e-4,0.10088811511344216,0.8991118848865578
2025,45,art_improvement,0.08,2051,1.9817e-4,1.800497e-4,2.1629030000000005e-4,0.09556545992919911,0.9044345400708009
2025,45,art_improvement,0.085,2051,1.886025e-4,1.70128325e-4,2.07076675e-4,0.09049688310519478,0.9095031168948052
2025,45,art_improvement,0.09,2050,1.796855e-4,1.60924425e-4,1.98446575e-4,0.08567154598598367,0.9143284540140163
2025,45,art_improvement,0.095,2049,1.713575e-4,1.5236842499999998e-4,1.90346575e-4,0.08107901666338142,0.9189209833366185
2025,45,art_improvement,0.1,2049,1.63637e-4,1.4447265e-4,1.8280135e-4,0.07670925682200003,0.923290743178
2025,45,art_improvement,0.105,2048,1.56467e-4,1.371744e-4,1.7575959999999998e-4,0.07255260894123362,0.9274473910587664
2025,45,art_improvement,0.11,2048,1.497545e-4,1.30373075e-4,1.69135925e-4,0.06859978384592562,0.9314002161540744
2025,45,art_improvement,0.115,2047,1.43521e-4,1.240859e-4,1.6295610000000002e-4,0.06484184859807526,0.9351581514019247
2025,45,art_improvement,0.12,2047,1.377505e-4,1.18292125e-4,1.57208875e-4,0.06127021472206848,0.9387297852779315
2025,45,art_improvement,0.125,2046,1.32357e-4,1.12901e-4,1.51813e-4,0.05787662675604224,0.9421233732439578
2025,45,art_improvement,0.13,2046,1.273285e-4,1.07896725e-4,1.46760275e-4,0.05465315112211585,0.9453468488778841
2025,45,art_improvement,0.135,2045,1.22687e-4,1.0329845e-4,1.4207555e-4,0.05159216530834383,0.9484078346916561
2025,45,art_improvement,0.14,2045,1.1831965e-4,9.89896675e-5,1.376496325e-4,0.04868634735536675,0.9513136526446333
2025,45,art_deterioration,0,2066,4.90304e-4,4.846515e-4,4.959565e-4,0.22,0.78
2025,45,art_deterioration,0.005,2068,5.209755000000001e-4,5.11987075e-4,5.29963925e-4,0.2312508290489737,0.7687491709510264
2025,45,art_deterioration,0.01,2069,5.536275e-4,5.409863249999999e-4,5.66268675e-4,0.243016867590465,0.756983132409535
2025,45,art_deterioration,0.015,2071,5.882795e-4,5.71659725e-4,6.04899275e-4,0.2553189815055328,0.7446810184944672
2025,45,art_deterioration,0.02,2073,6.251625e-4,6.04206925e-4,6.46118075e-4,0.26817877239884663,0.7318212276011533
2025,45,art_deterioration,0.025,2075,6.6423e-4,6.3858e-4,6.8988e-4,0.28161859972319847,0.7183814002768015
2025,45,art_deterioration,0.03,2078,7.05593e-4,6.748738e-4,7.363122e-4,0.2956616034557069,0.7043383965442931
2025,45,art_deterioration,0.035,2081,7.494125e-4,7.132255749999999e-4,7.85599425e-4,0.3103317273366466,0.6896682726633534
2025,45,art_deterioration,0.04,2084,7.956720000000001e-4,7.5361835e-4,8.377256500000001e-4,0.3256537426820358,0.6743462573179642
2025,45,art_deterioration,0.045,2087,8.44458e-4,7.961277e-4,8.927882999999999e-4,0.34165327278123714,0.6583467272187629
2025,45,art_deterioration,0.05,2091,8.95788e-4,8.407678e-4,9.508082e-4,0.35835681789103724,0.6416431821089628
2025,45,art_deterioration,0.055,2096,9.498365000000001e-4,8.876936749999999e-4,0.001011979325,0.37579178083779036,0.6242082191622096
2025,45,art_deterioration,0.06,NA,0.001006548,9.368541e-4,0.0010762418999999998,0.393986493239428,0.606013506760572
2025,45,art_deterioration,0.065,NA,0.001066002,9.883319000000002e-4,0.0011436721000000001,0.412970242359259,0.5870297576407411
2025,45,art_deterioration,0.07,NA,0.00112817,0.0010421,0.0012142400000000001,0.4327732986037046,0.5672267013962954
2025,45,art_deterioration,0.075,NA,0.0011930500000000002,0.0010981640000000002,0.001287936,0.4534269436762364,0.5465730563237636
2025,45,art_deterioration,0.08,NA,0.001260685,0.00115656975,0.00136480025,0.4749634994000134,0.5250365005999866
2025,45,art_deterioration,0.085,NA,0.001331095,0.00121734675,0.00144484325,0.49741635722183525,0.5025836427781647
2025,45,art_deterioration,0.09,NA,0.001404115,0.00128036325,0.00152786675,0.5208200084102662,0.4791799915897338
2025,45,art_deterioration,0.095,NA,0.001479845,0.00134570975,0.00161398025,0.545210074960902,0.454789925039098
2025,45,art_deterioration,0.1,NA,0.0015580799999999999,0.0014132239999999998,0.0017029360000000002,0.5706233412220005,0.42937665877799946
2025,45,art_deterioration,0.105,NA,0.0016388800000000001,0.0014829755,0.0017947845,0.5970977862538093,0.40290221374619073
2025,45,art_deterioration,0.11,NA,0.0017220550000000001,0.00155481225,0.00188929775,0.6246726169351839,0.37532738306481606
2025,45,art_deterioration,0.115,NA,0.001807525,0.0016286827499999998,0.00198636725,0.6533883018311998,0.3466116981688002
2025,45,art_deterioration,0.12,NA,0.0018951699999999998,0.001704486,0.002085854,0.6832866058357266,0.31671339416427335
2025,45,art_deterioration,0.125,NA,0.0019849200000000003,0.0017821805,0.0021876595,0.71441062560305,0.28558937439695
2025,45,art_deterioration,0.13,NA,0.00207662,0.001861654,0.002291586,0.7468048257828883,0.2531951742171117
2025,45,art_deterioration,0.135,NA,0.00217002,0.0019426945,0.0023973454999999997,0.7805150760732846,0.21948492392671537
2025,45,art_deterioration,0.14,NA,0.0022651,0.002025301,0.002504899,0.8155886891060855,0.1844113108939145
2025,50,art_improvement,0,2068,5.53734e-4,5.403675000000001e-4,5.671004999999999e-4,0.22,0.78
2025,50,art_improvement,0.005,2067,5.227484999999999e-4,5.12916475e-4,5.325805249999999e-4,0.2092442287024698,0.7907557712975302
2025,50,art_improvement,0.01,2065,4.935795e-4,4.86989825e-4,5.00169175e-4,0.19896405650193696,0.8010359434980631
2025,50,art_improvement,0.015,2064,4.662535e-4,4.62618325e-4,4.69888675e-4,0.18914069729701147,0.8108593027029886
2025,50,art_improvement,0.02,2063,4.406320000000001e-4,4.3968485e-4,4.415791500000001e-4,0.17975601751526027,0.8202439824847397
2025,50,art_improvement,0.025,2062,4.166295e-4,4.15137525e-4,4.18121475e-4,0.1707925165884163,0.8292074834115837
2025,50,art_improvement,0.03,2061,3.941585e-4,3.90459675e-4,3.97857325e-4,0.16223330791688417,0.8377666920831158
2025,50,art_improvement,0.035,2060,3.73135e-4,3.6744545e-4,3.7882455e-4,0.15406210031368517,0.8459378996863148
2025,50,art_improvement,0.04,2059,3.534235e-4,3.45938925e-4,3.60908075e-4,0.14626317991813018,0.8537368200818698
2025,50,art_improvement,0.045,2058,3.350415e-4,3.2595142500000003e-4,3.44131575e-4,0.13882139256966078,0.8611786074303392
2025,50,art_improvement,0.05,2057,3.17856e-4,3.0733e-4,3.28382e-4,0.13172212663244331,0.8682778733675567
2025,50,art_improvement,0.055,2056,3.01787e-4,2.899804e-4,3.135936e-4,0.12495129626144652,0.8750487037385535
2025,50,art_improvement,0.06,2055,2.86804e-4,2.7386215e-4,2.9974585e-4,0.11849532510087786,0.8815046748991221
2025,50,art_improvement,0.065,2054,2.7278100000000004e-4,2.588331e-4,2.867289e-4,0.11234113040599426,0.8876588695940058
2025,50,art_improvement,0.07,2054,2.59739e-4,2.4490665e-4,2.7457135e-4,0.10647610757944442,0.8935238924205555
2025,50,art_improvement,0.075,2053,2.47556e-4,2.319475e-4,2.631645e-4,0.10088811511344216,0.8991118848865578
2025,50,art_improvement,0.08,2052,2.361625e-4,2.19874275e-4,2.52450725e-4,0.09556545992919911,0.9044345400708009
2025,50,art_improvement,0.085,2052,2.25578e-4,2.0870125e-4,2.4245475e-4,0.09049688310519478,0.9095031168948052
2025,50,art_improvement,0.09,2051,2.156925e-4,1.98307025e-4,2.33077975e-4,0.08567154598598367,0.9143284540140163
2025,50,art_improvement,0.095,2050,2.06441e-4,1.8861615e-4,2.2426585e-4,0.08107901666338142,0.9189209833366185
2025,50,art_improvement,0.1,2050,1.978465e-4,1.79648775e-4,2.16044225e-4,0.07670925682200003,0.923290743178
2025,50,art_improvement,0.105,2049,1.89848e-4,1.7133535e-4,2.0836065e-4,0.07255260894123362,0.9274473910587664
2025,50,art_improvement,0.11,2049,1.82344e-4,1.6356535000000002e-4,2.0112265e-4,0.06859978384592562,0.9314002161540744
2025,50,art_improvement,0.115,2048,1.753605e-4,1.56362875e-4,1.94358125e-4,0.06484184859807526,0.9351581514019247
2025,50,art_improvement,0.12,2048,1.68882e-4,1.497053e-4,1.880587e-4,0.06127021472206848,0.9387297852779315
2025,50,art_improvement,0.125,2047,1.628145e-4,1.4349387500000002e-4,1.82135125e-4,0.05787662675604224,0.9421233732439578
2025,50,art_improvement,0.13,2047,1.5714549999999998e-4,1.3771087499999998e-4,1.76580125e-4,0.05465315112211585,0.9453468488778841
2025,50,art_improvement,0.135,2046,1.519015e-4,1.3238137499999998e-4,1.7142162500000002e-4,0.05159216530834383,0.9484078346916561
2025,50,art_improvement,0.14,2046,1.4695799999999998e-4,1.2737469999999997e-4,1.6654130000000002e-4,0.04868634735536675,0.9513136526446333
2025,50,art_deterioration,0,2068,5.53734e-4,5.403675000000001e-4,5.671004999999999e-4,0.22,0.78
2025,50,art_deterioration,0.005,2070,5.86727e-4,5.695054e-4,6.039486e-4,0.2312508290489737,0.7687491709510264
2025,50,art_deterioration,0.01,2072,6.218055e-4,6.00392975e-4,6.432180250000001e-4,0.243016867590465,0.756983132409535
2025,50,art_deterioration,0.015,2074,6.58985e-4,6.3303955e-4,6.8493045e-4,0.2553189815055328,0.7446810184944672
2025,50,art_deterioration,0.02,2077,6.985089999999999e-4,6.676529999999999e-4,7.29365e-4,0.26817877239884663,0.7318212276011533
2025,50,art_deterioration,0.025,2080,7.40321e-4,7.041810999999999e-4,7.764609000000001e-4,0.28161859972319847,0.7183814002768015
2025,50,art_deterioration,0.03,2083,7.84535e-4,7.427198e-4,8.263502e-4,0.2956616034557069,0.7043383965442931
2025,50,art_deterioration,0.035,2086,8.31315e-4,7.8341125e-4,8.7921875e-4,0.3103317273366466,0.6896682726633534
2025,50,art_deterioration,0.04,2090,8.806389999999999e-4,8.262353499999999e-4,9.3504265e-4,0.3256537426820358,0.6743462573179642
2025,50,art_deterioration,0.045,2094,9.325895e-4,8.71263675e-4,9.939153250000002e-4,0.34165327278123714,0.6583467272187629
2025,50,art_deterioration,0.05,2099,9.87178e-4,9.185101e-4,0.0010558458999999998,0.35835681789103724,0.6416431821089628
2025,50,art_deterioration,0.055,NA,0.0010445895,9.681330249999999e-4,0.001121045975,0.37579178083779036,0.6242082191622096
2025,50,art_deterioration,0.06,NA,0.0011047399999999999,0.0010200760000000002,0.0011894039999999998,0.393986493239428,0.606013506760572
2025,50,art_deterioration,0.065,NA,0.001167725,0.0010744112499999998,0.0012610387500000002,0.412970242359259,0.5870297576407411
2025,50,art_deterioration,0.07,NA,0.0012334899999999998,0.0011311084999999998,0.0013358715000000001,0.4327732986037046,0.5672267013962954
2025,50,art_deterioration,0.075,NA,0.00130203,0.0011901675,0.0014138925,0.4534269436762364,0.5465730563237636
2025,50,art_deterioration,0.08,NA,0.00137338,0.0012516374999999998,0.0014951225000000002,0.4749634994000134,0.5250365005999866
2025,50,art_deterioration,0.085,NA,0.0014475550000000001,0.0013155287499999999,0.0015795812500000001,0.49741635722183525,0.5025836427781647
2025,50,art_deterioration,0.09,NA,0.00152437,0.0013817084999999999,0.0016670315,0.5208200084102662,0.4791799915897338
2025,50,art_deterioration,0.095,NA,0.001603925,0.0014502672499999997,0.0017575827500000002,0.545210074960902,0.454789925039098
2025,50,art_deterioration,0.1,NA,0.001685995,0.0015210227500000002,0.0018509672499999999,0.5706233412220005,0.42937665877799946
2025,50,art_deterioration,0.105,NA,0.001770625,0.00159403425,0.00194721575,0.5970977862538093,0.40290221374619073
2025,50,art_deterioration,0.11,NA,0.001857625,0.00166914975,0.0020461002500000002,0.6246726169351839,0.37532738306481606
2025,50,art_deterioration,0.115,NA,0.001946895,0.00174629775,0.00214749225,0.6533883018311998,0.3466116981688002
2025,50,art_deterioration,0.12,NA,0.0020383,0.0018253764999999998,0.0022512235000000003,0.6832866058357266,0.31671339416427335
2025,50,art_deterioration,0.125,NA,0.002131765,0.00190633475,0.00235719525,0.71441062560305,0.28558937439695
2025,50,art_deterioration,0.13,NA,0.002227125,0.0019890407499999997,0.00246520925,0.7468048257828883,0.2531951742171117
2025,50,art_deterioration,0.135,NA,0.002324115,0.00207329125,0.00257493875,0.7805150760732846,0.21948492392671537
2025,50,art_deterioration,0.14,NA,0.00242271,0.002159066,0.002686354,0.8155886891060855,0.1844113108939145
2025,55,art_improvement,0,2072,6.23476e-4,6.007007e-4,6.462513e-4,0.22,0.78
2025,55,art_improvement,0.005,2070,5.901375000000001e-4,5.71427725e-4,6.08847275e-4,0.2092442287024698,0.7907557712975302
2025,55,art_improvement,0.01,2068,5.587165000000001e-4,5.43761125e-4,5.736718750000001e-4,0.19896405650193696,0.8010359434980631
2025,55,art_improvement,0.015,2066,5.292455e-4,5.17735775e-4,5.407552249999999e-4,0.18914069729701147,0.8108593027029886
2025,55,art_improvement,0.02,2065,5.0158e-4,4.9323045e-4,5.0992955e-4,0.17975601751526027,0.8202439824847397
2025,55,art_improvement,0.025,2064,4.7563e-4,4.7017225e-4,4.8108775e-4,0.1707925165884163,0.8292074834115837
2025,55,art_improvement,0.03,2062,4.513065e-4,4.48488325e-4,4.54124675e-4,0.16223330791688417,0.8377666920831158
2025,55,art_improvement,0.035,2061,4.285205e-4,4.28106775e-4,4.28934225e-4,0.15406210031368517,0.8459378996863148
2025,55,art_improvement,0.04,2060,4.071285e-4,4.05351525e-4,4.08905475e-4,0.14626317991813018,0.8537368200818698
2025,55,art_improvement,0.045,2059,3.87154e-4,3.833939e-4,3.9091409999999994e-4,0.13882139256966078,0.8611786074303392
2025,55,art_improvement,0.05,2058,3.68453e-4,3.628974e-4,3.740086e-4,0.13172212663244331,0.8682778733675567
2025,55,art_improvement,0.055,2057,3.509435e-4,3.43763875e-4,3.58123125e-4,0.12495129626144652,0.8750487037385535
2025,55,art_improvement,0.06,2057,3.345925e-4,3.2595082499999994e-4,3.4323417500000005e-4,0.11849532510087786,0.8815046748991221
2025,55,art_improvement,0.065,2056,3.19268e-4,3.0930819999999996e-4,3.292278e-4,0.11234113040599426,0.8876588695940058
2025,55,art_improvement,0.07,2055,3.0499399999999995e-4,2.9385524999999996e-4,3.1613275e-4,0.10647610757944442,0.8935238924205555
2025,55,art_improvement,0.075,2054,2.916395e-4,2.79442925e-4,3.03836075e-4,0.10088811511344216,0.8991118848865578
2025,55,art_improvement,0.08,2054,2.791305e-4,2.6598677499999995e-4,2.92274225e-4,0.09556545992919911,0.9044345400708009
2025,55,art_improvement,0.085,2053,2.6749200000000003e-4,2.5350704999999995e-4,2.8147695000000007e-4,0.09049688310519478,0.9095031168948052
2025,55,art_improvement,0.09,2052,2.566035e-4,2.4186947499999997e-4,2.71337525e-4,0.08567154598598367,0.9143284540140163
2025,55,art_improvement,0.095,2052,2.4639750000000004e-4,2.30996575e-4,2.61798425e-4,0.08107901666338142,0.9189209833366185
2025,55,art_improvement,0.1,2051,2.369005e-4,2.20910575e-4,2.52890425e-4,0.07670925682200003,0.923290743178
2025,55,art_improvement,0.105,2050,2.280465e-4,2.11537875e-4,2.44555125e-4,0.07255260894123362,0.9274473910587664
2025,55,art_improvement,0.11,2050,2.19727e-4,2.0275905e-4,2.3669495e-4,0.06859978384592562,0.9314002161540744
2025,55,art_improvement,0.115,2049,2.119705e-4,1.94600225e-4,2.29340775e-4,0.06484184859807526,0.9351581514019247
2025,55,art_improvement,0.12,2049,2.047635e-4,1.87042675e-4,2.22484325e-4,0.06127021472206848,0.9387297852779315
2025,55,art_improvement,0.125,2048,1.980025e-4,1.79973875e-4,2.16031125e-4,0.05787662675604224,0.9421233732439578
