year,indicator,mean,upper_CI,lower_CI
2047,NewHIVclients,3349.06206,4012.278,2701.0302500000003
2047,NewHIVinFSW,1019.516619,1356.8197499999999,735.4087249999999
2047,NewHIVinMSM,3104.55531,4656.36,1911.07
2047,NewHIVU15,2230.9292,2672.4619999999995,1838.6795
2048,HIVinc0to14,1.279157951e-4,1.5400184999999998e-4,1.0493464999999999e-4
2048,HIVinc15to24,0.0010742375209999999,0.00136201725,8.12242925e-4
2048,HIVinc15to24F,0.001658981118,0.0020451384999999995,0.0012863
2048,HIVinc15to24M,5.03126941e-4,6.9418005e-4,3.500356e-4
2048,HIVinc15to49,0.001430252089,0.0017035329999999995,0.00116544125
2048,HIVinc15to49F,0.00204809496,0.0024206082499999997,0.0016927185
2048,HIVinc15to49M,8.46131103e-4,0.0010447874999999999,6.540383749999999e-4
2048,HIVinc25to49,0.00159170602,0.001875754,0.0013180700000000002
2048,HIVinc25to49F,0.00222882986,0.00260638025,0.001872527
2048,HIVinc25to49M,9.98169365e-4,0.00121118375,7.83564725e-4
2048,HIVinc50,0.00150682605,0.0016902702499999999,0.0012947
2048,HIVinc50F,0.00210212969,0.0023750652500000003,0.00178740725
2048,HIVinc50M,9.48736804e-4,0.00105778375,8.240450499999999e-4
2048,HIVincClients,5.334197e-4,6.497788499999999e-4,4.201729e-4
2048,HIVincFSW,0.00524616746,0.0071390025,0.0036637955
2048,HIVincMSM,0.00575427432,0.00907163,0.00333817
2048,NewHIV15to24,11446.07682,14498.025,8690.08575
2048,NewHIV15to24F,8734.04146,10771.469999999998,6776.87625
2048,NewHIV15to24M,2712.03462,3747.3622499999997,1889.8432500000001
2048,NewHIV15to49,48833.3996,57838.172499999986,40067.26
2048,NewHIV15to49F,33984.1731,39778.7175,28368.1375
2048,NewHIV15to49M,14849.22653,18283.5925,11550.582499999999
2048,NewHIV25to49,37387.3264,43642.065,31213.41
2048,NewHIV25to49F,25250.1343,29320.609999999997,21495.9
2048,NewHIV25to49M,12137.19216,14662.449999999999,9589.84
2048,NewHIV50,22359.4591,24923.045000000002,19555.38
2048,NewHIV50F,15094.253,16840.145,13095.4
2048,NewHIV50M,7265.20872,8067.496749999999,6341.445500000001
2048,NewHIVclients,3191.81211,3845.004,2559.11625
2048,NewHIVinFSW,974.772805,1300.13525,699.3736
2048,NewHIVinMSM,3028.14353,4600.9,1831.86
2048,NewHIVU15,2084.63129,2510.429,1706.174
2049,HIVinc0to14,1.19616078e-4,1.4493665e-4,9.741527749999999e-5
2049,HIVinc15to24,0.001017199111,0.0013002695,7.62943675e-4
2049,HIVinc15to24F,0.001566547194,0.0019435619999999996,0.00120786
2049,HIVinc15to24M,4.80259852e-4,6.70612525e-4,3.2937915000000003e-4
2049,HIVinc15to49,0.001358479862,0.0016265992499999995,0.0011005639999999998
2049,HIVinc15to49F,0.00194276338,0.0023073879999999996,0.001594343
2049,HIVinc15to49M,8.04339343e-4,0.00100172675,6.176080250000001e-4
2049,HIVinc25to49,0.0015119578889999999,0.0017916409999999999,0.0012428019999999999
2049,HIVinc25to49F,0.00211572332,0.00248624575,0.00176967
2049,HIVinc25to49M,9.47035555e-4,0.0011581697499999997,7.36269e-4
2049,HIVinc50,0.00145332691,0.0016378027499999999,0.00124949675
2049,HIVinc50F,0.0020284133,0.00229566925,0.0017275219999999998
2049,HIVinc50M,9.14255203e-4,0.00102200825,7.92931975e-4
2049,HIVincClients,5.00636603e-4,6.1263765e-4,3.9230757500000003e-4
2049,HIVincFSW,0.00489483281,0.0066705,0.003403058
2049,HIVincMSM,0.00554566372,0.00885962,0.00316086
2049,NewHIV15to24,10848.82363,13841.107499999998,8147.111
2049,NewHIV15to24F,8258.494059999999,10251.107499999998,6370.5157500000005
2049,NewHIV15to24M,2590.3279900000002,3616.8979999999992,1782.15625
2049,NewHIV15to49,46697.0686,55611.98249999999,38057.395
2049,NewHIV15to49F,32507.4615,38240.605,26982.9275
2049,NewHIV15to49M,14189.60538,17621.989999999998,10957.3725
2049,NewHIV25to49,35848.2475,42076.39,29731.19
2049,NewHIV25to49F,24248.9692,28307.545000000002,20552.7
2049,NewHIV25to49M,11599.27885,14120.9425,9075.88
2049,NewHIV50,21939.655,24495.975,19188.447500000002
2049,NewHIV50F,14816.6441,16567.845,12832.8
2049,NewHIV50M,7123.01284,7917.575750000001,6207.9715
2049,NewHIVclients,3039.18147,3680.3685,2422.23175
2049,NewHIVinFSW,930.55618,1243.88725,663.97675
2049,NewHIVinMSM,2956.12036,4550.32,1756.87
2049,NewHIVU15,1948.13439,2360.379,1582.9892499999999
2050,HIVinc0to14,1.119513205e-4,1.3653065e-4,9.038150749999999e-5
2050,HIVinc15to24,9.65016852e-4,0.0012394027499999997,7.197447500000001e-4
2050,HIVinc15to24F,0.001482250597,0.0018506574999999996,0.00113663825
2050,HIVinc15to24M,4.5912224e-4,6.478736e-4,3.1026237499999997e-4
2050,HIVinc15to49,0.001290242232,0.0015532537499999995,0.0010382995
2050,HIVinc15to49F,0.00184271339,0.00220503125,0.0015022800000000002
2050,HIVinc15to49M,7.64690781e-4,9.607668999999998e-4,5.8308635e-4
2050,HIVinc25to49,0.001435344735,0.0017093769999999998,0.00117112225
2050,HIVinc25to49F,0.00200682843,0.00236650925,0.00167216
2050,HIVinc25to49M,8.98397762e-4,0.0011093245,6.91428e-4
2050,HIVinc50,0.00140197786,0.001587193,0.0012045865
2050,HIVinc50F,0.00195689451,0.00221668825,0.0016696710000000002
2050,HIVinc50M,8.81455888e-4,9.878761e-4,7.63267125e-4
2050,HIVincClients,4.69810804e-4,5.77808825e-4,3.6565845e-4
2050,HIVincFSW,0.0045670187,0.00627125,0.003158766
2050,HIVincMSM,0.00535075592,0.00866287,0.00299555
2050,NewHIV15to24,10304.34696,13222.5325,7667.54
2050,NewHIV15to24F,7825.95453,9776.484999999999,6002.512000000001
2050,NewHIV15to24M,2478.39242,3497.4379999999996,1680.1155
2050,NewHIV15to49,44647.166900000004,53468.73999999998,36136.1525
2050,NewHIV15to49F,31086.9904,36835.5825,25635.802499999998
2050,NewHIV15to49M,13560.17591,16989.659999999996,10383.462500000001
2050,NewHIV25to49,34342.8207,40536.31,28290.865
2050,NewHIV25to49F,23261.0394,27286,19626.2
2050,NewHIV25to49M,11081.78492,13625.04,8585.105
2050,NewHIV50,21524.5468,24092.73,18775.3675
2050,NewHIV50F,14542.5442,16316.3625,12588.7625
2050,NewHIV50M,6982.00037,7774.906,6075.401000000001
2050,NewHIVclients,2891.34724,3521.9362499999997,2289.8134999999997
2050,NewHIVinFSW,887.033382,1191.2915,629.3399999999999
2050,NewHIVinMSM,2888.12309,4504.3075,1685.8107499999999
2050,NewHIVU15,1821.2888600000001,2222.6877499999996,1468.9154999999998
2051,HIVinc0to14,1.048892504e-4,1.288514e-4,8.39181275e-5
2051,HIVinc15to24,9.16949075e-4,0.0011852267499999998,6.8007725e-4
2051,HIVinc15to24F,0.001404851139,0.0017651057499999997,0.00107141725
2051,HIVinc15to24M,4.39445893e-4,6.267095249999999e-4,2.93081675e-4
2051,HIVinc15to49,0.001225093996,0.0014830452499999998,9.79110575e-4
2051,HIVinc15to49F,0.00174743168,0.00210525775,0.0014186235
2051,HIVinc15to49M,7.26782482e-4,9.224276749999998e-4,5.49603875e-4
2051,HIVinc25to49,0.0013614879,0.0016297565,0.001103457
2051,HIVinc25to49F,0.00190190546,0.002250195,0.00157522225
2051,HIVinc25to49M,8.51717376e-4,0.001062145,6.502595999999999e-4
2051,HIVinc50,0.00135330121,0.00153337525,0.0011617639999999998
2051,HIVinc50F,0.00188803222,0.00214301325,0.0016140445000000002
2051,HIVinc50M,8.50982577e-4,9.560784e-4,7.35567e-4
2051,HIVincClients,4.40840656e-4,5.448027749999999e-4,3.40679e-4
2051,HIVincFSW,0.00426137817,0.00586081175,0.00293175475
2051,HIVincMSM,0.00516773536,0.00847893,0.0028380360000000004
2051,NewHIV15to24,9805.20037,12662.682499999997,7252.80625
2051,NewHIV15to24F,7430.33374,9341.40575,5666.809
2051,NewHIV15to24M,2374.86732,3387.5249999999996,1585.93375
2051,NewHIV15to49,42687.9734,51416.51499999998,34306.1325
2051,NewHIV15to49F,29728.4079,35449.7025,24384.2425
2051,NewHIV15to49M,12959.57028,16399.257499999996,9828.531750000002
2051,NewHIV25to49,32882.7696,39076.035,26898.6
2051,NewHIV25to49F,22298.0696,26277.5,18719.09
2051,NewHIV25to49M,10584.70272,13148.6425,8131.35625
2051,NewHIV50,21105.3244,23720.64,18370.72
2051,NewHIV50F,14263.0765,16026.78,12353.6675
2051,NewHIV50M,6842.24713,7644.84875,5943.763
2051,NewHIVclients,2748.50309,3363.513,2160.9775
2051,NewHIVinFSW,844.376429,1139.52875,595.59295
2051,NewHIVinMSM,2824.20712,4462.99075,1614.40675
2051,NewHIVU15,1703.71013,2094.1105,1363.4547499999999
2052,HIVinc0to14,9.83896101e-5,1.2170425e-4,7.79888525e-5
2052,HIVinc15to24,8.72439657e-4,0.00113711325,6.40617e-4
2052,HIVinc15to24F,0.001333414859,0.0016859459999999998,0.00101131975
2052,HIVinc15to24M,4.21031394e-4,6.07329025e-4,2.773363e-4
2052,HIVinc15to49,0.001162855843,0.0014158244999999997,9.2275065e-4
2052,HIVinc15to49F,0.00165645721,0.00200848175,0.0013394365
2052,HIVinc15to49M,6.9064748e-4,8.866490499999999e-4,5.16529475e-4
2052,HIVinc25to49,0.001290456448,0.0015572034999999998,0.00103846825
2052,HIVinc25to49F,0.00180080695,0.002145546,0.00147999
2052,HIVinc25to49M,8.07198243e-4,0.0010181852499999999,6.1123905e-4
2052,HIVinc50,0.001307101198,0.0014856172500000001,0.00112088225
2052,HIVinc50F,0.00182210102,0.0020793857499999996,0.0015573149999999999
2052,HIVinc50M,8.22318305e-4,9.26908425e-4,7.094099999999999e-4
2052,HIVincClients,4.13636765e-4,5.136359499999999e-4,3.17713e-4
2052,HIVincFSW,0.00397665287,0.0054854084999999995,0.0027209607499999997
2052,HIVincMSM,0.00499634855,0.0083079,0.0026863204999999996
2052,NewHIV15to24,9345.40116,12173.414999999997,6875.148999999999
2052,NewHIV15to24F,7066.75151,8940.8295,5358.8505
2052,NewHIV15to24M,2278.64872,3286.877749999999,1499.10775
2052,NewHIV15to49,40797.962,49432.51999999999,32546.837499999998
2052,NewHIV15to49F,28414.8756,34111.104999999996,23162.572500000002
2052,NewHIV15to49M,12383.08743,15848.607499999998,9286.55025
2052,NewHIV25to49,31452.5618,37598.515,25526.1425
2052,NewHIV25to49F,21348.1205,25275.8,17792.66
2052,NewHIV25to49M,10104.4405,12695.36,7695.914500000001
2052,NewHIV50,20699.5043,23365.3675,18018.925
2052,NewHIV50F,13992.3668,15763.93,12110.095
2052,NewHIV50M,6707.13802,7519.7207499999995,5816.32625
2052,NewHIVclients,2610.85488,3212.4704999999994,2036.43775
2052,NewHIVinFSW,802.756183,1088.566,562.858425
2052,NewHIVinMSM,2763.93551,4425.77125,1547.1965
2052,NewHIVU15,1594.897145,1974.1324999999997,1266.2145
2053,HIVinc0to14,9.24150195e-5,1.1510905e-4,7.2555625e-5
2053,HIVinc15to24,8.30879933e-4,0.00109288425,6.05772e-4
2053,HIVinc15to24F,0.001266837524,0.0016107432499999999,9.52087625e-4
2053,HIVinc15to24M,4.03742572e-4,5.894974249999998e-4,2.6292229999999995e-4
2053,HIVinc15to49,0.001103302034,0.0013513712499999997,8.6901045e-4
2053,HIVinc15to49F,0.001569470023,0.001915819,0.00126277225
2053,HIVinc15to49M,6.56158652e-4,8.5247875e-4,4.8508549999999996e-4
2053,HIVinc25to49,0.001222159987,0.0014903315,9.7625075e-4
2053,HIVinc25to49F,0.00170354061,0.0020433915,0.00139122
2053,HIVinc25to49M,7.64674363e-4,9.719361749999999e-4,5.739715e-4
2053,HIVinc50,0.001263441183,0.0014435404999999998,0.001082628
2053,HIVinc50F,0.0017592232100000001,0.0020194270000000003,0.0015012795
2053,HIVinc50M,7.95457364e-4,9.005364499999999e-4,6.847771000000001e-4
2053,HIVincClients,3.88114104e-4,4.8423429999999994e-4,2.96263e-4
2053,HIVincFSW,0.00371164451,0.0051363885,0.0025262045
2053,HIVincMSM,0.00483530837,0.00814808,0.00254216625
2053,NewHIV15to24,8917.50467,11723.744999999999,6497.5692500000005
2053,NewHIV15to24F,6728.7560300000005,8551.51925,5072.85725
2053,NewHIV15to24M,2188.74781,3196.0974999999994,1423.3895
2053,NewHIV15to49,38973.2728,47512.95749999999,30854.3625
2053,NewHIV15to49F,27143.406,32814.31999999999,21980.295000000002
2053,NewHIV15to49M,11829.86289,15320.9175,8769.082499999999
2053,NewHIV25to49,30055.7642,36200.619999999995,24204.4225
2053,NewHIV25to49F,20414.6519,24285.7,16883.272500000003
2053,NewHIV25to49M,9641.1154,12218.545,7278.91275
2053,NewHIV50,20307.1323,22962.9875,17681.407499999998
2053,NewHIV50F,13730.9326,15498.8475,11864.1975
2053,NewHIV50M,6576.20113,7401.66975,5692.4015
2053,NewHIVclients,2478.57934,3063.9835,1918.42
2053,NewHIVinFSW,762.334307,1038.773,531.8648999999999
2053,NewHIVinMSM,2707.12659,4392.351,1482.4647499999999
2053,NewHIVU15,1494.404491,1863.3419999999999,1175.1260000000002
2054,HIVinc0to14,8.69282701e-5,1.09046e-4,6.7658895e-5
2054,HIVinc15to24,7.91883908e-4,0.0010513485,5.73106e-4
2054,HIVinc15to24F,0.001204455349,0.00154012725,8.98841975e-4
2054,HIVinc15to24M,3.87456933e-4,5.727141249999999e-4,2.4943127500000003e-4
2054,HIVinc15to49,0.001046367644,0.0012896862499999996,8.177508750000001e-4
2054,HIVinc15to49F,0.001486064371,0.0018270975,0.0011860957500000001
2054,HIVinc15to49M,6.23509346e-4,8.202173249999998e-4,4.55431675e-4
2054,HIVinc25to49,0.001156745891,0.0014213,9.16842e-4
2054,HIVinc25to49F,0.001609890534,0.00194206175,0.00130597
2054,HIVinc25to49M,7.24544556e-4,9.257617499999999e-4,5.38734975e-4
2054,HIVinc50,0.001221815803,0.00139949675,0.0010460765
2054,HIVinc50F,0.0016994822,0.0019538834999999997,0.0014480604999999999
2054,HIVinc50M,7.69485045e-4,8.7509875e-4,6.60963825e-4
2054,HIVincClients,3.64192492e-4,4.576071e-4,2.76248e-4
2054,HIVincFSW,0.00346521023,0.004809706999999999,0.0023521795
2054,HIVincMSM,0.00468471522,0.00800023075,0.00240789
2054,NewHIV15to24,8516.3866,11302.56,6157.27
2054,NewHIV15to24F,6412.14198,8192.508,4794.404500000001
2054,NewHIV15to24M,2104.244246,3110.8877499999994,1351.49
2054,NewHIV15to49,37190.3614,45653.097499999996,29207.407499999998
2054,NewHIV15to49F,25894.2189,31538.815,20822.449999999997
2054,NewHIV15to49M,11296.13904,14812.1775,8272.746500000001
2054,NewHIV25to49,28673.9713,34791.3725,22904.337499999998
2054,NewHIV25to49F,19482.0772,23290.994999999995,15991.86
2054,NewHIV25to49M,9191.896,11711.4925,6874.05825
2054,NewHIV50,19948.1372,22605.995,17358.1525
2054,NewHIV50F,13496.2703,15294.7975,11642.4
2054,NewHIV50M,6451.86489,7286.50625,5574.4177500000005
2054,NewHIVclients,2351.81723,2920.9640000000004,1807.9
2054,NewHIVinFSW,723.254558,988.483,501.786
2054,NewHIVinMSM,2653.091974,4361.835749999999,1420.89
2054,NewHIVU15,1401.773479,1757.48,1091.4855
2055,HIVinc0to14,8.18887771e-5,1.03274e-4,6.323619249999999e-5
2055,HIVinc15to24,7.55132698e-4,0.001012163,5.410468e-4
2055,HIVinc15to24F,0.00114574414,0.0014769034999999999,8.47906e-4
2055,HIVinc15to24M,3.7205161e-4,5.568141499999999e-4,2.36512e-4
2055,HIVinc15to49,9.91941875e-4,0.0012315494999999997,7.687739249999999e-4
2055,HIVinc15to49F,0.00140574346,0.0017395332499999998,0.0011119655
2055,HIVinc15to49M,5.9292304e-4,0.00079022812499999985,4.276716e-4
2055,HIVinc25to49,0.001094273166,0.00135497,8.60125725e-4
2055,HIVinc25to49F,0.001519458728,0.001844087,0.00122379
2055,HIVinc25to49M,6.87256052e-4,8.827109499999997e-4,5.057933249999999e-4
2055,HIVinc50,0.0011816686450000001,0.0013555207499999999,0.00101102075
2055,HIVinc50F,0.00164291471,0.001891572,0.00139778
2055,HIVinc50M,7.43359576e-4,8.48523e-4,6.372581750000001e-4
2055,HIVincClients,3.41795481e-4,4.3256064999999997e-4,2.57592e-4
2055,HIVincFSW,0.00323625583,0.004504714,0.00218347375
2055,HIVincMSM,0.00454507492,0.007865764249999999,0.00228323
2055,NewHIV15to24,8137.75615,10904.98,5838.26
2055,NewHIV15to24F,6113.51437,7880.11675,4525.797750000001
2055,NewHIV15to24M,2024.241768,3030.26475,1284.68
2055,NewHIV15to49,35419.5761,43850.75499999999,27579.274999999998
2055,NewHIV15to49F,24641.8337,30258.3475,19653.62
2055,NewHIV15to49M,10777.74253,14317.182499999997,7794.067999999999
2055,NewHIV25to49,27281.822,33371.7,21603.33
2055,NewHIV25to49F,18528.3223,22293,15045.46
2055,NewHIV25to49M,8753.50119,11212.539999999997,6469.1630000000005
2055,NewHIV50,19648.5811,22322.684999999998,17080.8025
2055,NewHIV50F,13311.5606,15137.34,11487.0375
2055,NewHIV50M,6337.02061,7185.44225,5476.1705
2055,NewHIVclients,2230.66849,2791.1345,1702.88
2055,NewHIVinFSW,685.63962,940.0004499999999,472.42
2055,NewHIVinMSM,2601.002311,4332.9435,1361.87
2055,NewHIVU15,1316.465264,1657.21875,1016.106
2056,HIVinc0to14,7.72572786e-5,9.77931975e-5,5.9188817499999996e-5
2056,HIVinc15to24,7.20362107e-4,9.749477499999999e-4,5.102667999999999e-4
2056,HIVinc15to24F,0.001090283278,0.0014170775,7.99627425e-4
2056,HIVinc15to24M,3.57410212e-4,5.416474250000001e-4,2.23880075e-4
2056,HIVinc15to49,9.3991547e-4,0.0011773457499999998,7.220525e-4
2056,HIVinc15to49F,0.001328654382,0.0016542402499999998,0.00104074725
2056,HIVinc15to49M,5.64069318e-4,7.6205305e-4,4.01587475e-4
2056,HIVinc25to49,0.00103452865,0.00129145,8.059998499999999e-4
2056,HIVinc25to49F,0.001432454058,0.001754114,0.0011448925
2056,HIVinc25to49M,6.52225367e-4,8.460326499999997e-4,4.73979075e-4
2056,HIVinc50,0.001143089095,0.0013144825,9.773994250000001e-4
2056,HIVinc50F,0.00158891808,0.00183138825,0.00134973
2056,HIVinc50M,7.17787932e-4,8.22086125e-4,6.141599000000001e-4
2056,HIVincClients,3.20850251e-4,4.0903245e-4,2.40223e-4
2056,HIVincFSW,0.00302373134,0.00422038375,0.00202733
2056,HIVincMSM,0.00441392784,0.00774074725,0.00216668
2056,NewHIV15to24,7777.97662,10521.4075,5526.80125
2056,NewHIV15to24F,5830.08472,7575.8679999999995,4283.431
2056,NewHIV15to24M,1947.892306,2953.0119999999997,1221.15
2056,NewHIV15to49,33691.2291,42086.485,25997.06
2056,NewHIV15to49F,23411.8373,28968.317499999997,18482.774999999998
2056,NewHIV15to49M,10279.39148,13841.2275,7336.809749999999
2056,NewHIV25to49,25913.2534,31968.8,20331.555000000004
2056,NewHIV25to49F,17581.7524,21289.3825,14156.2425
2056,NewHIV25to49M,8331.50065,10762.024999999998,6079.2315
2056,NewHIV50,19374.8301,22097.4225,16819.91
2056,NewHIV50F,13149.1783,14975.625,11337.535
2056,NewHIV50M,6225.65228,7088.145,5367.94375
2056,NewHIVclients,2115.1907,2665.513,1603.34
2056,NewHIVinFSW,649.588537,893.361325,444.424
2056,NewHIVinMSM,2550.950824,4305.843749999999,1305.48
2056,NewHIVU15,1237.939285,1568.1617499999998,947.94525
2057,HIVinc0to14,7.29954474e-5,9.316934e-5,5.5481282499999996e-5
2057,HIVinc15to24,6.87353179e-4,9.396263749999998e-4,4.825238e-4
2057,HIVinc15to24F,0.00103773202,0.001360341,7.572517500000001e-4
2057,HIVinc15to24M,3.43430276e-4,5.271060000000001e-4,2.1168707499999998e-4
2057,HIVinc15to49,8.90312351e-4,0.0011261007499999997,6.7760145e-4
2057,HIVinc15to49F,0.001254777731,0.0015722722499999999,9.724633749999999e-4
2057,HIVinc15to49M,5.37005021e-4,7.357574749999999e-4,3.77330525e-4
2057,HIVinc25to49,9.77608972e-4,0.001230245,7.545333e-4
2057,HIVinc25to49F,0.001348959454,0.001663021,0.001069032
2057,HIVinc25to49M,6.19551056e-4,8.142875749999998e-4,4.4440497500000003e-4
2057,HIVinc50,0.001105631585,0.0012763945,9.44809625e-4
2057,HIVinc50F,0.00153697037,0.0017746544999999998,0.0013080535
2057,HIVinc50M,6.92417558e-4,7.964177249999999e-4,5.9170925e-4
2057,HIVincClients,3.01285286e-4,3.8692654999999997e-4,2.2407e-4
2057,HIVincFSW,0.00282662302,0.0039527289999999994,0.0018829769999999999
2057,HIVincMSM,0.00429050398,0.007624199999999999,0.00205761
2057,NewHIV15to24,7434.0383600000005,10164.0325,5220.639
2057,NewHIV15to24F,5559.58289,7284.862249999999,4053.65825
2057,NewHIV15to24M,1874.455627,2878.1780000000003,1157.6
2057,NewHIV15to49,32009.2077,40464.0375,24459.7725
2057,NewHIV15to49F,22206.2997,27662.264999999996,17338.050000000003
2057,NewHIV15to49M,9802.90357,13386.005000000001,6902.409
2057,NewHIV25to49,24575.1652,30589.2,19094.5925
2057,NewHIV25to49F,16646.7181,20379.3275,13282.097500000002
2057,NewHIV25to49M,7928.44798,10376.114999999996,5709.35925
2057,NewHIV50,19119.8101,21851.1,16575.585
2057,NewHIV50F,13005.05496,14857.312499999998,11197.4725
2057,NewHIV50M,6114.75535,6993.3355,5259.985250000001
2057,NewHIVclients,2005.391356,2546.064,1509.21
2057,NewHIVinFSW,615.174638,851.944,417.846
2057,NewHIVinMSM,2502.575516,4279.935999999999,1251.49
2057,NewHIVU15,1165.649131,1488.8382499999998,885.519875
2058,HIVinc0to14,6.90623472e-5,8.888085749999999e-5,5.2076105e-5
2058,HIVinc15to24,6.5591931e-4,9.059030749999999e-4,4.5744475000000003e-4
2058,HIVinc15to24F,9.87794797e-4,0.0013062502499999998,7.13629475e-4
2058,HIVinc15to24M,3.30028041e-4,5.121183250000001e-4,2.00105225e-4
2058,HIVinc15to49,8.43183713e-4,0.0010802625,6.35475475e-4
2058,HIVinc15to49F,0.001184243218,0.0014937874999999998,9.0855635e-4
2058,HIVinc15to49M,5.11698064e-4,7.112989e-4,3.55820275e-4
2058,HIVinc25to49,9.23629343e-4,0.0011715822499999999,7.054233e-4
2058,HIVinc25to49F,0.001269243312,0.0015793814999999999,9.964133000000001e-4
2058,HIVinc25to49M,5.89191762e-4,7.849967249999999e-4,4.169847e-4
2058,HIVinc50,0.001068881568,0.001237154,9.128948750000001e-4
2058,HIVinc50F,0.00148636478,0.0017218042499999998,0.0012657987499999999
2058,HIVinc50M,6.67136415e-4,7.707266999999999e-4,5.677482e-4
2058,HIVincClients,2.83029713e-4,3.66115425e-4,2.09064e-4
2058,HIVincFSW,0.00264394945,0.00370651775,0.001749664
2058,HIVincMSM,0.00417396457,0.007514922499999998,0.00195535
2058,NewHIV15to24,7103.43863,9810.91175,4946.97475
2058,NewHIV15to24F,5300.11013,7006.399249999999,3833.773
2058,NewHIV15to24M,1803.328521,2804.3645,1096.1502500000001
2058,NewHIV15to49,30381.2412,38721.2975,22975.9775
2058,NewHIV15to49F,21031.913,26383.274999999998,16238.675000000001
2058,NewHIV15to49M,9349.3274,12952.310000000001,6513.0645
2058,NewHIV25to49,23277.8022,29243.6,17900.46
2058,NewHIV25to49F,15731.8037,19398.0125,12436.8
2058,NewHIV25to49M,7545.99878,10010.304999999998,5360.677
2058,NewHIV50,18872.8312,21604.935,16338.885
2058,NewHIV50F,12870.74079,14717.495,11086.1525
2058,NewHIV50M,6002.08813,6893.5509999999995,5150.3635
2058,NewHIVclients,1901.222921,2432.1515,1420.39
2058,NewHIVinFSW,582.444992,811.141925,392.708
2058,NewHIVinMSM,2455.561289,4254.6505,1199.73
2058,NewHIVU15,1098.990668,1414.64275,828.2568
2059,HIVinc0to14,6.54179544e-5,8.48100125e-5,4.8937464999999994e-5
2059,HIVinc15to24,6.25914275e-4,8.734971749999999e-4,4.32449725e-4
2059,HIVinc15to24F,9.40238143e-4,0.0012545414999999998,6.72461625e-4
2059,HIVinc15to24M,3.17140577e-4,4.97526275e-4,1.890924e-4
2059,HIVinc15to49,7.98547258e-4,0.001029944,5.957575499999999e-4
2059,HIVinc15to49F,0.001117282213,0.0014190137499999996,8.491602499999999e-4
2059,HIVinc15to49M,4.87965012e-4,6.879146e-4,3.3575097500000006e-4
2059,HIVinc25to49,8.72606766e-4,0.0011158405,6.58989275e-4
2059,HIVinc25to49F,0.001193660982,0.001500843,9.277415999999999e-4
2059,HIVinc25to49M,5.60845092e-4,7.5775865e-4,3.91484225e-4
2059,HIVinc50,0.001032740024,0.0011968430000000002,8.796794499999999e-4
2059,HIVinc50F,0.00143653589,0.001664016,0.0012218770000000001
2059,HIVinc50M,6.42282123e-4,7.453661999999999e-4,5.446799e-4
2059,HIVincClients,2.66013202e-4,3.46642525e-4,1.95137e-4
2059,HIVincFSW,0.00247476203,0.0034766355000000002,0.0016266605
2059,HIVincMSM,0.00406275279,0.007410389499999999,0.00185894
2059,NewHIV15to24,6784.23831,9468.18075,4692.874000000001
2059,NewHIV15to24F,5050.18657,6735.765749999998,3621.9767500000003
2059,NewHIV15to24M,1734.051873,2726.2459999999996,1036.24425
2059,NewHIV15to49,28824.6456,37052.950000000004,21564.1825
2059,NewHIV15to49F,19904.1969,25148.912499999995,15218.7575
2059,NewHIV15to49M,8920.4487,12542.132500000002,6147.693
2059,NewHIV25to49,22040.4074,27953.6625,16757.0825
2059,NewHIV25to49F,14854.01061,18528.962499999998,11633.345000000001
2059,NewHIV25to49M,7186.39654,9667.04475,5034.59775
2059,NewHIV50,18614.0068,21345.460000000003,16090.0625
2059,NewHIV50F,12729.31878,14570.2075,10970.9275
2059,NewHIV50M,5884.6883,6789.971999999999,5026.23375
2059,NewHIVclients,1802.592847,2326.923,1336.75
2059,NewHIVinFSW,551.421035,769.41655,369.014
2059,NewHIVinMSM,2409.780721,4229.796249999999,1150.12
2059,NewHIVU15,1037.357157,1345.1912499999999,775.41365
2060,HIVinc0to14,6.2028405e-5,8.100898000000001e-5,4.6017735e-5
2060,HIVinc15to24,5.97222375e-4,8.4228705e-4,4.07658875e-4
2060,HIVinc15to24F,8.94871795e-4,0.0012048429999999997,6.338153749999999e-4
2060,HIVinc15to24M,3.04722503e-4,4.8337179999999997e-4,1.78589975e-4
2060,HIVinc15to49,7.56386765e-4,9.83149325e-4,5.58357e-4
2060,HIVinc15to49F,0.001054013971,0.0013480494999999993,7.92479625e-4
2060,HIVinc15to49M,4.65658549e-4,6.622919749999999e-4,3.1644155e-4
2060,HIVinc25to49,8.2452068e-4,0.0010629399999999998,6.1542285e-4
2060,HIVinc25to49F,0.001122416337,0.0014222447499999998,8.633305250000001e-4
2060,HIVinc25to49M,5.34272533e-4,7.320910499999999e-4,3.6773027499999996e-4
2060,HIVinc50,9.97214509e-4,0.0011579345,8.48918375e-4
2060,HIVinc50F,0.00138726016,0.0016073162499999998,0.0011784127500000002
2060,HIVinc50M,6.18083341e-4,7.21861775e-4,5.203905749999999e-4
2060,HIVincClients,2.50165857e-4,3.2825369999999994e-4,1.82222e-4
2060,HIVincFSW,0.002318141636,0.0032662715,0.00151327025
2060,HIVincMSM,0.00395546001,0.00730843675,0.00176752
2060,NewHIV15to24,6475.03046,9132.674500000001,4431.362
2060,NewHIV15to24F,4808.71824,6472.163749999999,3413.14625
2060,NewHIV15to24M,1666.312589,2648.9369999999994,978.585775
2060,NewHIV15to49,27351.7018,35404.28499999999,20235.55
