"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"TotSexActs","2035","baseline",1,2.5,14522006000
"TotSexActs","2035","baseline",1,3,14522006000
"TotSexActs","2035","baseline",2,0,13966163000
"TotSexActs","2035","baseline",2,0.5,13966163000
"TotSexActs","2035","baseline",2,1,13966163000
"TotSexActs","2035","baseline",2,1.5,13966163000
"TotSexActs","2035","baseline",2,2,13966163000
"TotSexActs","2035","baseline",2,2.5,13966163000
"TotSexActs","2035","baseline",2,3,13966163000
"TotSexActs","2035","intervention",1,0,14522006000
"TotSexActs","2035","intervention",1,0.5,14519414000
"TotSexActs","2035","intervention",1,1,14516612000
"TotSexActs","2035","intervention",1,1.5,14513584000
"TotSexActs","2035","intervention",1,2,14510308000
"TotSexActs","2035","intervention",1,2.5,14506769000
"TotSexActs","2035","intervention",1,3,14502944000
"TotSexActs","2035","intervention",2,0,13966163000
"TotSexActs","2035","intervention",2,0.5,13963461000
"TotSexActs","2035","intervention",2,1,13960534000
"TotSexActs","2035","intervention",2,1.5,13957367000
"TotSexActs","2035","intervention",2,2,13953930000
"TotSexActs","2035","intervention",2,2.5,13950202000
"TotSexActs","2035","intervention",2,3,13946163000
"CondomUsage","2040","baseline",1,0,733.067863972454
"CondomUsage","2040","baseline",1,0.5,733.067863972454
"CondomUsage","2040","baseline",1,1,733.067863972454
"CondomUsage","2040","baseline",1,1.5,733.067863972454
"CondomUsage","2040","baseline",1,2,733.067863972454
"CondomUsage","2040","baseline",1,2.5,733.067863972454
"CondomUsage","2040","baseline",1,3,733.067863972454
"CondomUsage","2040","baseline",2,0,730.688567958718
"CondomUsage","2040","baseline",2,0.5,730.688567958718
"CondomUsage","2040","baseline",2,1,730.688567958718
"CondomUsage","2040","baseline",2,1.5,730.688567958718
"CondomUsage","2040","baseline",2,2,730.688567958718
"CondomUsage","2040","baseline",2,2.5,730.688567958718
"CondomUsage","2040","baseline",2,3,730.688567958718
"CondomUsage","2040","intervention",1,0,733.067863972454
"CondomUsage","2040","intervention",1,0.5,637.188189893976
"CondomUsage","2040","intervention",1,1,541.336100278695
"CondomUsage","2040","intervention",1,1.5,445.519099840058
"CondomUsage","2040","intervention",1,2,349.746373394053
"CondomUsage","2040","intervention",1,2.5,254.02976062698
"CondomUsage","2040","intervention",1,3,163.756046431666
"CondomUsage","2040","intervention",2,0,730.688567958718
"CondomUsage","2040","intervention",2,0.5,635.068422668347
"CondomUsage","2040","intervention",2,1,539.479274344562
"CondomUsage","2040","intervention",2,1.5,443.929015375178
"CondomUsage","2040","intervention",2,2,348.429537735142
"CondomUsage","2040","intervention",2,2.5,252.992490866986
"CondomUsage","2040","intervention",2,3,163.000627494331
"FSWCondomUsage","2040","baseline",1,0,1705.50784362823
"FSWCondomUsage","2040","baseline",1,0.5,1705.50784362823
"FSWCondomUsage","2040","baseline",1,1,1705.50784362823
"FSWCondomUsage","2040","baseline",1,1.5,1705.50784362823
"FSWCondomUsage","2040","baseline",1,2,1705.50784362823
"FSWCondomUsage","2040","baseline",1,2.5,1705.50784362823
"FSWCondomUsage","2040","baseline",1,3,1705.50784362823
"FSWCondomUsage","2040","baseline",2,0,1691.46875322412
"FSWCondomUsage","2040","baseline",2,0.5,1691.46875322412
"FSWCondomUsage","2040","baseline",2,1,1691.46875322412
"FSWCondomUsage","2040","baseline",2,1.5,1691.46875322412
"FSWCondomUsage","2040","baseline",2,2,1691.46875322412
"FSWCondomUsage","2040","baseline",2,2.5,1691.46875322412
"FSWCondomUsage","2040","baseline",2,3,1691.46875322412
"FSWCondomUsage","2040","intervention",1,0,1705.50784362823
"FSWCondomUsage","2040","intervention",1,0.5,1483.79293019591
"FSWCondomUsage","2040","intervention",1,1,1262.07536850071
"FSWCondomUsage","2040","intervention",1,1.5,1040.360249283
"FSWCondomUsage","2040","intervention",1,2,818.643503511008
"FSWCondomUsage","2040","intervention",1,2.5,596.928012521961
"FSWCondomUsage","2040","intervention",1,3,387.393845455197
"FSWCondomUsage","2040","intervention",2,0,1691.46875322412
"FSWCondomUsage","2040","intervention",2,0.5,1471.57691088034
"FSWCondomUsage","2040","intervention",2,1,1251.68650010064
"FSWCondomUsage","2040","intervention",2,1.5,1031.79561664594
"FSWCondomUsage","2040","intervention",2,2,811.905017581497
"FSWCondomUsage","2040","intervention",2,2.5,592.014024640471
"FSWCondomUsage","2040","intervention",2,3,384.205244132971
"NewAdultHIV","2040","baseline",1,0,1435770.6
"NewAdultHIV","2040","baseline",1,0.5,1435770.6
"NewAdultHIV","2040","baseline",1,1,1435770.6
"NewAdultHIV","2040","baseline",1,1.5,1435770.6
"NewAdultHIV","2040","baseline",1,2,1435770.6
"NewAdultHIV","2040","baseline",1,2.5,1435770.6
"NewAdultHIV","2040","baseline",1,3,1435770.6
"NewAdultHIV","2040","baseline",2,0,1344192.8
"NewAdultHIV","2040","baseline",2,0.5,1344192.8
"NewAdultHIV","2040","baseline",2,1,1344192.8
"NewAdultHIV","2040","baseline",2,1.5,1344192.8
"NewAdultHIV","2040","baseline",2,2,1344192.8
"NewAdultHIV","2040","baseline",2,2.5,1344192.8
"NewAdultHIV","2040","baseline",2,3,1344192.8
"NewAdultHIV","2040","intervention",1,0,1435770.6
"NewAdultHIV","2040","intervention",1,0.5,1602116.1
"NewAdultHIV","2040","intervention",1,1,1802488.6
"NewAdultHIV","2040","intervention",1,1.5,2044787.3
"NewAdultHIV","2040","intervention",1,2,2338091
"NewAdultHIV","2040","intervention",1,2.5,2692057
"NewAdultHIV","2040","intervention",1,3,3101912
"NewAdultHIV","2040","intervention",2,0,1344192.8
"NewAdultHIV","2040","intervention",2,0.5,1504424.9
"NewAdultHIV","2040","intervention",2,1,1698472.1
"NewAdultHIV","2040","intervention",2,1.5,1934313.3
"NewAdultHIV","2040","intervention",2,2,2221245
"NewAdultHIV","2040","intervention",2,2.5,2569361
"NewAdultHIV","2040","intervention",2,3,2974846
"NonFSWCondomUsage","2040","baseline",1,0,422.633216273378
"NonFSWCondomUsage","2040","baseline",1,0.5,422.633216273378
"NonFSWCondomUsage","2040","baseline",1,1,422.633216273378
"NonFSWCondomUsage","2040","baseline",1,1.5,422.633216273378
"NonFSWCondomUsage","2040","baseline",1,2,422.633216273378
"NonFSWCondomUsage","2040","baseline",1,2.5,422.633216273378
"NonFSWCondomUsage","2040","baseline",1,3,422.633216273378
"NonFSWCondomUsage","2040","baseline",2,0,406.706373762052
"NonFSWCondomUsage","2040","baseline",2,0.5,406.706373762052
"NonFSWCondomUsage","2040","baseline",2,1,406.706373762052
"NonFSWCondomUsage","2040","baseline",2,1.5,406.706373762052
"NonFSWCondomUsage","2040","baseline",2,2,406.706373762052
"NonFSWCondomUsage","2040","baseline",2,2.5,406.706373762052
"NonFSWCondomUsage","2040","baseline",2,3,406.706373762052
"NonFSWCondomUsage","2040","intervention",1,0,422.633216273378
"NonFSWCondomUsage","2040","intervention",1,0.5,367.618726280872
"NonFSWCondomUsage","2040","intervention",1,1,312.59917124104
"NonFSWCondomUsage","2040","intervention",1,1.5,257.57275718858
"NonFSWCondomUsage","2040","intervention",1,2,202.539289573165
"NonFSWCondomUsage","2040","intervention",1,2.5,147.49919190675
"NonFSWCondomUsage","2040","intervention",1,3,95.5136749508231
"NonFSWCondomUsage","2040","intervention",2,0,406.706373762052
"NonFSWCondomUsage","2040","intervention",2,0.5,353.759182389236
"NonFSWCondomUsage","2040","intervention",2,1,300.806915983559
"NonFSWCondomUsage","2040","intervention",2,1.5,247.849457915515
"NonFSWCondomUsage","2040","intervention",2,2,194.88722712817
"NonFSWCondomUsage","2040","intervention",2,2.5,141.918088951381
"NonFSWCondomUsage","2040","intervention",2,3,91.8917474657504
"PctProtSexActsSW","2040","baseline",1,0,1181.87169011869
"PctProtSexActsSW","2040","baseline",1,0.5,1181.87169011869
"PctProtSexActsSW","2040","baseline",1,1,1181.87169011869
"PctProtSexActsSW","2040","baseline",1,1.5,1181.87169011869
"PctProtSexActsSW","2040","baseline",1,2,1181.87169011869
"PctProtSexActsSW","2040","baseline",1,2.5,1181.87169011869
"PctProtSexActsSW","2040","baseline",1,3,1181.87169011869
"PctProtSexActsSW","2040","baseline",2,0,1225.43590349667
"PctProtSexActsSW","2040","baseline",2,0.5,1225.43590349667
"PctProtSexActsSW","2040","baseline",2,1,1225.43590349667
"PctProtSexActsSW","2040","baseline",2,1.5,1225.43590349667
"PctProtSexActsSW","2040","baseline",2,2,1225.43590349667
"PctProtSexActsSW","2040","baseline",2,2.5,1225.43590349667
"PctProtSexActsSW","2040","baseline",2,3,1225.43590349667
"PctProtSexActsSW","2040","intervention",1,0,1181.87169011869
"PctProtSexActsSW","2040","intervention",1,0.5,1181.48498125374
"PctProtSexActsSW","2040","intervention",1,1,1181.05037283877
"PctProtSexActsSW","2040","intervention",1,1.5,1180.5648081438
"PctProtSexActsSW","2040","intervention",1,2,1180.02280315578
"PctProtSexActsSW","2040","intervention",1,2.5,1179.41401144551
"PctProtSexActsSW","2040","intervention",1,3,NA
"PctProtSexActsSW","2040","intervention",2,0,1225.43590349667
"PctProtSexActsSW","2040","intervention",2,0.5,1225.03319521568
"PctProtSexActsSW","2040","intervention",2,1,1224.58187756132
"PctProtSexActsSW","2040","intervention",2,1.5,1224.07267744735
"PctProtSexActsSW","2040","intervention",2,2,1223.49713329737
"PctProtSexActsSW","2040","intervention",2,2.5,1222.85157027325
"PctProtSexActsSW","2040","intervention",2,3,NA
"PctSexActsSW","2040","baseline",1,0,508.211832200652
"PctSexActsSW","2040","baseline",1,0.5,508.211832200652
"PctSexActsSW","2040","baseline",1,1,508.211832200652
"PctSexActsSW","2040","baseline",1,1.5,508.211832200652
"PctSexActsSW","2040","baseline",1,2,508.211832200652
"PctSexActsSW","2040","baseline",1,2.5,508.211832200652
"PctSexActsSW","2040","baseline",1,3,508.211832200652
"PctSexActsSW","2040","baseline",2,0,529.613543582504
"PctSexActsSW","2040","baseline",2,0.5,529.613543582504
"PctSexActsSW","2040","baseline",2,1,529.613543582504
"PctSexActsSW","2040","baseline",2,1.5,529.613543582504
"PctSexActsSW","2040","baseline",2,2,529.613543582504
"PctSexActsSW","2040","baseline",2,2.5,529.613543582504
"PctSexActsSW","2040","baseline",2,3,529.613543582504
"PctSexActsSW","2040","intervention",1,0,508.211832200652
"PctSexActsSW","2040","intervention",1,0.5,507.939141978447
"PctSexActsSW","2040","intervention",1,1,507.632557299696
"PctSexActsSW","2040","intervention",1,1.5,507.286836463347
"PctSexActsSW","2040","intervention",1,2,506.89875269191
"PctSexActsSW","2040","intervention",1,2.5,506.461376986917
"PctSexActsSW","2040","intervention",1,3,505.971968264236
"PctSexActsSW","2040","intervention",2,0,529.613543582504
"PctSexActsSW","2040","intervention",2,0.5,529.315271955478
"PctSexActsSW","2040","intervention",2,1,528.978645029846
"PctSexActsSW","2040","intervention",2,1.5,528.597091927028
"PctSexActsSW","2040","intervention",2,2,528.165408789726
"PctSexActsSW","2040","intervention",2,2.5,527.677649502875
"PctSexActsSW","2040","intervention",2,3,527.128157289247
"SWsexActs","2040","baseline",1,0,3583337000
"SWsexActs","2040","baseline",1,0.5,3583337000
"SWsexActs","2040","baseline",1,1,3583337000
"SWsexActs","2040","baseline",1,1.5,3583337000
"SWsexActs","2040","baseline",1,2,3583337000
"SWsexActs","2040","baseline",1,2.5,3583337000
"SWsexActs","2040","baseline",1,3,3583337000
"SWsexActs","2040","baseline",2,0,3584217000
"SWsexActs","2040","baseline",2,0.5,3584217000
"SWsexActs","2040","baseline",2,1,3584217000
"SWsexActs","2040","baseline",2,1.5,3584217000
"SWsexActs","2040","baseline",2,2,3584217000
"SWsexActs","2040","baseline",2,2.5,3584217000
"SWsexActs","2040","baseline",2,3,3584217000
"SWsexActs","2040","intervention",1,0,3583337000
"SWsexActs","2040","intervention",1,0.5,3580536000
"SWsexActs","2040","intervention",1,1,3577393000
"SWsexActs","2040","intervention",1,1.5,3573857000
"SWsexActs","2040","intervention",1,2,3569891000
"SWsexActs","2040","intervention",1,2.5,3565433000
"SWsexActs","2040","intervention",1,3,3560449000
"SWsexActs","2040","intervention",2,0,3584217000
"SWsexActs","2040","intervention",2,0.5,3581226000
"SWsexActs","2040","intervention",2,1,3577860000
"SWsexActs","2040","intervention",2,1.5,3574059000
"SWsexActs","2040","intervention",2,2,3569771000
"SWsexActs","2040","intervention",2,2.5,3564938000
"SWsexActs","2040","intervention",2,3,3559507000
"SWsexActsProt","2040","baseline",1,0,2910195000
"SWsexActsProt","2040","baseline",1,0.5,2910195000
"SWsexActsProt","2040","baseline",1,1,2910195000
"SWsexActsProt","2040","baseline",1,1.5,2910195000
"SWsexActsProt","2040","baseline",1,2,2910195000
"SWsexActsProt","2040","baseline",1,2.5,2910195000
"SWsexActsProt","2040","baseline",1,3,2910195000
"SWsexActsProt","2040","baseline",2,0,2886948000
"SWsexActsProt","2040","baseline",2,0.5,2886948000
"SWsexActsProt","2040","baseline",2,1,2886948000
"SWsexActsProt","2040","baseline",2,1.5,2886948000
"SWsexActsProt","2040","baseline",2,2,2886948000
"SWsexActsProt","2040","baseline",2,2.5,2886948000
"SWsexActsProt","2040","baseline",2,3,2886948000
"SWsexActsProt","2040","intervention",1,0,2910195000
"SWsexActsProt","2040","intervention",1,0.5,2524706000
"SWsexActsProt","2040","intervention",1,1,2139657100
"SWsexActsProt","2040","intervention",1,1.5,1755161200
"SWsexActsProt","2040","intervention",1,2,1371348100
"SWsexActsProt","2040","intervention",1,2.5,988372200
"SWsexActsProt","2040","intervention",1,3,628603640
"SWsexActsProt","2040","intervention",2,0,2886948000
"SWsexActsProt","2040","intervention",2,0.5,2504447000
"SWsexActsProt","2040","intervention",2,1,2122413700
"SWsexActsProt","2040","intervention",2,1.5,1740956700
"SWsexActsProt","2040","intervention",2,2,1360223000
"SWsexActsProt","2040","intervention",2,2.5,980383600
"SWsexActsProt","2040","intervention",2,3,623609680
"TotalAIDSdeathsadult","2040","baseline",1,0,771375.7
"TotalAIDSdeathsadult","2040","baseline",1,0.5,771375.7
"TotalAIDSdeathsadult","2040","baseline",1,1,771375.7
"TotalAIDSdeathsadult","2040","baseline",1,1.5,771375.7
"TotalAIDSdeathsadult","2040","baseline",1,2,771375.7
"TotalAIDSdeathsadult","2040","baseline",1,2.5,771375.7
"TotalAIDSdeathsadult","2040","baseline",1,3,771375.7
"TotalAIDSdeathsadult","2040","baseline",2,0,758010.3
"TotalAIDSdeathsadult","2040","baseline",2,0.5,758010.3
"TotalAIDSdeathsadult","2040","baseline",2,1,758010.3
"TotalAIDSdeathsadult","2040","baseline",2,1.5,758010.3
"TotalAIDSdeathsadult","2040","baseline",2,2,758010.3
"TotalAIDSdeathsadult","2040","baseline",2,2.5,758010.3
"TotalAIDSdeathsadult","2040","baseline",2,3,758010.3
"TotalAIDSdeathsadult","2040","intervention",1,0,771375.7
"TotalAIDSdeathsadult","2040","intervention",1,0.5,784633.6
"TotalAIDSdeathsadult","2040","intervention",1,1,799322.8
"TotalAIDSdeathsadult","2040","intervention",1,1.5,815646.5
"TotalAIDSdeathsadult","2040","intervention",1,2,833825.9
"TotalAIDSdeathsadult","2040","intervention",1,2.5,854088
"TotalAIDSdeathsadult","2040","intervention",1,3,876627.2
"TotalAIDSdeathsadult","2040","intervention",2,0,758010.3
"TotalAIDSdeathsadult","2040","intervention",2,0.5,771135.5
"TotalAIDSdeathsadult","2040","intervention",2,1,785764.2
"TotalAIDSdeathsadult","2040","intervention",2,1.5,802114.4
"TotalAIDSdeathsadult","2040","intervention",2,2,820425.4
"TotalAIDSdeathsadult","2040","intervention",2,2.5,840948.6
"TotalAIDSdeathsadult","2040","intervention",2,3,863910.7
"TotalHIVtests","2040","baseline",1,0,551734000
"TotalHIVtests","2040","baseline",1,0.5,551734000
"TotalHIVtests","2040","baseline",1,1,551734000
"TotalHIVtests","2040","baseline",1,1.5,551734000
"TotalHIVtests","2040","baseline",1,2,551734000
"TotalHIVtests","2040","baseline",1,2.5,551734000
"TotalHIVtests","2040","baseline",1,3,551734000
"TotalHIVtests","2040","baseline",2,0,449929800
"TotalHIVtests","2040","baseline",2,0.5,449929800
"TotalHIVtests","2040","baseline",2,1,449929800
"TotalHIVtests","2040","baseline",2,1.5,449929800
"TotalHIVtests","2040","baseline",2,2,449929800
"TotalHIVtests","2040","baseline",2,2.5,449929800
"TotalHIVtests","2040","baseline",2,3,449929800
"TotalHIVtests","2040","intervention",1,0,551734000
"TotalHIVtests","2040","intervention",1,0.5,550302500
"TotalHIVtests","2040","intervention",1,1,548704000
"TotalHIVtests","2040","intervention",1,1.5,546913200
"TotalHIVtests","2040","intervention",1,2,544902600
"TotalHIVtests","2040","intervention",1,2.5,542642800
"TotalHIVtests","2040","intervention",1,3,540107500
"TotalHIVtests","2040","intervention",2,0,449929800
"TotalHIVtests","2040","intervention",2,0.5,448767600
"TotalHIVtests","2040","intervention",2,1,447472600
"TotalHIVtests","2040","intervention",2,1.5,446025100
"TotalHIVtests","2040","intervention",2,2,444404100
"TotalHIVtests","2040","intervention",2,2.5,442586300
"TotalHIVtests","2040","intervention",2,3,440549900
"TotProtSexActs","2040","baseline",1,0,5166727000
"TotProtSexActs","2040","baseline",1,0.5,5166727000
"TotProtSexActs","2040","baseline",1,1,5166727000
"TotProtSexActs","2040","baseline",1,1.5,5166727000
"TotProtSexActs","2040","baseline",1,2,5166727000
"TotProtSexActs","2040","baseline",1,2.5,5166727000
"TotProtSexActs","2040","baseline",1,3,5166727000
"TotProtSexActs","2040","baseline",2,0,4943274000
"TotProtSexActs","2040","baseline",2,0.5,4943274000
"TotProtSexActs","2040","baseline",2,1,4943274000
"TotProtSexActs","2040","baseline",2,1.5,4943274000
"TotProtSexActs","2040","baseline",2,2,4943274000
"TotProtSexActs","2040","baseline",2,2.5,4943274000
"TotProtSexActs","2040","baseline",2,3,4943274000
"TotProtSexActs","2040","intervention",1,0,5166727000
"TotProtSexActs","2040","intervention",1,0.5,4486986000
"TotProtSexActs","2040","intervention",1,1,3807690000
"TotProtSexActs","2040","intervention",1,1.5,3128948000
"TotProtSexActs","2040","intervention",1,2,2450893700
"TotProtSexActs","2040","intervention",1,2.5,1773693100
"TotProtSexActs","2040","intervention",1,3,1136142730
"TotProtSexActs","2040","intervention",2,0,4943274000
"TotProtSexActs","2040","intervention",2,0.5,4292809000
"TotProtSexActs","2040","intervention",2,1,3642820000
"TotProtSexActs","2040","intervention",2,1.5,2993421000
"TotProtSexActs","2040","intervention",2,2,2344766100
"TotProtSexActs","2040","intervention",2,2.5,1697021800
"TotProtSexActs","2040","intervention",2,3,1087266820
"TotSexActs","2040","baseline",1,0,14795300000
"TotSexActs","2040","baseline",1,0.5,14795300000
"TotSexActs","2040","baseline",1,1,14795300000
"TotSexActs","2040","baseline",1,1.5,14795300000
"TotSexActs","2040","baseline",1,2,14795300000
"TotSexActs","2040","baseline",1,2.5,14795300000
"TotSexActs","2040","baseline",1,3,14795300000
"TotSexActs","2040","baseline",2,0,14201795000
"TotSexActs","2040","baseline",2,0.5,14201795000
"TotSexActs","2040","baseline",2,1,14201795000
"TotSexActs","2040","baseline",2,1.5,14201795000
"TotSexActs","2040","baseline",2,2,14201795000
"TotSexActs","2040","baseline",2,2.5,14201795000
"TotSexActs","2040","baseline",2,3,14201795000
"TotSexActs","2040","intervention",1,0,14795300000
"TotSexActs","2040","intervention",1,0.5,14791757000
"TotSexActs","2040","intervention",1,1,14787806000
"TotSexActs","2040","intervention",1,1.5,14783391000
"TotSexActs","2040","intervention",1,2,14778455000
"TotSexActs","2040","intervention",1,2.5,14772944000
"TotSexActs","2040","intervention",1,3,14766797000
"TotSexActs","2040","intervention",2,0,14201795000
"TotSexActs","2040","intervention",2,0.5,14198028000
"TotSexActs","2040","intervention",2,1,14193821000
"TotSexActs","2040","intervention",2,1.5,14189114000
"TotSexActs","2040","intervention",2,2,14183842000
"TotSexActs","2040","intervention",2,2.5,14177935000
"TotSexActs","2040","intervention",2,3,14171333000
"CondomUsage","2045","baseline",1,0,744.742612241613
"CondomUsage","2045","baseline",1,0.5,744.742612241613
"CondomUsage","2045","baseline",1,1,744.742612241613
"CondomUsage","2045","baseline",1,1.5,744.742612241613
"CondomUsage","2045","baseline",1,2,744.742612241613
"CondomUsage","2045","baseline",1,2.5,744.742612241613
"CondomUsage","2045","baseline",1,3,744.742612241613
"CondomUsage","2045","baseline",2,0,743.247048279219
"CondomUsage","2045","baseline",2,0.5,743.247048279219
"CondomUsage","2045","baseline",2,1,743.247048279219
"CondomUsage","2045","baseline",2,1.5,743.247048279219
"CondomUsage","2045","baseline",2,2,743.247048279219
"CondomUsage","2045","baseline",2,2.5,743.247048279219
"CondomUsage","2045","baseline",2,3,743.247048279219
"CondomUsage","2045","intervention",1,0,744.742612241613
"CondomUsage","2045","intervention",1,0.5,628.760141675507
"CondomUsage","2045","intervention",1,1,512.812153546423
"CondomUsage","2045","intervention",1,1.5,396.911963294048
"CondomUsage","2045","intervention",1,2,281.079041342486
"CondomUsage","2045","intervention",1,2.5,166.247310115501
"CondomUsage","2045","intervention",1,3,85.839671217944
"CondomUsage","2045","intervention",2,0,743.247048279219
"CondomUsage","2045","intervention",2,0.5,627.446484580699
"CondomUsage","2045","intervention",2,1,511.684305228218
"CondomUsage","2045","intervention",2,1.5,395.976578704211
"CondomUsage","2045","intervention",2,2,280.346022914867
"CondomUsage","2045","intervention",2,2.5,165.728457553333
"CondomUsage","2045","intervention",2,3,85.5241289163849
"FSWCondomUsage","2045","baseline",1,0,1705.50804323158
"FSWCondomUsage","2045","baseline",1,0.5,1705.50804323158
"FSWCondomUsage","2045","baseline",1,1,1705.50804323158
"FSWCondomUsage","2045","baseline",1,1.5,1705.50804323158
"FSWCondomUsage","2045","baseline",1,2,1705.50804323158
"FSWCondomUsage","2045","baseline",1,2.5,1705.50804323158
"FSWCondomUsage","2045","baseline",1,3,1705.50804323158
"FSWCondomUsage","2045","baseline",2,0,1691.46774886934
"FSWCondomUsage","2045","baseline",2,0.5,1691.46774886934
"FSWCondomUsage","2045","baseline",2,1,1691.46774886934
"FSWCondomUsage","2045","baseline",2,1.5,1691.46774886934
"FSWCondomUsage","2045","baseline",2,2,1691.46774886934
"FSWCondomUsage","2045","baseline",2,2.5,1691.46774886934
"FSWCondomUsage","2045","baseline",2,3,1691.46774886934
"FSWCondomUsage","2045","intervention",1,0,1705.50804323158
"FSWCondomUsage","2045","intervention",1,0.5,1441.15482359075
"FSWCondomUsage","2045","intervention",1,1,1176.80026853434
"FSWCondomUsage","2045","intervention",1,1.5,912.446990312087
"FSWCondomUsage","2045","intervention",1,2,648.092921862811
"FSWCondomUsage","2045","intervention",1,2.5,385.769867702491
"FSWCondomUsage","2045","intervention",1,3,200.600269236741
"FSWCondomUsage","2045","intervention",2,0,1691.46774886934
"FSWCondomUsage","2045","intervention",2,0.5,1429.29051023988
"FSWCondomUsage","2045","intervention",2,1,1167.11305444614
"FSWCondomUsage","2045","intervention",2,1.5,904.935255956246
"FSWCondomUsage","2045","intervention",2,2,642.757805139594
"FSWCondomUsage","2045","intervention",2,2.5,382.594176607719
"FSWCondomUsage","2045","intervention",2,3,198.948870676283
"NewAdultHIV","2045","baseline",1,0,1194942.9
"NewAdultHIV","2045","baseline",1,0.5,1194942.9
"NewAdultHIV","2045","baseline",1,1,1194942.9
"NewAdultHIV","2045","baseline",1,1.5,1194942.9
"NewAdultHIV","2045","baseline",1,2,1194942.9
"NewAdultHIV","2045","baseline",1,2.5,1194942.9
"NewAdultHIV","2045","baseline",1,3,1194942.9
"NewAdultHIV","2045","baseline",2,0,1110072.6
"NewAdultHIV","2045","baseline",2,0.5,1110072.6
"NewAdultHIV","2045","baseline",2,1,1110072.6
"NewAdultHIV","2045","baseline",2,1.5,1110072.6
"NewAdultHIV","2045","baseline",2,2,1110072.6
"NewAdultHIV","2045","baseline",2,2.5,1110072.6
"NewAdultHIV","2045","baseline",2,3,1110072.6
"NewAdultHIV","2045","intervention",1,0,1194942.9
"NewAdultHIV","2045","intervention",1,0.5,1379286.1
"NewAdultHIV","2045","intervention",1,1,1615151.5
"NewAdultHIV","2045","intervention",1,1.5,1918560.1
"NewAdultHIV","2045","intervention",1,2,2308589
"NewAdultHIV","2045","intervention",1,2.5,2803319
"NewAdultHIV","2045","intervention",1,3,3294820
"NewAdultHIV","2045","intervention",2,0,1110072.6
"NewAdultHIV","2045","intervention",2,0.5,1287282.6
"NewAdultHIV","2045","intervention",2,1,1515260.8
"NewAdultHIV","2045","intervention",2,1.5,1810011.8
"NewAdultHIV","2045","intervention",2,2,2190999
"NewAdultHIV","2045","intervention",2,2.5,2677451
"NewAdultHIV","2045","intervention",2,3,3165329
"NonFSWCondomUsage","2045","baseline",1,0,425.44355217502
"NonFSWCondomUsage","2045","baseline",1,0.5,425.44355217502
"NonFSWCondomUsage","2045","baseline",1,1,425.44355217502
"NonFSWCondomUsage","2045","baseline",1,1.5,425.44355217502
"NonFSWCondomUsage","2045","baseline",1,2,425.44355217502
"NonFSWCondomUsage","2045","baseline",1,2.5,425.44355217502
"NonFSWCondomUsage","2045","baseline",1,3,425.44355217502
"NonFSWCondomUsage","2045","baseline",2,0,409.552465713214
"NonFSWCondomUsage","2045","baseline",2,0.5,409.552465713214
"NonFSWCondomUsage","2045","baseline",2,1,409.552465713214
"NonFSWCondomUsage","2045","baseline",2,1.5,409.552465713214
"NonFSWCondomUsage","2045","baseline",2,2,409.552465713214
"NonFSWCondomUsage","2045","baseline",2,2.5,409.552465713214
"NonFSWCondomUsage","2045","baseline",2,3,409.552465713214
"NonFSWCondomUsage","2045","intervention",1,0,425.44355217502
"NonFSWCondomUsage","2045","intervention",1,0.5,359.40830979861
"NonFSWCondomUsage","2045","intervention",1,1,293.362084080174
"NonFSWCondomUsage","2045","intervention",1,1.5,227.301901201244
"NonFSWCondomUsage","2045","intervention",1,2,161.227256621414
"NonFSWCondomUsage","2045","intervention",1,2.5,95.6535009224211
"NonFSWCondomUsage","2045","intervention",1,3,49.5801947183623
"NonFSWCondomUsage","2045","intervention",2,0,409.552465713214
"NonFSWCondomUsage","2045","intervention",2,0.5,345.971185110261
"NonFSWCondomUsage","2045","intervention",2,1,282.380482806711
"NonFSWCondomUsage","2045","intervention",2,1.5,218.7796018575
"NonFSWCondomUsage","2045","intervention",2,2,155.168131051466
"NonFSWCondomUsage","2045","intervention",2,2.5,92.0402727867195
"NonFSWCondomUsage","2045","intervention",2,3,47.6984514170922
"PctProtSexActsSW","2045","baseline",1,0,1199.40359582911
"PctProtSexActsSW","2045","baseline",1,0.5,1199.40359582911
"PctProtSexActsSW","2045","baseline",1,1,1199.40359582911
"PctProtSexActsSW","2045","baseline",1,1.5,1199.40359582911
"PctProtSexActsSW","2045","baseline",1,2,1199.40359582911
"PctProtSexActsSW","2045","baseline",1,2.5,1199.40359582911
"PctProtSexActsSW","2045","baseline",1,3,1199.40359582911
"PctProtSexActsSW","2045","baseline",2,0,1243.84322211563
"PctProtSexActsSW","2045","baseline",2,0.5,1243.84322211563
"PctProtSexActsSW","2045","baseline",2,1,1243.84322211563
"PctProtSexActsSW","2045","baseline",2,1.5,1243.84322211563
"PctProtSexActsSW","2045","baseline",2,2,1243.84322211563
"PctProtSexActsSW","2045","baseline",2,2.5,1243.84322211563
"PctProtSexActsSW","2045","baseline",2,3,1243.84322211563
"PctProtSexActsSW","2045","intervention",1,0,1199.40359582911
"PctProtSexActsSW","2045","intervention",1,0.5,1198.921751789
"PctProtSexActsSW","2045","intervention",1,1,1198.36056214706
"PctProtSexActsSW","2045","intervention",1,1.5,1197.70858818067
"PctProtSexActsSW","2045","intervention",1,2,1196.94989900304
"PctProtSexActsSW","2045","intervention",1,2.5,NA
