"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"PctSexActsSW","2035","intervention",1,40,1292.73305272793
"PctSexActsSW","2035","intervention",1,50,1291.61647512168
"PctSexActsSW","2035","intervention",1,60,1290.32326866535
"PctSexActsSW","2035","intervention",1,70,1288.84468716558
"PctSexActsSW","2035","intervention",1,80,1287.18251997912
"PctSexActsSW","2035","intervention",1,90,1285.37045980823
"PctSexActsSW","2035","intervention",1,100,1283.44292233574
"PctSexActsSW","2035","intervention",2,0,1354.62976201047
"PctSexActsSW","2035","intervention",2,10,1354.07197770195
"PctSexActsSW","2035","intervention",2,20,1353.44208646107
"PctSexActsSW","2035","intervention",2,30,1352.72784425785
"PctSexActsSW","2035","intervention",2,40,1351.92146966662
"PctSexActsSW","2035","intervention",2,50,1351.02078844215
"PctSexActsSW","2035","intervention",2,60,1350.01305203213
"PctSexActsSW","2035","intervention",2,70,1348.90210721309
"PctSexActsSW","2035","intervention",2,80,1347.69645091572
"PctSexActsSW","2035","intervention",2,90,1346.41567259761
"PctSexActsSW","2035","intervention",2,100,1345.05978357747
"SWsexActs","2035","baseline",1,0,9185655000
"SWsexActs","2035","baseline",1,10,9185655000
"SWsexActs","2035","baseline",1,20,9185655000
"SWsexActs","2035","baseline",1,30,9185655000
"SWsexActs","2035","baseline",1,40,9185655000
"SWsexActs","2035","baseline",1,50,9185655000
"SWsexActs","2035","baseline",1,60,9185655000
"SWsexActs","2035","baseline",1,70,9185655000
"SWsexActs","2035","baseline",1,80,9185655000
"SWsexActs","2035","baseline",1,90,9185655000
"SWsexActs","2035","baseline",1,100,9185655000
"SWsexActs","2035","baseline",2,0,9180169000
"SWsexActs","2035","baseline",2,10,9180169000
"SWsexActs","2035","baseline",2,20,9180169000
"SWsexActs","2035","baseline",2,30,9180169000
"SWsexActs","2035","baseline",2,40,9180169000
"SWsexActs","2035","baseline",2,50,9180169000
"SWsexActs","2035","baseline",2,60,9180169000
"SWsexActs","2035","baseline",2,70,9180169000
"SWsexActs","2035","baseline",2,80,9180169000
"SWsexActs","2035","baseline",2,90,9180169000
"SWsexActs","2035","baseline",2,100,9180169000
"SWsexActs","2035","intervention",1,0,9185655000
"SWsexActs","2035","intervention",1,10,9178372000
"SWsexActs","2035","intervention",1,20,9169736000
"SWsexActs","2035","intervention",1,30,9159432000
"SWsexActs","2035","intervention",1,40,9147200000
"SWsexActs","2035","intervention",1,50,9132754000
"SWsexActs","2035","intervention",1,60,9115654000
"SWsexActs","2035","intervention",1,70,9095635000
"SWsexActs","2035","intervention",1,80,9072553000
"SWsexActs","2035","intervention",1,90,9046687000
"SWsexActs","2035","intervention",1,100,9018420000
"SWsexActs","2035","intervention",2,0,9180169000
"SWsexActs","2035","intervention",2,10,9173142000
"SWsexActs","2035","intervention",2,20,9165110000
"SWsexActs","2035","intervention",2,30,9155868000
"SWsexActs","2035","intervention",2,40,9145273000
"SWsexActs","2035","intervention",2,50,9133213000
"SWsexActs","2035","intervention",2,60,9119455000
"SWsexActs","2035","intervention",2,70,9103966000
"SWsexActs","2035","intervention",2,80,9086791000
"SWsexActs","2035","intervention",2,90,9068166000
"SWsexActs","2035","intervention",2,100,9048153000
"SWsexActsProt","2035","baseline",1,0,7460096000
"SWsexActsProt","2035","baseline",1,10,7460096000
"SWsexActsProt","2035","baseline",1,20,7460096000
"SWsexActsProt","2035","baseline",1,30,7460096000
"SWsexActsProt","2035","baseline",1,40,7460096000
"SWsexActsProt","2035","baseline",1,50,7460096000
"SWsexActsProt","2035","baseline",1,60,7460096000
"SWsexActsProt","2035","baseline",1,70,7460096000
"SWsexActsProt","2035","baseline",1,80,7460096000
"SWsexActsProt","2035","baseline",1,90,7460096000
"SWsexActsProt","2035","baseline",1,100,7460096000
"SWsexActsProt","2035","baseline",2,0,7394264000
"SWsexActsProt","2035","baseline",2,10,7394264000
"SWsexActsProt","2035","baseline",2,20,7394264000
"SWsexActsProt","2035","baseline",2,30,7394264000
"SWsexActsProt","2035","baseline",2,40,7394264000
"SWsexActsProt","2035","baseline",2,50,7394264000
"SWsexActsProt","2035","baseline",2,60,7394264000
"SWsexActsProt","2035","baseline",2,70,7394264000
"SWsexActsProt","2035","baseline",2,80,7394264000
"SWsexActsProt","2035","baseline",2,90,7394264000
"SWsexActsProt","2035","baseline",2,100,7394264000
"SWsexActsProt","2035","intervention",1,0,7460096000
"SWsexActsProt","2035","intervention",1,10,7454181000
"SWsexActsProt","2035","intervention",1,20,7447167000
"SWsexActsProt","2035","intervention",1,30,7438802000
"SWsexActsProt","2035","intervention",1,40,7428869000
"SWsexActsProt","2035","intervention",1,50,7417139000
"SWsexActsProt","2035","intervention",1,60,7403246000
"SWsexActsProt","2035","intervention",1,70,7386988000
"SWsexActsProt","2035","intervention",1,80,7368248000
"SWsexActsProt","2035","intervention",1,90,7347233000
"SWsexActsProt","2035","intervention",1,100,7324280000
"SWsexActsProt","2035","intervention",2,0,7394264000
"SWsexActsProt","2035","intervention",2,10,7388612000
"SWsexActsProt","2035","intervention",2,20,7382140000
"SWsexActsProt","2035","intervention",2,30,7374699000
"SWsexActsProt","2035","intervention",2,40,7366161000
"SWsexActsProt","2035","intervention",2,50,7356450000
"SWsexActsProt","2035","intervention",2,60,7345367000
"SWsexActsProt","2035","intervention",2,70,7332891000
"SWsexActsProt","2035","intervention",2,80,7319059000
"SWsexActsProt","2035","intervention",2,90,7304057000
"SWsexActsProt","2035","intervention",2,100,7287937000
"TotalAIDSdeathsadult","2035","baseline",1,0,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,10,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,20,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,30,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,40,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,50,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,60,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,70,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,80,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,90,1459019.43
"TotalAIDSdeathsadult","2035","baseline",1,100,1459019.43
"TotalAIDSdeathsadult","2035","baseline",2,0,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,10,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,20,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,30,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,40,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,50,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,60,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,70,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,80,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,90,1422066.62
"TotalAIDSdeathsadult","2035","baseline",2,100,1422066.62
"TotalAIDSdeathsadult","2035","intervention",1,0,1459019.43
"TotalAIDSdeathsadult","2035","intervention",1,10,1511850.27
"TotalAIDSdeathsadult","2035","intervention",1,20,1573325.03
"TotalAIDSdeathsadult","2035","intervention",1,30,1645530.22
"TotalAIDSdeathsadult","2035","intervention",1,40,1730222.21
"TotalAIDSdeathsadult","2035","intervention",1,50,1829276.44
"TotalAIDSdeathsadult","2035","intervention",1,60,1945751.21
"TotalAIDSdeathsadult","2035","intervention",1,70,2081466.9
"TotalAIDSdeathsadult","2035","intervention",1,80,2237518.8
"TotalAIDSdeathsadult","2035","intervention",1,90,2412109.6
"TotalAIDSdeathsadult","2035","intervention",1,100,2601888
"TotalAIDSdeathsadult","2035","intervention",2,0,1422066.62
"TotalAIDSdeathsadult","2035","intervention",2,10,1467983.19
"TotalAIDSdeathsadult","2035","intervention",2,20,1520330.2
"TotalAIDSdeathsadult","2035","intervention",2,30,1580447.07
"TotalAIDSdeathsadult","2035","intervention",2,40,1649234.17
"TotalAIDSdeathsadult","2035","intervention",2,50,1727494.45
"TotalAIDSdeathsadult","2035","intervention",2,60,1816663.29
"TotalAIDSdeathsadult","2035","intervention",2,70,1916897.71
"TotalAIDSdeathsadult","2035","intervention",2,80,2027689.4
"TotalAIDSdeathsadult","2035","intervention",2,90,2146856.1
"TotalAIDSdeathsadult","2035","intervention",2,100,2272441.5
"TotalHIVtests","2035","baseline",1,0,1385525600
"TotalHIVtests","2035","baseline",1,10,1385525600
"TotalHIVtests","2035","baseline",1,20,1385525600
"TotalHIVtests","2035","baseline",1,30,1385525600
"TotalHIVtests","2035","baseline",1,40,1385525600
"TotalHIVtests","2035","baseline",1,50,1385525600
"TotalHIVtests","2035","baseline",1,60,1385525600
"TotalHIVtests","2035","baseline",1,70,1385525600
"TotalHIVtests","2035","baseline",1,80,1385525600
"TotalHIVtests","2035","baseline",1,90,1385525600
"TotalHIVtests","2035","baseline",1,100,1385525600
"TotalHIVtests","2035","baseline",2,0,1128831600
"TotalHIVtests","2035","baseline",2,10,1128831600
"TotalHIVtests","2035","baseline",2,20,1128831600
"TotalHIVtests","2035","baseline",2,30,1128831600
"TotalHIVtests","2035","baseline",2,40,1128831600
"TotalHIVtests","2035","baseline",2,50,1128831600
"TotalHIVtests","2035","baseline",2,60,1128831600
"TotalHIVtests","2035","baseline",2,70,1128831600
"TotalHIVtests","2035","baseline",2,80,1128831600
"TotalHIVtests","2035","baseline",2,90,1128831600
"TotalHIVtests","2035","baseline",2,100,1128831600
"TotalHIVtests","2035","intervention",1,0,1385525600
"TotalHIVtests","2035","intervention",1,10,1214728000
"TotalHIVtests","2035","intervention",1,20,1057077600
"TotalHIVtests","2035","intervention",1,30,911521100
"TotalHIVtests","2035","intervention",1,40,778686200
"TotalHIVtests","2035","intervention",1,50,659028000
"TotalHIVtests","2035","intervention",1,60,551776050
"TotalHIVtests","2035","intervention",1,70,457427030
"TotalHIVtests","2035","intervention",1,80,376004200
"TotalHIVtests","2035","intervention",1,90,307646930
"TotalHIVtests","2035","intervention",1,100,251535230
"TotalHIVtests","2035","intervention",2,0,1128831600
"TotalHIVtests","2035","intervention",2,10,993834800
"TotalHIVtests","2035","intervention",2,20,869609700
"TotalHIVtests","2035","intervention",2,30,755303400
"TotalHIVtests","2035","intervention",2,40,651371200
"TotalHIVtests","2035","intervention",2,50,558109490
"TotalHIVtests","2035","intervention",2,60,474830280
"TotalHIVtests","2035","intervention",2,70,401778920
"TotalHIVtests","2035","intervention",2,80,338744510
"TotalHIVtests","2035","intervention",2,90,285453480
"TotalHIVtests","2035","intervention",2,100,240619290
"TotProtSexActs","2035","baseline",1,0,12968666000
"TotProtSexActs","2035","baseline",1,10,12968666000
"TotProtSexActs","2035","baseline",1,20,12968666000
"TotProtSexActs","2035","baseline",1,30,12968666000
"TotProtSexActs","2035","baseline",1,40,12968666000
"TotProtSexActs","2035","baseline",1,50,12968666000
"TotProtSexActs","2035","baseline",1,60,12968666000
"TotProtSexActs","2035","baseline",1,70,12968666000
"TotProtSexActs","2035","baseline",1,80,12968666000
"TotProtSexActs","2035","baseline",1,90,12968666000
"TotProtSexActs","2035","baseline",1,100,12968666000
"TotProtSexActs","2035","baseline",2,0,12391479000
"TotProtSexActs","2035","baseline",2,10,12391479000
"TotProtSexActs","2035","baseline",2,20,12391479000
"TotProtSexActs","2035","baseline",2,30,12391479000
"TotProtSexActs","2035","baseline",2,40,12391479000
"TotProtSexActs","2035","baseline",2,50,12391479000
"TotProtSexActs","2035","baseline",2,60,12391479000
"TotProtSexActs","2035","baseline",2,70,12391479000
"TotProtSexActs","2035","baseline",2,80,12391479000
"TotProtSexActs","2035","baseline",2,90,12391479000
"TotProtSexActs","2035","baseline",2,100,12391479000
"TotProtSexActs","2035","intervention",1,0,12968666000
"TotProtSexActs","2035","intervention",1,10,12962626000
"TotProtSexActs","2035","intervention",1,20,12955382000
"TotProtSexActs","2035","intervention",1,30,12946649000
"TotProtSexActs","2035","intervention",1,40,12936153000
"TotProtSexActs","2035","intervention",1,50,12923604000
"TotProtSexActs","2035","intervention",1,60,12908551000
"TotProtSexActs","2035","intervention",1,70,12890692000
"TotProtSexActs","2035","intervention",1,80,12869808000
"TotProtSexActs","2035","intervention",1,90,12846057000
"TotProtSexActs","2035","intervention",1,100,12819738000
"TotProtSexActs","2035","intervention",2,0,12391479000
"TotProtSexActs","2035","intervention",2,10,12385426000
"TotProtSexActs","2035","intervention",2,20,12378462000
"TotProtSexActs","2035","intervention",2,30,12370391000
"TotProtSexActs","2035","intervention",2,40,12361081000
"TotProtSexActs","2035","intervention",2,50,12350383000
"TotProtSexActs","2035","intervention",2,60,12338075000
"TotProtSexActs","2035","intervention",2,70,12324095000
"TotProtSexActs","2035","intervention",2,80,12308434000
"TotProtSexActs","2035","intervention",2,90,12291277000
"TotProtSexActs","2035","intervention",2,100,12272678000
"TotSexActs","2035","baseline",1,0,36092209000
"TotSexActs","2035","baseline",1,10,36092209000
"TotSexActs","2035","baseline",1,20,36092209000
"TotSexActs","2035","baseline",1,30,36092209000
"TotSexActs","2035","baseline",1,40,36092209000
"TotSexActs","2035","baseline",1,50,36092209000
"TotSexActs","2035","baseline",1,60,36092209000
"TotSexActs","2035","baseline",1,70,36092209000
"TotSexActs","2035","baseline",1,80,36092209000
"TotSexActs","2035","baseline",1,90,36092209000
"TotSexActs","2035","baseline",1,100,36092209000
"TotSexActs","2035","baseline",2,0,34517411000
"TotSexActs","2035","baseline",2,10,34517411000
"TotSexActs","2035","baseline",2,20,34517411000
"TotSexActs","2035","baseline",2,30,34517411000
"TotSexActs","2035","baseline",2,40,34517411000
"TotSexActs","2035","baseline",2,50,34517411000
"TotSexActs","2035","baseline",2,60,34517411000
"TotSexActs","2035","baseline",2,70,34517411000
"TotSexActs","2035","baseline",2,80,34517411000
"TotSexActs","2035","baseline",2,90,34517411000
"TotSexActs","2035","baseline",2,100,34517411000
"TotSexActs","2035","intervention",1,0,36092209000
"TotSexActs","2035","intervention",1,10,36079896000
"TotSexActs","2035","intervention",1,20,36065153000
"TotSexActs","2035","intervention",1,30,36047330000
"TotSexActs","2035","intervention",1,40,36025823000
"TotSexActs","2035","intervention",1,50,35999942000
"TotSexActs","2035","intervention",1,60,35968647000
"TotSexActs","2035","intervention",1,70,35931161000
"TotSexActs","2035","intervention",1,80,35886871000
"TotSexActs","2035","intervention",1,90,35835916000
"TotSexActs","2035","intervention",1,100,35778803000
"TotSexActs","2035","intervention",2,0,34517411000
"TotSexActs","2035","intervention",2,10,34505008000
"TotSexActs","2035","intervention",2,20,34490690000
"TotSexActs","2035","intervention",2,30,34474010000
"TotSexActs","2035","intervention",2,40,34454643000
"TotSexActs","2035","intervention",2,50,34432236000
"TotSexActs","2035","intervention",2,60,34406253000
"TotSexActs","2035","intervention",2,70,34376480000
"TotSexActs","2035","intervention",2,80,34342875000
"TotSexActs","2035","intervention",2,90,34305819000
"TotSexActs","2035","intervention",2,100,34265542000
"CondomUsage","2040","baseline",1,0,1857.79645816196
"CondomUsage","2040","baseline",1,10,1857.79645816196
"CondomUsage","2040","baseline",1,20,1857.79645816196
"CondomUsage","2040","baseline",1,30,1857.79645816196
"CondomUsage","2040","baseline",1,40,1857.79645816196
"CondomUsage","2040","baseline",1,50,1857.79645816196
"CondomUsage","2040","baseline",1,60,1857.79645816196
"CondomUsage","2040","baseline",1,70,1857.79645816196
"CondomUsage","2040","baseline",1,80,1857.79645816196
"CondomUsage","2040","baseline",1,90,1857.79645816196
"CondomUsage","2040","baseline",1,100,1857.79645816196
"CondomUsage","2040","baseline",2,0,1858.8596245184
"CondomUsage","2040","baseline",2,10,1858.8596245184
"CondomUsage","2040","baseline",2,20,1858.8596245184
"CondomUsage","2040","baseline",2,30,1858.8596245184
"CondomUsage","2040","baseline",2,40,1858.8596245184
"CondomUsage","2040","baseline",2,50,1858.8596245184
"CondomUsage","2040","baseline",2,60,1858.8596245184
"CondomUsage","2040","baseline",2,70,1858.8596245184
"CondomUsage","2040","baseline",2,80,1858.8596245184
"CondomUsage","2040","baseline",2,90,1858.8596245184
"CondomUsage","2040","baseline",2,100,1858.8596245184
"CondomUsage","2040","intervention",1,0,1857.79645816196
"CondomUsage","2040","intervention",1,10,1857.61089869528
"CondomUsage","2040","intervention",1,20,1857.38132571652
"CondomUsage","2040","intervention",1,30,1857.10039411535
"CondomUsage","2040","intervention",1,40,1856.75911778752
"CondomUsage","2040","intervention",1,50,1856.35055147395
"CondomUsage","2040","intervention",1,60,1855.8637225717
"CondomUsage","2040","intervention",1,70,1855.29459235442
"CondomUsage","2040","intervention",1,80,1854.64243286653
"CondomUsage","2040","intervention",1,90,1853.92263458848
"CondomUsage","2040","intervention",1,100,1853.15023946926
"CondomUsage","2040","intervention",2,0,1858.8596245184
"CondomUsage","2040","intervention",2,10,1858.65962961907
"CondomUsage","2040","intervention",2,20,1858.42830837267
"CondomUsage","2040","intervention",2,30,1858.15937843607
"CondomUsage","2040","intervention",2,40,1857.85026326735
"CondomUsage","2040","intervention",2,50,1857.49811197424
"CondomUsage","2040","intervention",2,60,1857.09738138842
"CondomUsage","2040","intervention",2,70,1856.65070619451
"CondomUsage","2040","intervention",2,80,1856.15874645089
"CondomUsage","2040","intervention",2,90,1855.62794476241
"CondomUsage","2040","intervention",2,100,1855.05167829637
"FSWCondomUsage","2040","baseline",1,0,4141.94671801257
"FSWCondomUsage","2040","baseline",1,10,4141.94671801257
"FSWCondomUsage","2040","baseline",1,20,4141.94671801257
"FSWCondomUsage","2040","baseline",1,30,4141.94671801257
"FSWCondomUsage","2040","baseline",1,40,4141.94671801257
"FSWCondomUsage","2040","baseline",1,50,4141.94671801257
"FSWCondomUsage","2040","baseline",1,60,4141.94671801257
"FSWCondomUsage","2040","baseline",1,70,4141.94671801257
"FSWCondomUsage","2040","baseline",1,80,4141.94671801257
"FSWCondomUsage","2040","baseline",1,90,4141.94671801257
"FSWCondomUsage","2040","baseline",1,100,4141.94671801257
"FSWCondomUsage","2040","baseline",2,0,4107.84966035742
"FSWCondomUsage","2040","baseline",2,10,4107.84966035742
"FSWCondomUsage","2040","baseline",2,20,4107.84966035742
"FSWCondomUsage","2040","baseline",2,30,4107.84966035742
"FSWCondomUsage","2040","baseline",2,40,4107.84966035742
"FSWCondomUsage","2040","baseline",2,50,4107.84966035742
"FSWCondomUsage","2040","baseline",2,60,4107.84966035742
"FSWCondomUsage","2040","baseline",2,70,4107.84966035742
"FSWCondomUsage","2040","baseline",2,80,4107.84966035742
"FSWCondomUsage","2040","baseline",2,90,4107.84966035742
"FSWCondomUsage","2040","baseline",2,100,4107.84966035742
"FSWCondomUsage","2040","intervention",1,0,4141.94671801257
"FSWCondomUsage","2040","intervention",1,10,4141.94648057756
"FSWCondomUsage","2040","intervention",1,20,4141.94591083534
"FSWCondomUsage","2040","intervention",1,30,4141.9486511429
"FSWCondomUsage","2040","intervention",1,40,4141.94847048901
"FSWCondomUsage","2040","intervention",1,50,4141.9495927686
"FSWCondomUsage","2040","intervention",1,60,4141.94652559661
"FSWCondomUsage","2040","intervention",1,70,4141.94641011476
"FSWCondomUsage","2040","intervention",1,80,4141.94979965984
"FSWCondomUsage","2040","intervention",1,90,4141.94634719164
"FSWCondomUsage","2040","intervention",1,100,4141.94826957029
"FSWCondomUsage","2040","intervention",2,0,4107.84966035742
"FSWCondomUsage","2040","intervention",2,10,4107.85366621348
"FSWCondomUsage","2040","intervention",2,20,4107.85099064741
"FSWCondomUsage","2040","intervention",2,30,4107.85342226179
"FSWCondomUsage","2040","intervention",2,40,4107.85178896423
"FSWCondomUsage","2040","intervention",2,50,4107.85311870894
"FSWCondomUsage","2040","intervention",2,60,4107.8522478566
"FSWCondomUsage","2040","intervention",2,70,4107.85235253617
"FSWCondomUsage","2040","intervention",2,80,4107.85283699874
"FSWCondomUsage","2040","intervention",2,90,4107.8520655392
"FSWCondomUsage","2040","intervention",2,100,4107.85122394404
"NewAdultHIV","2040","baseline",1,0,2234012.6
"NewAdultHIV","2040","baseline",1,10,2234012.6
"NewAdultHIV","2040","baseline",1,20,2234012.6
"NewAdultHIV","2040","baseline",1,30,2234012.6
"NewAdultHIV","2040","baseline",1,40,2234012.6
"NewAdultHIV","2040","baseline",1,50,2234012.6
"NewAdultHIV","2040","baseline",1,60,2234012.6
"NewAdultHIV","2040","baseline",1,70,2234012.6
"NewAdultHIV","2040","baseline",1,80,2234012.6
"NewAdultHIV","2040","baseline",1,90,2234012.6
"NewAdultHIV","2040","baseline",1,100,2234012.6
"NewAdultHIV","2040","baseline",2,0,2076310
"NewAdultHIV","2040","baseline",2,10,2076310
"NewAdultHIV","2040","baseline",2,20,2076310
"NewAdultHIV","2040","baseline",2,30,2076310
"NewAdultHIV","2040","baseline",2,40,2076310
"NewAdultHIV","2040","baseline",2,50,2076310
"NewAdultHIV","2040","baseline",2,60,2076310
"NewAdultHIV","2040","baseline",2,70,2076310
"NewAdultHIV","2040","baseline",2,80,2076310
"NewAdultHIV","2040","baseline",2,90,2076310
"NewAdultHIV","2040","baseline",2,100,2076310
"NewAdultHIV","2040","intervention",1,0,2234012.6
"NewAdultHIV","2040","intervention",1,10,2406525.3
"NewAdultHIV","2040","intervention",1,20,2609688.5
"NewAdultHIV","2040","intervention",1,30,2849090.7
"NewAdultHIV","2040","intervention",1,40,3128333.6
"NewAdultHIV","2040","intervention",1,50,3450569.2
"NewAdultHIV","2040","intervention",1,60,3822005.4
"NewAdultHIV","2040","intervention",1,70,4244138.6
"NewAdultHIV","2040","intervention",1,80,4715866.4
"NewAdultHIV","2040","intervention",1,90,5227855.7
"NewAdultHIV","2040","intervention",1,100,5768431.6
"NewAdultHIV","2040","intervention",2,0,2076310
"NewAdultHIV","2040","intervention",2,10,2232205.5
"NewAdultHIV","2040","intervention",2,20,2410158.2
"NewAdultHIV","2040","intervention",2,30,2613411.5
"NewAdultHIV","2040","intervention",2,40,2843424.5
"NewAdultHIV","2040","intervention",2,50,3101171.1
"NewAdultHIV","2040","intervention",2,60,3389664.5
"NewAdultHIV","2040","intervention",2,70,3707800.9
"NewAdultHIV","2040","intervention",2,80,4052814.4
"NewAdultHIV","2040","intervention",2,90,4417754.4
"NewAdultHIV","2040","intervention",2,100,4798323.5
"NonFSWCondomUsage","2040","baseline",1,0,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,10,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,20,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,30,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,40,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,50,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,60,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,70,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,80,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,90,1051.93493520374
"NonFSWCondomUsage","2040","baseline",1,100,1051.93493520374
"NonFSWCondomUsage","2040","baseline",2,0,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,10,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,20,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,30,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,40,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,50,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,60,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,70,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,80,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,90,1014.11298560479
"NonFSWCondomUsage","2040","baseline",2,100,1014.11298560479
"NonFSWCondomUsage","2040","intervention",1,0,1051.93493520374
"NonFSWCondomUsage","2040","intervention",1,10,1052.12431383474
"NonFSWCondomUsage","2040","intervention",1,20,1052.33968106519
"NonFSWCondomUsage","2040","intervention",1,30,1052.5891018383
"NonFSWCondomUsage","2040","intervention",1,40,1052.87692253794
"NonFSWCondomUsage","2040","intervention",1,50,1053.20788893353
"NonFSWCondomUsage","2040","intervention",1,60,1053.59160996206
"NonFSWCondomUsage","2040","intervention",1,70,1054.03095508954
"NonFSWCondomUsage","2040","intervention",1,80,1054.52553768412
"NonFSWCondomUsage","2040","intervention",1,90,1055.07211908852
"NonFSWCondomUsage","2040","intervention",1,100,1055.65611257369
"NonFSWCondomUsage","2040","intervention",2,0,1014.11298560479
"NonFSWCondomUsage","2040","intervention",2,10,1014.25892707721
"NonFSWCondomUsage","2040","intervention",2,20,1014.42692341372
"NonFSWCondomUsage","2040","intervention",2,30,1014.61547951688
"NonFSWCondomUsage","2040","intervention",2,40,1014.83321647774
"NonFSWCondomUsage","2040","intervention",2,50,1015.07592902727
"NonFSWCondomUsage","2040","intervention",2,60,1015.35158366236
"NonFSWCondomUsage","2040","intervention",2,70,1015.6598590718
"NonFSWCondomUsage","2040","intervention",2,80,1015.99581724837
"NonFSWCondomUsage","2040","intervention",2,90,1016.35301172112
"NonFSWCondomUsage","2040","intervention",2,100,1016.72243728882
"PctProtSexActsSW","2040","baseline",1,0,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,10,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,20,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,30,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,40,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,50,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,60,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,70,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,80,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,90,2963.25427725457
"PctProtSexActsSW","2040","baseline",1,100,2963.25427725457
"PctProtSexActsSW","2040","baseline",2,0,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,10,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,20,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,30,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,40,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,50,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,60,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,70,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,80,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,90,3074.92049439537
"PctProtSexActsSW","2040","baseline",2,100,3074.92049439537
"PctProtSexActsSW","2040","intervention",1,0,2963.25427725457
"PctProtSexActsSW","2040","intervention",1,10,2962.33579007131
"PctProtSexActsSW","2040","intervention",1,20,2961.25370441686
"PctProtSexActsSW","2040","intervention",1,30,2959.97033088268
"PctProtSexActsSW","2040","intervention",1,40,2958.45706810474
"PctProtSexActsSW","2040","intervention",1,50,2956.68604378517
"PctProtSexActsSW","2040","intervention",1,60,2954.60919158449
"PctProtSexActsSW","2040","intervention",1,70,2952.20929350198
"PctProtSexActsSW","2040","intervention",1,80,2949.48578407636
"PctProtSexActsSW","2040","intervention",1,90,2946.4809516952
"PctProtSexActsSW","2040","intervention",1,100,2943.2621208048
"PctProtSexActsSW","2040","intervention",2,0,3074.92049439537
"PctProtSexActsSW","2040","intervention",2,10,3074.11857285488
"PctProtSexActsSW","2040","intervention",2,20,3073.19717182171
"PctProtSexActsSW","2040","intervention",2,30,3072.1447408545
"PctProtSexActsSW","2040","intervention",2,40,3070.93633342428
"PctProtSexActsSW","2040","intervention",2,50,3069.57540260982
"PctProtSexActsSW","2040","intervention",2,60,3068.0317784529
"PctProtSexActsSW","2040","intervention",2,70,3066.31060623993
"PctProtSexActsSW","2040","intervention",2,80,3064.42682396351
"PctProtSexActsSW","2040","intervention",2,90,3062.41048858928
"PctProtSexActsSW","2040","intervention",2,100,3060.27202013037
"PctSexActsSW","2040","baseline",1,0,1330.82299873846
"PctSexActsSW","2040","baseline",1,10,1330.82299873846
