year,intervention_year,test_reduction,mean,upper_CI,lower_CI
2022,2099,100,0.0057933132,0.0062772272500000005,0.0049542679999999995
2023,2099,0,0.0052329553,0.00565198875,0.00460512375
2023,2099,20,0.0052329553,0.00565198875,0.00460512375
2023,2099,40,0.0052329553,0.00565198875,0.00460512375
2023,2099,60,0.0052329553,0.00565198875,0.00460512375
2023,2099,80,0.0052329553,0.00565198875,0.00460512375
2023,2099,100,0.0052329553,0.00565198875,0.00460512375
2024,2099,0,0.0048313218,0.00524205375,0.00429467
2024,2099,20,0.0048313218,0.00524205375,0.00429467
2024,2099,40,0.0048313218,0.00524205375,0.00429467
2024,2099,60,0.0048313218,0.00524205375,0.00429467
2024,2099,80,0.0048313218,0.00524205375,0.00429467
2024,2099,100,0.0048313218,0.00524205375,0.00429467
2025,2099,0,0.0044726626,0.004877155249999999,0.0039958505
2025,2099,20,0.0044726626,0.004877155249999999,0.0039958505
2025,2099,40,0.0044726626,0.004877155249999999,0.0039958505
2025,2099,60,0.0044726626,0.004877155249999999,0.0039958505
2025,2099,80,0.0044726626,0.004877155249999999,0.0039958505
2025,2099,100,0.0044726626,0.004877155249999999,0.0039958505
2026,2099,0,0.0041409695,0.00452905925,0.00370911375
2026,2099,20,0.0041409695,0.00452905925,0.00370911375
2026,2099,40,0.0041409695,0.00452905925,0.00370911375
2026,2099,60,0.0041409695,0.00452905925,0.00370911375
2026,2099,80,0.0041409695,0.00452905925,0.00370911375
2026,2099,100,0.0041409695,0.00452905925,0.00370911375
2027,2099,0,0.0038281086,0.00418493775,0.0034326515
2027,2099,20,0.0038281086,0.00418493775,0.0034326515
2027,2099,40,0.0038281086,0.00418493775,0.0034326515
2027,2099,60,0.0038281086,0.00418493775,0.0034326515
2027,2099,80,0.0038281086,0.00418493775,0.0034326515
2027,2099,100,0.0038281086,0.00418493775,0.0034326515
2028,2099,0,0.0035288365,0.0038610237499999995,0.0031638005
2028,2099,20,0.0035288365,0.0038610237499999995,0.0031638005
2028,2099,40,0.0035288365,0.0038610237499999995,0.0031638005
2028,2099,60,0.0035288365,0.0038610237499999995,0.0031638005
2028,2099,80,0.0035288365,0.0038610237499999995,0.0031638005
2028,2099,100,0.0035288365,0.0038610237499999995,0.0031638005
2029,2099,0,0.0032444707,0.0035600712499999996,0.0028949845
2029,2099,20,0.0032444707,0.0035600712499999996,0.0028949845
2029,2099,40,0.0032444707,0.0035600712499999996,0.0028949845
2029,2099,60,0.0032444707,0.0035600712499999996,0.0028949845
2029,2099,80,0.0032444707,0.0035600712499999996,0.0028949845
2029,2099,100,0.0032444707,0.0035600712499999996,0.0028949845
2030,2099,0,0.0029771536,0.003284815,0.00264291825
2030,2099,20,0.0029771536,0.003284815,0.00264291825
2030,2099,40,0.0029771536,0.003284815,0.00264291825
2030,2099,60,0.0029771536,0.003284815,0.00264291825
2030,2099,80,0.0029771536,0.003284815,0.00264291825
2030,2099,100,0.0029771536,0.003284815,0.00264291825
2031,2099,0,0.0027276547,0.0030270015000000003,0.0024102815
2031,2099,20,0.0027276547,0.0030270015000000003,0.0024102815
2031,2099,40,0.0027276547,0.0030270015000000003,0.0024102815
2031,2099,60,0.0027276547,0.0030270015000000003,0.0024102815
2031,2099,80,0.0027276547,0.0030270015000000003,0.0024102815
2031,2099,100,0.0027276547,0.0030270015000000003,0.0024102815
2032,2099,0,0.0024967566,0.0027864447499999995,0.00219505225
2032,2099,20,0.0024967566,0.0027864447499999995,0.00219505225
2032,2099,40,0.0024967566,0.0027864447499999995,0.00219505225
2032,2099,60,0.0024967566,0.0027864447499999995,0.00219505225
2032,2099,80,0.0024967566,0.0027864447499999995,0.00219505225
2032,2099,100,0.0024967566,0.0027864447499999995,0.00219505225
2033,2099,0,0.0022813431,0.002556901,0.00199152625
2033,2099,20,0.0022813431,0.002556901,0.00199152625
2033,2099,40,0.0022813431,0.002556901,0.00199152625
2033,2099,60,0.0022813431,0.002556901,0.00199152625
2033,2099,80,0.0022813431,0.002556901,0.00199152625
2033,2099,100,0.0022813431,0.002556901,0.00199152625
2034,2099,0,0.0020818461,0.0023446049999999996,0.0018036290000000002
2034,2099,20,0.0020818461,0.0023446049999999996,0.0018036290000000002
2034,2099,40,0.0020818461,0.0023446049999999996,0.0018036290000000002
2034,2099,60,0.0020818461,0.0023446049999999996,0.0018036290000000002
2034,2099,80,0.0020818461,0.0023446049999999996,0.0018036290000000002
2034,2099,100,0.0020818461,0.0023446049999999996,0.0018036290000000002
2035,2099,0,0.0018978421,0.00215086,0.0016313805000000002
2035,2099,20,0.0018978421,0.00215086,0.0016313805000000002
2035,2099,40,0.0018978421,0.00215086,0.0016313805000000002
2035,2099,60,0.0018978421,0.00215086,0.0016313805000000002
2035,2099,80,0.0018978421,0.00215086,0.0016313805000000002
2035,2099,100,0.0018978421,0.00215086,0.0016313805000000002
2036,2099,0,0.0017293995,0.00197274875,0.0014746149999999999
2036,2099,20,0.0017293995,0.00197274875,0.0014746149999999999
2036,2099,40,0.0017293995,0.00197274875,0.0014746149999999999
2036,2099,60,0.0017293995,0.00197274875,0.0014746149999999999
2036,2099,80,0.0017293995,0.00197274875,0.0014746149999999999
2036,2099,100,0.0017293995,0.00197274875,0.0014746149999999999
2037,2099,0,0.001575462,0.0018091482499999999,0.0013323114999999998
2037,2099,20,0.001575462,0.0018091482499999999,0.0013323114999999998
2037,2099,40,0.001575462,0.0018091482499999999,0.0013323114999999998
2037,2099,60,0.001575462,0.0018091482499999999,0.0013323114999999998
2037,2099,80,0.001575462,0.0018091482499999999,0.0013323114999999998
2037,2099,100,0.001575462,0.0018091482499999999,0.0013323114999999998
2038,2099,0,0.0014347058,0.001658755,0.00120313425
2038,2099,20,0.0014347058,0.001658755,0.00120313425
2038,2099,40,0.0014347058,0.001658755,0.00120313425
2038,2099,60,0.0014347058,0.001658755,0.00120313425
2038,2099,80,0.0014347058,0.001658755,0.00120313425
2038,2099,100,0.0014347058,0.001658755,0.00120313425
2039,2099,0,0.00130629365,0.0015208117499999998,0.0010861632499999999
2039,2099,20,0.00130629365,0.0015208117499999998,0.0010861632499999999
2039,2099,40,0.00130629365,0.0015208117499999998,0.0010861632499999999
2039,2099,60,0.00130629365,0.0015208117499999998,0.0010861632499999999
2039,2099,80,0.00130629365,0.0015208117499999998,0.0010861632499999999
2039,2099,100,0.00130629365,0.0015208117499999998,0.0010861632499999999
2040,2099,0,0.00118952217,0.0013947212499999997,9.805838249999999e-4
2040,2099,20,0.00118952217,0.0013947212499999997,9.805838249999999e-4
2040,2099,40,0.00118952217,0.0013947212499999997,9.805838249999999e-4
2040,2099,60,0.00118952217,0.0013947212499999997,9.805838249999999e-4
2040,2099,80,0.00118952217,0.0013947212499999997,9.805838249999999e-4
2040,2099,100,0.00118952217,0.0013947212499999997,9.805838249999999e-4
2041,2099,0,0.00108340956,0.0012795019999999999,8.85385075e-4
2041,2099,20,0.00108340956,0.0012795019999999999,8.85385075e-4
2041,2099,40,0.00108340956,0.0012795019999999999,8.85385075e-4
2041,2099,60,0.00108340956,0.0012795019999999999,8.85385075e-4
2041,2099,80,0.00108340956,0.0012795019999999999,8.85385075e-4
2041,2099,100,0.00108340956,0.0012795019999999999,8.85385075e-4
2042,2099,0,9.8695596e-4,0.0011741729999999997,7.9954055e-4
2042,2099,20,9.8695596e-4,0.0011741729999999997,7.9954055e-4
2042,2099,40,9.8695596e-4,0.0011741729999999997,7.9954055e-4
2042,2099,60,9.8695596e-4,0.0011741729999999997,7.9954055e-4
2042,2099,80,9.8695596e-4,0.0011741729999999997,7.9954055e-4
2042,2099,100,9.8695596e-4,0.0011741729999999997,7.9954055e-4
2043,2099,0,8.9922603e-4,0.0010777927499999998,7.220989e-4
2043,2099,20,8.9922603e-4,0.0010777927499999998,7.220989e-4
2043,2099,40,8.9922603e-4,0.0010777927499999998,7.220989e-4
2043,2099,60,8.9922603e-4,0.0010777927499999998,7.220989e-4
2043,2099,80,8.9922603e-4,0.0010777927499999998,7.220989e-4
2043,2099,100,8.9922603e-4,0.0010777927499999998,7.220989e-4
2044,2099,0,8.1958865e-4,9.897668499999999e-4,6.52379525e-4
2044,2099,20,8.1958865e-4,9.897668499999999e-4,6.52379525e-4
2044,2099,40,8.1958865e-4,9.897668499999999e-4,6.52379525e-4
2044,2099,60,8.1958865e-4,9.897668499999999e-4,6.52379525e-4
2044,2099,80,8.1958865e-4,9.897668499999999e-4,6.52379525e-4
2044,2099,100,8.1958865e-4,9.897668499999999e-4,6.52379525e-4
2045,2099,0,7.4708123e-4,9.091285499999999e-4,5.894204750000001e-4
2045,2099,20,7.4708123e-4,9.091285499999999e-4,5.894204750000001e-4
2045,2099,40,7.4708123e-4,9.091285499999999e-4,5.894204750000001e-4
2045,2099,60,7.4708123e-4,9.091285499999999e-4,5.894204750000001e-4
2045,2099,80,7.4708123e-4,9.091285499999999e-4,5.894204750000001e-4
2045,2099,100,7.4708123e-4,9.091285499999999e-4,5.894204750000001e-4
2046,2099,0,6.8109995e-4,8.352801499999998e-4,5.3260045e-4
2046,2099,20,6.8109995e-4,8.352801499999998e-4,5.3260045e-4
2046,2099,40,6.8109995e-4,8.352801499999998e-4,5.3260045e-4
2046,2099,60,6.8109995e-4,8.352801499999998e-4,5.3260045e-4
2046,2099,80,6.8109995e-4,8.352801499999998e-4,5.3260045e-4
2046,2099,100,6.8109995e-4,8.352801499999998e-4,5.3260045e-4
2047,2099,0,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2047,2099,20,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2047,2099,40,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2047,2099,60,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2047,2099,80,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2047,2099,100,6.2103625e-4,7.676604499999998e-4,4.812704e-4
2048,2099,0,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2048,2099,20,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2048,2099,40,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2048,2099,60,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2048,2099,80,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2048,2099,100,5.6613112e-4,7.053917749999998e-4,4.34766075e-4
2049,2099,0,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2049,2099,20,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2049,2099,40,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2049,2099,60,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2049,2099,80,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2049,2099,100,5.1591873e-4,6.480601249999998e-4,3.9258405e-4
2050,2099,0,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2050,2099,20,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2050,2099,40,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2050,2099,60,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2050,2099,80,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2050,2099,100,4.7002968e-4,5.953489249999999e-4,3.5431632500000003e-4
2051,2099,0,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2051,2099,20,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2051,2099,40,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2051,2099,60,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2051,2099,80,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2051,2099,100,4.2802867e-4,5.474542999999998e-4,3.1955585e-4
2052,2099,0,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2052,2099,20,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2052,2099,40,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2052,2099,60,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2052,2099,80,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2052,2099,100,3.8949278e-4,5.026749249999998e-4,2.8788135000000004e-4
2053,2099,0,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2053,2099,20,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2053,2099,40,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2053,2099,60,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2053,2099,80,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2053,2099,100,3.5418563e-4,4.614141999999999e-4,2.59060825e-4
2054,2099,0,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2054,2099,20,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2054,2099,40,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2054,2099,60,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2054,2099,80,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2054,2099,100,3.2182944e-4,4.2341714999999993e-4,2.3280652500000002e-4
2055,2099,0,2.9219347e-4,3.88486075e-4,2.08871125e-4
2055,2099,20,2.9219347e-4,3.88486075e-4,2.08871125e-4
2055,2099,40,2.9219347e-4,3.88486075e-4,2.08871125e-4
2055,2099,60,2.9219347e-4,3.88486075e-4,2.08871125e-4
2055,2099,80,2.9219347e-4,3.88486075e-4,2.08871125e-4
2055,2099,100,2.9219347e-4,3.88486075e-4,2.08871125e-4
2056,2099,0,2.6506511e-4,3.5645135e-4,1.87091625e-4
2056,2099,20,2.6506511e-4,3.5645135e-4,1.87091625e-4
2056,2099,40,2.6506511e-4,3.5645135e-4,1.87091625e-4
2056,2099,60,2.6506511e-4,3.5645135e-4,1.87091625e-4
2056,2099,80,2.6506511e-4,3.5645135e-4,1.87091625e-4
2056,2099,100,2.6506511e-4,3.5645135e-4,1.87091625e-4
2057,2099,0,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2057,2099,20,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2057,2099,40,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2057,2099,60,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2057,2099,80,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2057,2099,100,2.4024722e-4,3.2707284999999994e-4,1.6728927499999998e-4
2058,2099,0,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2058,2099,20,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2058,2099,40,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2058,2099,60,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2058,2099,80,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2058,2099,100,2.1760998e-4,3.005627749999999e-4,1.493497e-4
2059,2099,0,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2059,2099,20,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2059,2099,40,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2059,2099,60,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2059,2099,80,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2059,2099,100,1.9702549e-4,2.7711214999999993e-4,1.3317095e-4
2060,2099,0,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2060,2099,20,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2060,2099,40,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2060,2099,60,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2060,2099,80,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2060,2099,100,1.7836054e-4,2.556637499999999e-4,1.186436e-4
2061,2099,0,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2061,2099,20,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2061,2099,40,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2061,2099,60,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2061,2099,80,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2061,2099,100,1.61504729e-4,2.3612367499999993e-4,1.0565532499999999e-4
2062,2099,0,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2062,2099,20,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2062,2099,40,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2062,2099,60,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2062,2099,80,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2062,2099,100,1.4626763e-4,2.1829102499999994e-4,9.40380775e-5
2063,2099,0,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2063,2099,20,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2063,2099,40,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2063,2099,60,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2063,2099,80,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2063,2099,100,1.32577727e-4,2.0183239999999993e-4,8.372327e-5
2064,2099,0,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2064,2099,20,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2064,2099,40,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2064,2099,60,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2064,2099,80,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2064,2099,100,1.20260787e-4,1.8663959999999993e-4,7.4486655e-5
2065,2099,0,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2065,2099,20,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2065,2099,40,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2065,2099,60,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2065,2099,80,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2065,2099,100,1.09208523e-4,1.7282847499999995e-4,6.6325695e-5
2066,2099,0,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2066,2099,20,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2066,2099,40,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2066,2099,60,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2066,2099,80,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2066,2099,100,9.9288145e-5,1.6025582499999995e-4,5.9121255e-5
2067,2099,0,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2067,2099,20,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2067,2099,40,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2067,2099,60,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2067,2099,80,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2067,2099,100,9.0351825e-5,1.4874587499999996e-4,5.27479325e-5
2068,2099,0,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2068,2099,20,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2068,2099,40,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2068,2099,60,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2068,2099,80,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2068,2099,100,8.2303764e-5,1.3822979999999997e-4,4.7102452500000005e-5
2069,2099,0,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2069,2099,20,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2069,2099,40,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2069,2099,60,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2069,2099,80,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2069,2099,100,7.5047464e-5,1.2860644999999999e-4,4.20973125e-5
2070,2099,0,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2070,2099,20,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2070,2099,40,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2070,2099,60,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2070,2099,80,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2070,2099,100,6.8498464e-5,1.1978767499999997e-4,3.765653249999999e-5
2071,2099,0,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2071,2099,20,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2071,2099,40,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2071,2099,60,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2071,2099,80,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2071,2099,100,6.2577091e-5,1.1168827499999998e-4,3.371044e-5
2072,2099,0,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2072,2099,20,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2072,2099,40,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2072,2099,60,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2072,2099,80,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2072,2099,100,5.721374e-5,1.0423167499999997e-4,3.01996e-5
2073,2099,0,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2073,2099,20,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2073,2099,40,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2073,2099,60,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2073,2099,80,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2073,2099,100,5.2350046e-5,9.736780499999999e-5,2.70685775e-5
2074,2099,0,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2074,2099,20,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2074,2099,40,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2074,2099,60,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2074,2099,80,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2074,2099,100,4.7925551e-5,9.103109999999998e-5,2.4266584999999998e-5
2075,2099,0,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2075,2099,20,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2075,2099,40,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2075,2099,60,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2075,2099,80,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2075,2099,100,4.3896664e-5,8.517543249999998e-5,2.1756585e-5
2076,2099,0,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2076,2099,20,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2076,2099,40,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2076,2099,60,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2076,2099,80,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2076,2099,100,4.0233475e-5,7.977199999999998e-5,1.95124775e-5
2077,2099,0,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2077,2099,20,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2077,2099,40,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2077,2099,60,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2077,2099,80,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2077,2099,100,3.6894484e-5,7.477340999999999e-5,1.75008975e-5
2078,2099,0,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2078,2099,20,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2078,2099,40,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2078,2099,60,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2078,2099,80,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2078,2099,100,3.3847337e-5,7.014426499999998e-5,1.5695275e-5
2079,2099,0,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2079,2099,20,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2079,2099,40,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2079,2099,60,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2079,2099,80,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2079,2099,100,3.1065337000000003e-5,6.585514499999999e-5,1.4073835e-5
2080,2099,0,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2080,2099,20,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2080,2099,40,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2080,2099,60,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2080,2099,80,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2080,2099,100,2.8530405e-5,6.188807749999999e-5,1.26211925e-5
2081,2099,0,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2081,2099,20,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2081,2099,40,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2081,2099,60,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2081,2099,80,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2081,2099,100,2.62096386e-5,5.8201284999999993e-5,1.13129925e-5
2082,2099,0,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2082,2099,20,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2082,2099,40,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2082,2099,60,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2082,2099,80,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2082,2099,100,2.40940408e-5,5.478800999999999e-5,1.014093e-5
2083,2099,0,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2083,2099,20,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2083,2099,40,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2083,2099,60,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2083,2099,80,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2083,2099,100,2.21563185e-5,5.161233249999999e-5,9.085402749999999e-6
2084,2099,0,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2084,2099,20,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2084,2099,40,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2084,2099,60,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2084,2099,80,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2084,2099,100,2.03850768e-5,4.8662095e-5,8.137419249999999e-6
2085,2099,0,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2085,2099,20,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2085,2099,40,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2085,2099,60,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2085,2099,80,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2085,2099,100,1.87658843e-5,4.5919682499999996e-5,7.286311e-6
2086,2099,0,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2086,2099,20,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2086,2099,40,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2086,2099,60,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2086,2099,80,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2086,2099,100,1.72820019e-5,4.3362684999999996e-5,6.520437749999999e-6
2087,2099,0,1.59249427e-5,4.098155e-5,5.833399499999999e-6
2087,2099,20,1.59249427e-5,4.098155e-5,5.833399499999999e-6
2087,2099,40,1.59249427e-5,4.098155e-5,5.833399499999999e-6
2087,2099,60,1.59249427e-5,4.098155e-5,5.833399499999999e-6
