"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"PctSexActsSW","2030","baseline",2,0.5,752.267392366399
"PctSexActsSW","2030","baseline",2,1,752.267392366399
"PctSexActsSW","2030","baseline",2,1.5,752.267392366399
"PctSexActsSW","2030","baseline",2,2,752.267392366399
"PctSexActsSW","2030","baseline",2,2.5,752.267392366399
"PctSexActsSW","2030","baseline",2,3,752.267392366399
"PctSexActsSW","2030","intervention",1,0,723.153119549259
"PctSexActsSW","2030","intervention",1,0.5,722.85442395368
"PctSexActsSW","2030","intervention",1,1,722.521088838996
"PctSexActsSW","2030","intervention",1,1.5,722.147940898171
"PctSexActsSW","2030","intervention",1,2,721.7315579087
"PctSexActsSW","2030","intervention",1,2.5,721.265631797611
"PctSexActsSW","2030","intervention",1,3,720.746694229492
"PctSexActsSW","2030","intervention",2,0,752.267392366399
"PctSexActsSW","2030","intervention",2,0.5,751.940690719612
"PctSexActsSW","2030","intervention",2,1,751.574944431163
"PctSexActsSW","2030","intervention",2,1.5,751.163545573303
"PctSexActsSW","2030","intervention",2,2,750.701484155386
"PctSexActsSW","2030","intervention",2,2.5,750.18249087602
"PctSexActsSW","2030","intervention",2,3,749.600728097327
"SWsexActs","2030","baseline",1,0,4986418000
"SWsexActs","2030","baseline",1,0.5,4986418000
"SWsexActs","2030","baseline",1,1,4986418000
"SWsexActs","2030","baseline",1,1.5,4986418000
"SWsexActs","2030","baseline",1,2,4986418000
"SWsexActs","2030","baseline",1,2.5,4986418000
"SWsexActs","2030","baseline",1,3,4986418000
"SWsexActs","2030","baseline",2,0,4988091000
"SWsexActs","2030","baseline",2,0.5,4988091000
"SWsexActs","2030","baseline",2,1,4988091000
"SWsexActs","2030","baseline",2,1.5,4988091000
"SWsexActs","2030","baseline",2,2,4988091000
"SWsexActs","2030","baseline",2,2.5,4988091000
"SWsexActs","2030","baseline",2,3,4988091000
"SWsexActs","2030","intervention",1,0,4986418000
"SWsexActs","2030","intervention",1,0.5,4983386000
"SWsexActs","2030","intervention",1,1,4980006000
"SWsexActs","2030","intervention",1,1.5,4976227000
"SWsexActs","2030","intervention",1,2,4972011000
"SWsexActs","2030","intervention",1,2.5,4967300000
"SWsexActs","2030","intervention",1,3,4962055000
"SWsexActs","2030","intervention",2,0,4988091000
"SWsexActs","2030","intervention",2,0.5,4984856000
"SWsexActs","2030","intervention",2,1,4981240000
"SWsexActs","2030","intervention",2,1.5,4977183000
"SWsexActs","2030","intervention",2,2,4972634000
"SWsexActs","2030","intervention",2,2.5,4967533000
"SWsexActs","2030","intervention",2,3,4961826000
"SWsexActsProt","2030","baseline",1,0,4049703000
"SWsexActsProt","2030","baseline",1,0.5,4049703000
"SWsexActsProt","2030","baseline",1,1,4049703000
"SWsexActsProt","2030","baseline",1,1.5,4049703000
"SWsexActsProt","2030","baseline",1,2,4049703000
"SWsexActsProt","2030","baseline",1,2.5,4049703000
"SWsexActsProt","2030","baseline",1,3,4049703000
"SWsexActsProt","2030","baseline",2,0,4017713000
"SWsexActsProt","2030","baseline",2,0.5,4017713000
"SWsexActsProt","2030","baseline",2,1,4017713000
"SWsexActsProt","2030","baseline",2,1.5,4017713000
"SWsexActsProt","2030","baseline",2,2,4017713000
"SWsexActsProt","2030","baseline",2,2.5,4017713000
"SWsexActsProt","2030","baseline",2,3,4017713000
"SWsexActsProt","2030","intervention",1,0,4049703000
"SWsexActsProt","2030","intervention",1,0.5,3603568000
"SWsexActsProt","2030","intervention",1,1,3157893100
"SWsexActsProt","2030","intervention",1,1.5,2712789400
"SWsexActsProt","2030","intervention",1,2,2268390100
"SWsexActsProt","2030","intervention",1,2.5,1824849700
"SWsexActsProt","2030","intervention",1,3,1404539240
"SWsexActsProt","2030","intervention",2,0,4017713000
"SWsexActsProt","2030","intervention",2,0.5,3575023000
"SWsexActsProt","2030","intervention",2,1,3132821600
"SWsexActsProt","2030","intervention",2,1.5,2691214300
"SWsexActsProt","2030","intervention",2,2,2250353600
"SWsexActsProt","2030","intervention",2,2.5,1810409200
"SWsexActsProt","2030","intervention",2,3,1393554380
"TotalAIDSdeathsadult","2030","baseline",1,0,1201609.7
"TotalAIDSdeathsadult","2030","baseline",1,0.5,1201609.7
"TotalAIDSdeathsadult","2030","baseline",1,1,1201609.7
"TotalAIDSdeathsadult","2030","baseline",1,1.5,1201609.7
"TotalAIDSdeathsadult","2030","baseline",1,2,1201609.7
"TotalAIDSdeathsadult","2030","baseline",1,2.5,1201609.7
"TotalAIDSdeathsadult","2030","baseline",1,3,1201609.7
"TotalAIDSdeathsadult","2030","baseline",2,0,1186408
"TotalAIDSdeathsadult","2030","baseline",2,0.5,1186408
"TotalAIDSdeathsadult","2030","baseline",2,1,1186408
"TotalAIDSdeathsadult","2030","baseline",2,1.5,1186408
"TotalAIDSdeathsadult","2030","baseline",2,2,1186408
"TotalAIDSdeathsadult","2030","baseline",2,2.5,1186408
"TotalAIDSdeathsadult","2030","baseline",2,3,1186408
"TotalAIDSdeathsadult","2030","intervention",1,0,1201609.7
"TotalAIDSdeathsadult","2030","intervention",1,0.5,1216275.2
"TotalAIDSdeathsadult","2030","intervention",1,1,1232401.8
"TotalAIDSdeathsadult","2030","intervention",1,1.5,1250193.6
"TotalAIDSdeathsadult","2030","intervention",1,2,1269872.1
"TotalAIDSdeathsadult","2030","intervention",1,2.5,1291665.1
"TotalAIDSdeathsadult","2030","intervention",1,3,1315767.6
"TotalAIDSdeathsadult","2030","intervention",2,0,1186408
"TotalAIDSdeathsadult","2030","intervention",2,0.5,1200898.6
"TotalAIDSdeathsadult","2030","intervention",2,1,1216923.4
"TotalAIDSdeathsadult","2030","intervention",2,1.5,1234702
"TotalAIDSdeathsadult","2030","intervention",2,2,1254473.2
"TotalAIDSdeathsadult","2030","intervention",2,2.5,1276489.7
"TotalAIDSdeathsadult","2030","intervention",2,3,1300979
"TotalHIVtests","2030","baseline",1,0,780282600
"TotalHIVtests","2030","baseline",1,0.5,780282600
"TotalHIVtests","2030","baseline",1,1,780282600
"TotalHIVtests","2030","baseline",1,1.5,780282600
"TotalHIVtests","2030","baseline",1,2,780282600
"TotalHIVtests","2030","baseline",1,2.5,780282600
"TotalHIVtests","2030","baseline",1,3,780282600
"TotalHIVtests","2030","baseline",2,0,637248800
"TotalHIVtests","2030","baseline",2,0.5,637248800
"TotalHIVtests","2030","baseline",2,1,637248800
"TotalHIVtests","2030","baseline",2,1.5,637248800
"TotalHIVtests","2030","baseline",2,2,637248800
"TotalHIVtests","2030","baseline",2,2.5,637248800
"TotalHIVtests","2030","baseline",2,3,637248800
"TotalHIVtests","2030","intervention",1,0,780282600
"TotalHIVtests","2030","intervention",1,0.5,778707400
"TotalHIVtests","2030","intervention",1,1,776961700
"TotalHIVtests","2030","intervention",1,1.5,775020200
"TotalHIVtests","2030","intervention",1,2,772855400
"TotalHIVtests","2030","intervention",1,2.5,770436900
"TotalHIVtests","2030","intervention",1,3,767739500
"TotalHIVtests","2030","intervention",2,0,637248800
"TotalHIVtests","2030","intervention",2,0.5,635973300
"TotalHIVtests","2030","intervention",2,1,634562500
"TotalHIVtests","2030","intervention",2,1.5,632995900
"TotalHIVtests","2030","intervention",2,2,631253200
"TotalHIVtests","2030","intervention",2,2.5,629310600
"TotalHIVtests","2030","intervention",2,3,627146300
"TotProtSexActs","2030","baseline",1,0,7325706000
"TotProtSexActs","2030","baseline",1,0.5,7325706000
"TotProtSexActs","2030","baseline",1,1,7325706000
"TotProtSexActs","2030","baseline",1,1.5,7325706000
"TotProtSexActs","2030","baseline",1,2,7325706000
"TotProtSexActs","2030","baseline",1,2.5,7325706000
"TotProtSexActs","2030","baseline",1,3,7325706000
"TotProtSexActs","2030","baseline",2,0,7012884000
"TotProtSexActs","2030","baseline",2,0.5,7012884000
"TotProtSexActs","2030","baseline",2,1,7012884000
"TotProtSexActs","2030","baseline",2,1.5,7012884000
"TotProtSexActs","2030","baseline",2,2,7012884000
"TotProtSexActs","2030","baseline",2,2.5,7012884000
"TotProtSexActs","2030","baseline",2,3,7012884000
"TotProtSexActs","2030","intervention",1,0,7325706000
"TotProtSexActs","2030","intervention",1,0.5,6531511000
"TotProtSexActs","2030","intervention",1,1,5737784000
"TotProtSexActs","2030","intervention",1,1.5,4944628000
"TotProtSexActs","2030","intervention",1,2,4152182700
"TotProtSexActs","2030","intervention",1,2.5,3360615100
"TotProtSexActs","2030","intervention",1,3,2608721730
"TotProtSexActs","2030","intervention",2,0,7012884000
"TotProtSexActs","2030","intervention",2,0.5,6252705000
"TotProtSexActs","2030","intervention",2,1,5493025000
"TotProtSexActs","2030","intervention",2,1.5,4733956000
"TotProtSexActs","2030","intervention",2,2,3975656100
"TotProtSexActs","2030","intervention",2,2.5,3218286800
"TotProtSexActs","2030","intervention",2,3,2498934820
"TotSexActs","2030","baseline",1,0,21320548000
"TotSexActs","2030","baseline",1,0.5,21320548000
"TotSexActs","2030","baseline",1,1,21320548000
"TotSexActs","2030","baseline",1,1.5,21320548000
"TotSexActs","2030","baseline",1,2,21320548000
"TotSexActs","2030","baseline",1,2.5,21320548000
"TotSexActs","2030","baseline",1,3,21320548000
"TotSexActs","2030","baseline",2,0,20504554000
"TotSexActs","2030","baseline",2,0.5,20504554000
"TotSexActs","2030","baseline",2,1,20504554000
"TotSexActs","2030","baseline",2,1.5,20504554000
"TotSexActs","2030","baseline",2,2,20504554000
"TotSexActs","2030","baseline",2,2.5,20504554000
"TotSexActs","2030","baseline",2,3,20504554000
"TotSexActs","2030","intervention",1,0,21320548000
"TotSexActs","2030","intervention",1,0.5,21316733000
"TotSexActs","2030","intervention",1,1,21312505000
"TotSexActs","2030","intervention",1,1.5,21307806000
"TotSexActs","2030","intervention",1,2,21302580000
"TotSexActs","2030","intervention",1,2.5,21296773000
"TotSexActs","2030","intervention",1,3,21290323000
"TotSexActs","2030","intervention",2,0,20504554000
"TotSexActs","2030","intervention",2,0.5,20500509000
"TotSexActs","2030","intervention",2,1,20496017000
"TotSexActs","2030","intervention",2,1.5,20491019000
"TotSexActs","2030","intervention",2,2,20485449000
"TotSexActs","2030","intervention",2,2.5,20479237000
"TotSexActs","2030","intervention",2,3,20472324000
"CondomUsage","2035","baseline",1,0,1080.92294509736
"CondomUsage","2035","baseline",1,0.5,1080.92294509736
"CondomUsage","2035","baseline",1,1,1080.92294509736
"CondomUsage","2035","baseline",1,1.5,1080.92294509736
"CondomUsage","2035","baseline",1,2,1080.92294509736
"CondomUsage","2035","baseline",1,2.5,1080.92294509736
"CondomUsage","2035","baseline",1,3,1080.92294509736
"CondomUsage","2035","baseline",2,0,1077.32783936335
"CondomUsage","2035","baseline",2,0.5,1077.32783936335
"CondomUsage","2035","baseline",2,1,1077.32783936335
"CondomUsage","2035","baseline",2,1.5,1077.32783936335
"CondomUsage","2035","baseline",2,2,1077.32783936335
"CondomUsage","2035","baseline",2,2.5,1077.32783936335
"CondomUsage","2035","baseline",2,3,1077.32783936335
"CondomUsage","2035","intervention",1,0,1080.92294509736
"CondomUsage","2035","intervention",1,0.5,938.805144908592
"CondomUsage","2035","intervention",1,1,796.726184128302
"CondomUsage","2035","intervention",1,1.5,654.699596453371
"CondomUsage","2035","intervention",1,2,512.74541224588
"CondomUsage","2035","intervention",1,2.5,371.797980549329
"CondomUsage","2035","intervention",1,3,265.280541745997
"CondomUsage","2035","intervention",2,0,1077.32783936335
"CondomUsage","2035","intervention",2,0.5,935.547412201001
"CondomUsage","2035","intervention",2,1,793.810451297932
"CondomUsage","2035","intervention",2,1.5,652.132725265667
"CondomUsage","2035","intervention",2,2,510.538052645096
"CondomUsage","2035","intervention",2,2.5,369.962224624926
"CondomUsage","2035","intervention",2,3,263.806604309889
"FSWCondomUsage","2035","baseline",1,0,2517.65380490968
"FSWCondomUsage","2035","baseline",1,0.5,2517.65380490968
"FSWCondomUsage","2035","baseline",1,1,2517.65380490968
"FSWCondomUsage","2035","baseline",1,1.5,2517.65380490968
"FSWCondomUsage","2035","baseline",1,2,2517.65380490968
"FSWCondomUsage","2035","baseline",1,2.5,2517.65380490968
"FSWCondomUsage","2035","baseline",1,3,2517.65380490968
"FSWCondomUsage","2035","baseline",2,0,2496.92915387459
"FSWCondomUsage","2035","baseline",2,0.5,2496.92915387459
"FSWCondomUsage","2035","baseline",2,1,2496.92915387459
"FSWCondomUsage","2035","baseline",2,1.5,2496.92915387459
"FSWCondomUsage","2035","baseline",2,2,2496.92915387459
"FSWCondomUsage","2035","baseline",2,2.5,2496.92915387459
"FSWCondomUsage","2035","baseline",2,3,2496.92915387459
"FSWCondomUsage","2035","intervention",1,0,2517.65380490968
"FSWCondomUsage","2035","intervention",1,0.5,2190.36006579332
"FSWCondomUsage","2035","intervention",1,1,1863.06411215014
"FSWCondomUsage","2035","intervention",1,1.5,1535.7700350148
"FSWCondomUsage","2035","intervention",1,2,1208.47436239459
"FSWCondomUsage","2035","intervention",1,2.5,883.209392385942
"FSWCondomUsage","2035","intervention",1,3,635.098359977591
"FSWCondomUsage","2035","intervention",2,0,2496.92915387459
"FSWCondomUsage","2035","intervention",2,0.5,2172.3277376856
"FSWCondomUsage","2035","intervention",2,1,1847.72835019635
"FSWCondomUsage","2035","intervention",2,1.5,1523.12695030409
"FSWCondomUsage","2035","intervention",2,2,1198.52650864435
"FSWCondomUsage","2035","intervention",2,2.5,875.938657794951
"FSWCondomUsage","2035","intervention",2,3,629.871090737901
"NewAdultHIV","2035","baseline",1,0,2180732.9
"NewAdultHIV","2035","baseline",1,0.5,2180732.9
"NewAdultHIV","2035","baseline",1,1,2180732.9
"NewAdultHIV","2035","baseline",1,1.5,2180732.9
"NewAdultHIV","2035","baseline",1,2,2180732.9
"NewAdultHIV","2035","baseline",1,2.5,2180732.9
"NewAdultHIV","2035","baseline",1,3,2180732.9
"NewAdultHIV","2035","baseline",2,0,2048651.9
"NewAdultHIV","2035","baseline",2,0.5,2048651.9
"NewAdultHIV","2035","baseline",2,1,2048651.9
"NewAdultHIV","2035","baseline",2,1.5,2048651.9
"NewAdultHIV","2035","baseline",2,2,2048651.9
"NewAdultHIV","2035","baseline",2,2.5,2048651.9
"NewAdultHIV","2035","baseline",2,3,2048651.9
"NewAdultHIV","2035","intervention",1,0,2180732.9
"NewAdultHIV","2035","intervention",1,0.5,2422573.4
"NewAdultHIV","2035","intervention",1,1,2720401.5
"NewAdultHIV","2035","intervention",1,1.5,3090579.1
"NewAdultHIV","2035","intervention",1,2,3552528
"NewAdultHIV","2035","intervention",1,2.5,4124689
"NewAdultHIV","2035","intervention",1,3,4699492
"NewAdultHIV","2035","intervention",2,0,2048651.9
"NewAdultHIV","2035","intervention",2,0.5,2281512
"NewAdultHIV","2035","intervention",2,1,2569642.7
"NewAdultHIV","2035","intervention",2,1.5,2929393.8
"NewAdultHIV","2035","intervention",2,2,3380591
"NewAdultHIV","2035","intervention",2,2.5,3942832
"NewAdultHIV","2035","intervention",2,3,4512456
"NonFSWCondomUsage","2035","baseline",1,0,624.997193957824
"NonFSWCondomUsage","2035","baseline",1,0.5,624.997193957824
"NonFSWCondomUsage","2035","baseline",1,1,624.997193957824
"NonFSWCondomUsage","2035","baseline",1,1.5,624.997193957824
"NonFSWCondomUsage","2035","baseline",1,2,624.997193957824
"NonFSWCondomUsage","2035","baseline",1,2.5,624.997193957824
"NonFSWCondomUsage","2035","baseline",1,3,624.997193957824
"NonFSWCondomUsage","2035","baseline",2,0,601.594482487671
"NonFSWCondomUsage","2035","baseline",2,0.5,601.594482487671
"NonFSWCondomUsage","2035","baseline",2,1,601.594482487671
"NonFSWCondomUsage","2035","baseline",2,1.5,601.594482487671
"NonFSWCondomUsage","2035","baseline",2,2,601.594482487671
"NonFSWCondomUsage","2035","baseline",2,2.5,601.594482487671
"NonFSWCondomUsage","2035","baseline",2,3,601.594482487671
"NonFSWCondomUsage","2035","intervention",1,0,624.997193957824
"NonFSWCondomUsage","2035","intervention",1,0.5,543.49452342211
"NonFSWCondomUsage","2035","intervention",1,1,461.981049535659
"NonFSWCondomUsage","2035","intervention",1,1.5,380.45312344667
"NonFSWCondomUsage","2035","intervention",1,2,298.910644482806
"NonFSWCondomUsage","2035","intervention",1,2.5,217.869057821144
"NonFSWCondomUsage","2035","intervention",1,3,156.327739040801
"NonFSWCondomUsage","2035","intervention",2,0,601.594482487671
"NonFSWCondomUsage","2035","intervention",2,0.5,523.12926243531
"NonFSWCondomUsage","2035","intervention",2,1,444.654096616429
"NonFSWCondomUsage","2035","intervention",2,1.5,366.168692850357
"NonFSWCondomUsage","2035","intervention",2,2,287.672630731846
"NonFSWCondomUsage","2035","intervention",2,2.5,209.659875853667
"NonFSWCondomUsage","2035","intervention",2,3,150.433371969733
"PctProtSexActsSW","2035","baseline",1,0,1738.1260174818
"PctProtSexActsSW","2035","baseline",1,0.5,1738.1260174818
"PctProtSexActsSW","2035","baseline",1,1,1738.1260174818
"PctProtSexActsSW","2035","baseline",1,1.5,1738.1260174818
"PctProtSexActsSW","2035","baseline",1,2,1738.1260174818
"PctProtSexActsSW","2035","baseline",1,2.5,1738.1260174818
"PctProtSexActsSW","2035","baseline",1,3,1738.1260174818
"PctProtSexActsSW","2035","baseline",2,0,1802.02201460712
"PctProtSexActsSW","2035","baseline",2,0.5,1802.02201460712
"PctProtSexActsSW","2035","baseline",2,1,1802.02201460712
"PctProtSexActsSW","2035","baseline",2,1.5,1802.02201460712
"PctProtSexActsSW","2035","baseline",2,2,1802.02201460712
"PctProtSexActsSW","2035","baseline",2,2.5,1802.02201460712
"PctProtSexActsSW","2035","baseline",2,3,1802.02201460712
"PctProtSexActsSW","2035","intervention",1,0,1738.1260174818
"PctProtSexActsSW","2035","intervention",1,0.5,1737.56288527822
"PctProtSexActsSW","2035","intervention",1,1,1736.91599813319
"PctProtSexActsSW","2035","intervention",1,1.5,1736.17540339098
"PctProtSexActsSW","2035","intervention",1,2,1735.32459374799
"PctProtSexActsSW","2035","intervention",1,2.5,NA
"PctProtSexActsSW","2035","intervention",1,3,NA
"PctProtSexActsSW","2035","intervention",2,0,1802.02201460712
"PctProtSexActsSW","2035","intervention",2,0.5,1801.44347992961
"PctProtSexActsSW","2035","intervention",2,1,1800.7794485045
"PctProtSexActsSW","2035","intervention",2,1.5,1800.00967630988
"PctProtSexActsSW","2035","intervention",2,2,1799.11497150691
"PctProtSexActsSW","2035","intervention",2,2.5,NA
"PctProtSexActsSW","2035","intervention",2,3,NA
"PctSexActsSW","2035","baseline",1,0,746.907539332601
"PctSexActsSW","2035","baseline",1,0.5,746.907539332601
"PctSexActsSW","2035","baseline",1,1,746.907539332601
"PctSexActsSW","2035","baseline",1,1.5,746.907539332601
"PctSexActsSW","2035","baseline",1,2,746.907539332601
"PctSexActsSW","2035","baseline",1,2.5,746.907539332601
"PctSexActsSW","2035","baseline",1,3,746.907539332601
"PctSexActsSW","2035","baseline",2,0,778.261450732081
"PctSexActsSW","2035","baseline",2,0.5,778.261450732081
"PctSexActsSW","2035","baseline",2,1,778.261450732081
"PctSexActsSW","2035","baseline",2,1.5,778.261450732081
"PctSexActsSW","2035","baseline",2,2,778.261450732081
"PctSexActsSW","2035","baseline",2,2.5,778.261450732081
"PctSexActsSW","2035","baseline",2,3,778.261450732081
"PctSexActsSW","2035","intervention",1,0,746.907539332601
"PctSexActsSW","2035","intervention",1,0.5,746.515344033352
"PctSexActsSW","2035","intervention",1,1,746.062802203128
"PctSexActsSW","2035","intervention",1,1.5,745.538223403921
"PctSexActsSW","2035","intervention",1,2,744.930685735298
"PctSexActsSW","2035","intervention",1,2.5,744.225878639259
"PctSexActsSW","2035","intervention",1,3,743.429949265351
"PctSexActsSW","2035","intervention",2,0,778.261450732081
"PctSexActsSW","2035","intervention",2,0.5,777.835378457591
"PctSexActsSW","2035","intervention",2,1,777.341403563805
"PctSexActsSW","2035","intervention",2,1.5,776.765134782635
"PctSexActsSW","2035","intervention",2,2,776.092086844838
"PctSexActsSW","2035","intervention",2,2.5,775.306821069739
"PctSexActsSW","2035","intervention",2,3,774.412888750758
"SWsexActs","2035","baseline",1,0,5245410000
"SWsexActs","2035","baseline",1,0.5,5245410000
"SWsexActs","2035","baseline",1,1,5245410000
"SWsexActs","2035","baseline",1,1.5,5245410000
"SWsexActs","2035","baseline",1,2,5245410000
"SWsexActs","2035","baseline",1,2.5,5245410000
"SWsexActs","2035","baseline",1,3,5245410000
"SWsexActs","2035","baseline",2,0,5245611000
"SWsexActs","2035","baseline",2,0.5,5245611000
"SWsexActs","2035","baseline",2,1,5245611000
"SWsexActs","2035","baseline",2,1.5,5245611000
"SWsexActs","2035","baseline",2,2,5245611000
"SWsexActs","2035","baseline",2,2.5,5245611000
"SWsexActs","2035","baseline",2,3,5245611000
"SWsexActs","2035","intervention",1,0,5245410000
"SWsexActs","2035","intervention",1,0.5,5241405000
"SWsexActs","2035","intervention",1,1,5236782000
"SWsexActs","2035","intervention",1,1.5,5231425000
"SWsexActs","2035","intervention",1,2,5225217000
"SWsexActs","2035","intervention",1,2.5,5218020000
"SWsexActs","2035","intervention",1,3,5209891000
"SWsexActs","2035","intervention",2,0,5245611000
"SWsexActs","2035","intervention",2,0.5,5241318000
"SWsexActs","2035","intervention",2,1,5236351000
"SWsexActs","2035","intervention",2,1.5,5230573000
"SWsexActs","2035","intervention",2,2,5223840000
"SWsexActs","2035","intervention",2,2.5,5216002000
"SWsexActs","2035","intervention",2,3,5207094000
"SWsexActsProt","2035","baseline",1,0,4260041000
"SWsexActsProt","2035","baseline",1,0.5,4260041000
"SWsexActsProt","2035","baseline",1,1,4260041000
"SWsexActsProt","2035","baseline",1,1.5,4260041000
"SWsexActsProt","2035","baseline",1,2,4260041000
"SWsexActsProt","2035","baseline",1,2.5,4260041000
"SWsexActsProt","2035","baseline",1,3,4260041000
"SWsexActsProt","2035","baseline",2,0,4225135000
"SWsexActsProt","2035","baseline",2,0.5,4225135000
"SWsexActsProt","2035","baseline",2,1,4225135000
"SWsexActsProt","2035","baseline",2,1.5,4225135000
"SWsexActsProt","2035","baseline",2,2,4225135000
"SWsexActsProt","2035","baseline",2,2.5,4225135000
"SWsexActsProt","2035","baseline",2,3,4225135000
"SWsexActsProt","2035","intervention",1,0,4260041000
"SWsexActsProt","2035","intervention",1,0.5,3687009000
"SWsexActsProt","2035","intervention",1,1,3114624900
"SWsexActsProt","2035","intervention",1,1.5,2543108300
"SWsexActsProt","2035","intervention",1,2,1972737400
"SWsexActsProt","2035","intervention",1,2.5,1407665670
"SWsexActsProt","2035","intervention",1,3,986986040
"SWsexActsProt","2035","intervention",2,0,4225135000
"SWsexActsProt","2035","intervention",2,0.5,3656721000
"SWsexActsProt","2035","intervention",2,1,3088997900
"SWsexActsProt","2035","intervention",2,1.5,2522186000
"SWsexActsProt","2035","intervention",2,2,1956596300
"SWsexActsProt","2035","intervention",2,2.5,1396377250
"SWsexActsProt","2035","intervention",2,3,979209180
"TotalAIDSdeathsadult","2035","baseline",1,0,1119738.2
"TotalAIDSdeathsadult","2035","baseline",1,0.5,1119738.2
"TotalAIDSdeathsadult","2035","baseline",1,1,1119738.2
"TotalAIDSdeathsadult","2035","baseline",1,1.5,1119738.2
"TotalAIDSdeathsadult","2035","baseline",1,2,1119738.2
"TotalAIDSdeathsadult","2035","baseline",1,2.5,1119738.2
"TotalAIDSdeathsadult","2035","baseline",1,3,1119738.2
"TotalAIDSdeathsadult","2035","baseline",2,0,1100514.2
"TotalAIDSdeathsadult","2035","baseline",2,0.5,1100514.2
"TotalAIDSdeathsadult","2035","baseline",2,1,1100514.2
"TotalAIDSdeathsadult","2035","baseline",2,1.5,1100514.2
"TotalAIDSdeathsadult","2035","baseline",2,2,1100514.2
"TotalAIDSdeathsadult","2035","baseline",2,2.5,1100514.2
"TotalAIDSdeathsadult","2035","baseline",2,3,1100514.2
"TotalAIDSdeathsadult","2035","intervention",1,0,1119738.2
"TotalAIDSdeathsadult","2035","intervention",1,0.5,1139601.7
"TotalAIDSdeathsadult","2035","intervention",1,1,1162048.5
"TotalAIDSdeathsadult","2035","intervention",1,1.5,1187565
"TotalAIDSdeathsadult","2035","intervention",1,2,1216694.8
"TotalAIDSdeathsadult","2035","intervention",1,2.5,1249992.1
"TotalAIDSdeathsadult","2035","intervention",1,3,1286630.7
"TotalAIDSdeathsadult","2035","intervention",2,0,1100514.2
"TotalAIDSdeathsadult","2035","intervention",2,0.5,1120093.4
"TotalAIDSdeathsadult","2035","intervention",2,1,1142364.9
"TotalAIDSdeathsadult","2035","intervention",2,1.5,1167847
"TotalAIDSdeathsadult","2035","intervention",2,2,1197127.7
"TotalAIDSdeathsadult","2035","intervention",2,2.5,1230824.5
"TotalAIDSdeathsadult","2035","intervention",2,3,1268305
"TotalHIVtests","2035","baseline",1,0,810505600
"TotalHIVtests","2035","baseline",1,0.5,810505600
"TotalHIVtests","2035","baseline",1,1,810505600
"TotalHIVtests","2035","baseline",1,1.5,810505600
"TotalHIVtests","2035","baseline",1,2,810505600
"TotalHIVtests","2035","baseline",1,2.5,810505600
"TotalHIVtests","2035","baseline",1,3,810505600
"TotalHIVtests","2035","baseline",2,0,661144300
"TotalHIVtests","2035","baseline",2,0.5,661144300
"TotalHIVtests","2035","baseline",2,1,661144300
"TotalHIVtests","2035","baseline",2,1.5,661144300
"TotalHIVtests","2035","baseline",2,2,661144300
"TotalHIVtests","2035","baseline",2,2.5,661144300
"TotalHIVtests","2035","baseline",2,3,661144300
"TotalHIVtests","2035","intervention",1,0,810505600
"TotalHIVtests","2035","intervention",1,0.5,808405100
"TotalHIVtests","2035","intervention",1,1,806005900
"TotalHIVtests","2035","intervention",1,1.5,803250600
"TotalHIVtests","2035","intervention",1,2,800074300
"TotalHIVtests","2035","intervention",1,2.5,796406600
"TotalHIVtests","2035","intervention",1,3,792298200
"TotalHIVtests","2035","intervention",2,0,661144300
"TotalHIVtests","2035","intervention",2,0.5,659423400
"TotalHIVtests","2035","intervention",2,1,657465300
"TotalHIVtests","2035","intervention",2,1.5,655225600
"TotalHIVtests","2035","intervention",2,2,652654700
"TotalHIVtests","2035","intervention",2,2.5,649697400
"TotalHIVtests","2035","intervention",2,3,646388700
"TotProtSexActs","2035","baseline",1,0,7584464000
"TotProtSexActs","2035","baseline",1,0.5,7584464000
"TotProtSexActs","2035","baseline",1,1,7584464000
"TotProtSexActs","2035","baseline",1,1.5,7584464000
"TotProtSexActs","2035","baseline",1,2,7584464000
"TotProtSexActs","2035","baseline",1,2.5,7584464000
"TotProtSexActs","2035","baseline",1,3,7584464000
"TotProtSexActs","2035","baseline",2,0,7255623000
"TotProtSexActs","2035","baseline",2,0.5,7255623000
"TotProtSexActs","2035","baseline",2,1,7255623000
"TotProtSexActs","2035","baseline",2,1.5,7255623000
"TotProtSexActs","2035","baseline",2,2,7255623000
"TotProtSexActs","2035","baseline",2,2.5,7255623000
"TotProtSexActs","2035","baseline",2,3,7255623000
"TotProtSexActs","2035","intervention",1,0,7584464000
"TotProtSexActs","2035","intervention",1,0.5,6576316000
"TotProtSexActs","2035","intervention",1,1,5568796000
"TotProtSexActs","2035","intervention",1,1.5,4562116000
"TotProtSexActs","2035","intervention",1,2,3556565300
"TotProtSexActs","2035","intervention",1,2.5,2559069030
"TotProtSexActs","2035","intervention",1,3,1810422730
"TotProtSexActs","2035","intervention",2,0,7255623000
"TotProtSexActs","2035","intervention",2,0.5,6291184000
"TotProtSexActs","2035","intervention",2,1,5327436000
"TotProtSexActs","2035","intervention",2,1.5,4364609800
"TotProtSexActs","2035","intervention",2,2,3403026000
"TotProtSexActs","2035","intervention",2,2.5,2449324860
"TotProtSexActs","2035","intervention",2,3,1733269820
"TotSexActs","2035","baseline",1,0,21733299000
"TotSexActs","2035","baseline",1,0.5,21733299000
