"indicator","intervention_year","scenario","parameter_set","test_reduction","cumulative"
"TotSexActs","2025","baseline",2,60,26908453000
"TotSexActs","2025","baseline",2,70,26908453000
"TotSexActs","2025","baseline",2,80,26908453000
"TotSexActs","2025","baseline",2,90,26908453000
"TotSexActs","2025","baseline",2,100,26908453000
"TotSexActs","2025","intervention",1,0,27982010000
"TotSexActs","2025","intervention",1,10,27972034000
"TotSexActs","2025","intervention",1,20,27960625000
"TotSexActs","2025","intervention",1,30,27947477000
"TotSexActs","2025","intervention",1,40,27932368000
"TotSexActs","2025","intervention",1,50,27915053000
"TotSexActs","2025","intervention",1,60,27895105000
"TotSexActs","2025","intervention",1,70,27872307000
"TotSexActs","2025","intervention",1,80,27846529000
"TotSexActs","2025","intervention",1,90,27817988000
"TotSexActs","2025","intervention",1,100,27787028000
"TotSexActs","2025","intervention",2,0,26908453000
"TotSexActs","2025","intervention",2,10,26899369000
"TotSexActs","2025","intervention",2,20,26889228000
"TotSexActs","2025","intervention",2,30,26877825000
"TotSexActs","2025","intervention",2,40,26865054000
"TotSexActs","2025","intervention",2,50,26850802000
"TotSexActs","2025","intervention",2,60,26834863000
"TotSexActs","2025","intervention",2,70,26817225000
"TotSexActs","2025","intervention",2,80,26797973000
"TotSexActs","2025","intervention",2,90,26777386000
"TotSexActs","2025","intervention",2,100,26755660000
"CondomUsage","2030","baseline",1,0,1428.88828319171
"CondomUsage","2030","baseline",1,10,1428.88828319171
"CondomUsage","2030","baseline",1,20,1428.88828319171
"CondomUsage","2030","baseline",1,30,1428.88828319171
"CondomUsage","2030","baseline",1,40,1428.88828319171
"CondomUsage","2030","baseline",1,50,1428.88828319171
"CondomUsage","2030","baseline",1,60,1428.88828319171
"CondomUsage","2030","baseline",1,70,1428.88828319171
"CondomUsage","2030","baseline",1,80,1428.88828319171
"CondomUsage","2030","baseline",1,90,1428.88828319171
"CondomUsage","2030","baseline",1,100,1428.88828319171
"CondomUsage","2030","baseline",2,0,1424.12818348446
"CondomUsage","2030","baseline",2,10,1424.12818348446
"CondomUsage","2030","baseline",2,20,1424.12818348446
"CondomUsage","2030","baseline",2,30,1424.12818348446
"CondomUsage","2030","baseline",2,40,1424.12818348446
"CondomUsage","2030","baseline",2,50,1424.12818348446
"CondomUsage","2030","baseline",2,60,1424.12818348446
"CondomUsage","2030","baseline",2,70,1424.12818348446
"CondomUsage","2030","baseline",2,80,1424.12818348446
"CondomUsage","2030","baseline",2,90,1424.12818348446
"CondomUsage","2030","baseline",2,100,1424.12818348446
"CondomUsage","2030","intervention",1,0,1428.88828319171
"CondomUsage","2030","intervention",1,10,1428.60993404455
"CondomUsage","2030","intervention",1,20,1428.29174889485
"CondomUsage","2030","intervention",1,30,1427.92811440017
"CondomUsage","2030","intervention",1,40,1427.5153751295
"CondomUsage","2030","intervention",1,50,1427.05188887348
"CondomUsage","2030","intervention",1,60,1426.53097396429
"CondomUsage","2030","intervention",1,70,1425.95209945669
"CondomUsage","2030","intervention",1,80,1425.31829575707
"CondomUsage","2030","intervention",1,90,1424.64157911967
"CondomUsage","2030","intervention",1,100,1423.93284409974
"CondomUsage","2030","intervention",2,0,1424.12818348446
"CondomUsage","2030","intervention",2,10,1423.86634430909
"CondomUsage","2030","intervention",2,20,1423.5778617687
"CondomUsage","2030","intervention",2,30,1423.26013983557
"CondomUsage","2030","intervention",2,40,1422.91174543138
"CondomUsage","2030","intervention",2,50,1422.5324315705
"CondomUsage","2030","intervention",2,60,1422.11862299956
"CondomUsage","2030","intervention",2,70,1421.67460321416
"CondomUsage","2030","intervention",2,80,1421.2009530246
"CondomUsage","2030","intervention",2,90,1420.70495127573
"CondomUsage","2030","intervention",2,100,1420.18504002648
"FSWCondomUsage","2030","baseline",1,0,3329.80117895205
"FSWCondomUsage","2030","baseline",1,10,3329.80117895205
"FSWCondomUsage","2030","baseline",1,20,3329.80117895205
"FSWCondomUsage","2030","baseline",1,30,3329.80117895205
"FSWCondomUsage","2030","baseline",1,40,3329.80117895205
"FSWCondomUsage","2030","baseline",1,50,3329.80117895205
"FSWCondomUsage","2030","baseline",1,60,3329.80117895205
"FSWCondomUsage","2030","baseline",1,70,3329.80117895205
"FSWCondomUsage","2030","baseline",1,80,3329.80117895205
"FSWCondomUsage","2030","baseline",1,90,3329.80117895205
"FSWCondomUsage","2030","baseline",1,100,3329.80117895205
"FSWCondomUsage","2030","baseline",2,0,3302.39007129129
"FSWCondomUsage","2030","baseline",2,10,3302.39007129129
"FSWCondomUsage","2030","baseline",2,20,3302.39007129129
"FSWCondomUsage","2030","baseline",2,30,3302.39007129129
"FSWCondomUsage","2030","baseline",2,40,3302.39007129129
"FSWCondomUsage","2030","baseline",2,50,3302.39007129129
"FSWCondomUsage","2030","baseline",2,60,3302.39007129129
"FSWCondomUsage","2030","baseline",2,70,3302.39007129129
"FSWCondomUsage","2030","baseline",2,80,3302.39007129129
"FSWCondomUsage","2030","baseline",2,90,3302.39007129129
"FSWCondomUsage","2030","baseline",2,100,3302.39007129129
"FSWCondomUsage","2030","intervention",1,0,3329.80117895205
"FSWCondomUsage","2030","intervention",1,10,3329.79943413657
"FSWCondomUsage","2030","intervention",1,20,3329.8005410238
"FSWCondomUsage","2030","intervention",1,30,3329.80116516377
"FSWCondomUsage","2030","intervention",1,40,3329.80071688067
"FSWCondomUsage","2030","intervention",1,50,3329.80372351663
"FSWCondomUsage","2030","intervention",1,60,3329.80149000646
"FSWCondomUsage","2030","intervention",1,70,3329.80005172229
"FSWCondomUsage","2030","intervention",1,80,3329.80494186255
"FSWCondomUsage","2030","intervention",1,90,3329.79925696636
"FSWCondomUsage","2030","intervention",1,100,3329.80011231066
"FSWCondomUsage","2030","intervention",2,0,3302.39007129129
"FSWCondomUsage","2030","intervention",2,10,3302.39101118266
"FSWCondomUsage","2030","intervention",2,20,3302.39131453767
"FSWCondomUsage","2030","intervention",2,30,3302.39199479825
"FSWCondomUsage","2030","intervention",2,40,3302.39089100961
"FSWCondomUsage","2030","intervention",2,50,3302.39118745084
"FSWCondomUsage","2030","intervention",2,60,3302.39067771448
"FSWCondomUsage","2030","intervention",2,70,3302.39013023136
"FSWCondomUsage","2030","intervention",2,80,3302.39012793379
"FSWCondomUsage","2030","intervention",2,90,3302.39236524566
"FSWCondomUsage","2030","intervention",2,100,3302.3899226707
"NewAdultHIV","2030","baseline",1,0,2995276.1
"NewAdultHIV","2030","baseline",1,10,2995276.1
"NewAdultHIV","2030","baseline",1,20,2995276.1
"NewAdultHIV","2030","baseline",1,30,2995276.1
"NewAdultHIV","2030","baseline",1,40,2995276.1
"NewAdultHIV","2030","baseline",1,50,2995276.1
"NewAdultHIV","2030","baseline",1,60,2995276.1
"NewAdultHIV","2030","baseline",1,70,2995276.1
"NewAdultHIV","2030","baseline",1,80,2995276.1
"NewAdultHIV","2030","baseline",1,90,2995276.1
"NewAdultHIV","2030","baseline",1,100,2995276.1
"NewAdultHIV","2030","baseline",2,0,2827663.1
"NewAdultHIV","2030","baseline",2,10,2827663.1
"NewAdultHIV","2030","baseline",2,20,2827663.1
"NewAdultHIV","2030","baseline",2,30,2827663.1
"NewAdultHIV","2030","baseline",2,40,2827663.1
"NewAdultHIV","2030","baseline",2,50,2827663.1
"NewAdultHIV","2030","baseline",2,60,2827663.1
"NewAdultHIV","2030","baseline",2,70,2827663.1
"NewAdultHIV","2030","baseline",2,80,2827663.1
"NewAdultHIV","2030","baseline",2,90,2827663.1
"NewAdultHIV","2030","baseline",2,100,2827663.1
"NewAdultHIV","2030","intervention",1,0,2995276.1
"NewAdultHIV","2030","intervention",1,10,3136212.5
"NewAdultHIV","2030","intervention",1,20,3295649.2
"NewAdultHIV","2030","intervention",1,30,3476641.2
"NewAdultHIV","2030","intervention",1,40,3680723.2
"NewAdultHIV","2030","intervention",1,50,3909216.7
"NewAdultHIV","2030","intervention",1,60,4165504
"NewAdultHIV","2030","intervention",1,70,4449705.1
"NewAdultHIV","2030","intervention",1,80,4760589.2
"NewAdultHIV","2030","intervention",1,90,5092315.6
"NewAdultHIV","2030","intervention",1,100,5438520
"NewAdultHIV","2030","intervention",2,0,2827663.1
"NewAdultHIV","2030","intervention",2,10,2954996.2
"NewAdultHIV","2030","intervention",2,20,3095931.2
"NewAdultHIV","2030","intervention",2,30,3252553.7
"NewAdultHIV","2030","intervention",2,40,3425494.8
"NewAdultHIV","2030","intervention",2,50,3615038.6
"NewAdultHIV","2030","intervention",2,60,3822850.6
"NewAdultHIV","2030","intervention",2,70,4047667.6
"NewAdultHIV","2030","intervention",2,80,4287274.7
"NewAdultHIV","2030","intervention",2,90,4536915.4
"NewAdultHIV","2030","intervention",2,100,4793693.1
"NonFSWCondomUsage","2030","baseline",1,0,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,10,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,20,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,30,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,40,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,50,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,60,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,70,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,80,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,90,827.866330940578
"NonFSWCondomUsage","2030","baseline",1,100,827.866330940578
"NonFSWCondomUsage","2030","baseline",2,0,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,10,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,20,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,30,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,40,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,50,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,60,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,70,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,80,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,90,797.076178675076
"NonFSWCondomUsage","2030","baseline",2,100,797.076178675076
"NonFSWCondomUsage","2030","intervention",1,0,827.866330940578
"NonFSWCondomUsage","2030","intervention",1,10,827.967395725897
"NonFSWCondomUsage","2030","intervention",1,20,828.08006346086
"NonFSWCondomUsage","2030","intervention",1,30,828.207213045155
"NonFSWCondomUsage","2030","intervention",1,40,828.350436269208
"NonFSWCondomUsage","2030","intervention",1,50,828.510596061895
"NonFSWCondomUsage","2030","intervention",1,60,828.692688691049
"NonFSWCondomUsage","2030","intervention",1,70,828.894876983739
"NonFSWCondomUsage","2030","intervention",1,80,829.116003112994
"NonFSWCondomUsage","2030","intervention",1,90,829.35597515938
"NonFSWCondomUsage","2030","intervention",1,100,829.60578132358
"NonFSWCondomUsage","2030","intervention",2,0,797.076178675076
"NonFSWCondomUsage","2030","intervention",2,10,797.158275893084
"NonFSWCondomUsage","2030","intervention",2,20,797.249218556854
"NonFSWCondomUsage","2030","intervention",2,30,797.350886566725
"NonFSWCondomUsage","2030","intervention",2,40,797.464520580556
"NonFSWCondomUsage","2030","intervention",2,50,797.588533917155
"NonFSWCondomUsage","2030","intervention",2,60,797.725146210339
"NonFSWCondomUsage","2030","intervention",2,70,797.875390960817
"NonFSWCondomUsage","2030","intervention",2,80,798.033281786761
"NonFSWCondomUsage","2030","intervention",2,90,798.196047707797
"NonFSWCondomUsage","2030","intervention",2,100,798.361205840757
"PctProtSexActsSW","2030","baseline",1,0,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,10,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,20,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,30,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,40,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,50,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,60,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,70,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,80,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,90,2292.63039921212
"PctProtSexActsSW","2030","baseline",1,100,2292.63039921212
"PctProtSexActsSW","2030","baseline",2,0,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,10,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,20,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,30,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,40,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,50,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,60,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,70,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,80,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,90,2376.62740076267
"PctProtSexActsSW","2030","baseline",2,100,2376.62740076267
"PctProtSexActsSW","2030","intervention",1,0,2292.63039921212
"PctProtSexActsSW","2030","intervention",1,10,2291.72115482463
"PctProtSexActsSW","2030","intervention",1,20,2290.69137160307
"PctProtSexActsSW","2030","intervention",1,30,2289.52104816569
"PctProtSexActsSW","2030","intervention",1,40,2288.19885505834
"PctProtSexActsSW","2030","intervention",1,50,2286.71784210314
"PctProtSexActsSW","2030","intervention",1,60,2285.05135451404
"PctProtSexActsSW","2030","intervention",1,70,2283.20193472066
"PctProtSexActsSW","2030","intervention",1,80,2281.17807159378
"PctProtSexActsSW","2030","intervention",1,90,2279.00941367878
"PctProtSexActsSW","2030","intervention",1,100,2276.74095958806
"PctProtSexActsSW","2030","intervention",2,0,2376.62740076267
"PctProtSexActsSW","2030","intervention",2,10,2375.83654809098
"PctProtSexActsSW","2030","intervention",2,20,2374.96634066752
"PctProtSexActsSW","2030","intervention",2,30,2374.00531758095
"PctProtSexActsSW","2030","intervention",2,40,2372.94807107788
"PctProtSexActsSW","2030","intervention",2,50,2371.79783604995
"PctProtSexActsSW","2030","intervention",2,60,2370.54203152354
"PctProtSexActsSW","2030","intervention",2,70,2369.18619995514
"PctProtSexActsSW","2030","intervention",2,80,2367.74830899374
"PctProtSexActsSW","2030","intervention",2,90,2366.25086799196
"PctProtSexActsSW","2030","intervention",2,100,2364.69888729157
"PctSexActsSW","2030","baseline",1,0,985.237838280426
"PctSexActsSW","2030","baseline",1,10,985.237838280426
"PctSexActsSW","2030","baseline",1,20,985.237838280426
"PctSexActsSW","2030","baseline",1,30,985.237838280426
"PctSexActsSW","2030","baseline",1,40,985.237838280426
"PctSexActsSW","2030","baseline",1,50,985.237838280426
"PctSexActsSW","2030","baseline",1,60,985.237838280426
"PctSexActsSW","2030","baseline",1,70,985.237838280426
"PctSexActsSW","2030","baseline",1,80,985.237838280426
"PctSexActsSW","2030","baseline",1,90,985.237838280426
"PctSexActsSW","2030","baseline",1,100,985.237838280426
"PctSexActsSW","2030","baseline",2,0,1026.53340342102
"PctSexActsSW","2030","baseline",2,10,1026.53340342102
"PctSexActsSW","2030","baseline",2,20,1026.53340342102
"PctSexActsSW","2030","baseline",2,30,1026.53340342102
"PctSexActsSW","2030","baseline",2,40,1026.53340342102
"PctSexActsSW","2030","baseline",2,50,1026.53340342102
"PctSexActsSW","2030","baseline",2,60,1026.53340342102
"PctSexActsSW","2030","baseline",2,70,1026.53340342102
"PctSexActsSW","2030","baseline",2,80,1026.53340342102
"PctSexActsSW","2030","baseline",2,90,1026.53340342102
"PctSexActsSW","2030","baseline",2,100,1026.53340342102
"PctSexActsSW","2030","intervention",1,0,985.237838280426
"PctSexActsSW","2030","intervention",1,10,984.658494465847
"PctSexActsSW","2030","intervention",1,20,983.99856336141
"PctSexActsSW","2030","intervention",1,30,983.246079036208
"PctSexActsSW","2030","intervention",1,40,982.393821200064
"PctSexActsSW","2030","intervention",1,50,981.436051609139
"PctSexActsSW","2030","intervention",1,60,980.359119699968
"PctSexActsSW","2030","intervention",1,70,979.161630716524
"PctSexActsSW","2030","intervention",1,80,977.848002556584
"PctSexActsSW","2030","intervention",1,90,976.444544395997
"PctSexActsSW","2030","intervention",1,100,974.973552219517
"PctSexActsSW","2030","intervention",2,0,1026.53340342102
"PctSexActsSW","2030","intervention",2,10,1026.00527584108
"PctSexActsSW","2030","intervention",2,20,1025.42339952654
"PctSexActsSW","2030","intervention",2,30,1024.78030858206
"PctSexActsSW","2030","intervention",2,40,1024.07312234351
"PctSexActsSW","2030","intervention",2,50,1023.30204462177
"PctSexActsSW","2030","intervention",2,60,1022.45958678448
"PctSexActsSW","2030","intervention",2,70,1021.55100745964
"PctSexActsSW","2030","intervention",2,80,1020.58431177751
"PctSexActsSW","2030","intervention",2,90,1019.57411877243
"PctSexActsSW","2030","intervention",2,100,1018.52335945431
"SWsexActs","2030","baseline",1,0,6881254000
"SWsexActs","2030","baseline",1,10,6881254000
"SWsexActs","2030","baseline",1,20,6881254000
"SWsexActs","2030","baseline",1,30,6881254000
"SWsexActs","2030","baseline",1,40,6881254000
"SWsexActs","2030","baseline",1,50,6881254000
"SWsexActs","2030","baseline",1,60,6881254000
"SWsexActs","2030","baseline",1,70,6881254000
"SWsexActs","2030","baseline",1,80,6881254000
"SWsexActs","2030","baseline",1,90,6881254000
"SWsexActs","2030","baseline",1,100,6881254000
"SWsexActs","2030","baseline",2,0,6880389000
"SWsexActs","2030","baseline",2,10,6880389000
"SWsexActs","2030","baseline",2,20,6880389000
"SWsexActs","2030","baseline",2,30,6880389000
"SWsexActs","2030","baseline",2,40,6880389000
"SWsexActs","2030","baseline",2,50,6880389000
"SWsexActs","2030","baseline",2,60,6880389000
"SWsexActs","2030","baseline",2,70,6880389000
"SWsexActs","2030","baseline",2,80,6880389000
"SWsexActs","2030","baseline",2,90,6880389000
"SWsexActs","2030","baseline",2,100,6880389000
"SWsexActs","2030","intervention",1,0,6881254000
"SWsexActs","2030","intervention",1,10,6874532000
"SWsexActs","2030","intervention",1,20,6866818000
"SWsexActs","2030","intervention",1,30,6857929000
"SWsexActs","2030","intervention",1,40,6847737000
"SWsexActs","2030","intervention",1,50,6836116000
"SWsexActs","2030","intervention",1,60,6822830000
"SWsexActs","2030","intervention",1,70,6807787000
"SWsexActs","2030","intervention",1,80,6790967000
"SWsexActs","2030","intervention",1,90,6772617000
"SWsexActs","2030","intervention",1,100,6.753e+09
"SWsexActs","2030","intervention",2,0,6880389000
"SWsexActs","2030","intervention",2,10,6874253000
"SWsexActs","2030","intervention",2,20,6867420000
"SWsexActs","2030","intervention",2,30,6859771000
"SWsexActs","2030","intervention",2,40,6851245000
"SWsexActs","2030","intervention",2,50,6841801000
"SWsexActs","2030","intervention",2,60,6831315000
"SWsexActs","2030","intervention",2,70,6819811000
"SWsexActs","2030","intervention",2,80,6807361000
"SWsexActs","2030","intervention",2,90,6794147000
"SWsexActs","2030","intervention",2,100,6780245000
"SWsexActsProt","2030","baseline",1,0,5588587000
"SWsexActsProt","2030","baseline",1,10,5588587000
"SWsexActsProt","2030","baseline",1,20,5588587000
"SWsexActsProt","2030","baseline",1,30,5588587000
"SWsexActsProt","2030","baseline",1,40,5588587000
"SWsexActsProt","2030","baseline",1,50,5588587000
"SWsexActsProt","2030","baseline",1,60,5588587000
"SWsexActsProt","2030","baseline",1,70,5588587000
"SWsexActsProt","2030","baseline",1,80,5588587000
"SWsexActsProt","2030","baseline",1,90,5588587000
"SWsexActsProt","2030","baseline",1,100,5588587000
"SWsexActsProt","2030","baseline",2,0,5541885000
"SWsexActsProt","2030","baseline",2,10,5541885000
"SWsexActsProt","2030","baseline",2,20,5541885000
"SWsexActsProt","2030","baseline",2,30,5541885000
"SWsexActsProt","2030","baseline",2,40,5541885000
"SWsexActsProt","2030","baseline",2,50,5541885000
"SWsexActsProt","2030","baseline",2,60,5541885000
"SWsexActsProt","2030","baseline",2,70,5541885000
"SWsexActsProt","2030","baseline",2,80,5541885000
"SWsexActsProt","2030","baseline",2,90,5541885000
"SWsexActsProt","2030","baseline",2,100,5541885000
"SWsexActsProt","2030","intervention",1,0,5588587000
"SWsexActsProt","2030","intervention",1,10,5583125000
"SWsexActsProt","2030","intervention",1,20,5576861000
"SWsexActsProt","2030","intervention",1,30,5569644000
"SWsexActsProt","2030","intervention",1,40,5561366000
"SWsexActsProt","2030","intervention",1,50,5551933000
"SWsexActsProt","2030","intervention",1,60,5541138000
"SWsexActsProt","2030","intervention",1,70,5528919000
"SWsexActsProt","2030","intervention",1,80,5515267000
"SWsexActsProt","2030","intervention",1,90,5500355000
"SWsexActsProt","2030","intervention",1,100,5484425000
"SWsexActsProt","2030","intervention",2,0,5541885000
"SWsexActsProt","2030","intervention",2,10,5536945000
"SWsexActsProt","2030","intervention",2,20,5531441000
"SWsexActsProt","2030","intervention",2,30,5525281000
"SWsexActsProt","2030","intervention",2,40,5518412000
"SWsexActsProt","2030","intervention",2,50,5510806000
"SWsexActsProt","2030","intervention",2,60,5502359000
"SWsexActsProt","2030","intervention",2,70,5493092000
"SWsexActsProt","2030","intervention",2,80,5483064000
"SWsexActsProt","2030","intervention",2,90,5472424000
"SWsexActsProt","2030","intervention",2,100,5461223000
"TotalAIDSdeathsadult","2030","baseline",1,0,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,10,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,20,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,30,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,40,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,50,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,60,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,70,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,80,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,90,1448793.46
"TotalAIDSdeathsadult","2030","baseline",1,100,1448793.46
"TotalAIDSdeathsadult","2030","baseline",2,0,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,10,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,20,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,30,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,40,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,50,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,60,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,70,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,80,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,90,1424452.48
"TotalAIDSdeathsadult","2030","baseline",2,100,1424452.48
"TotalAIDSdeathsadult","2030","intervention",1,0,1448793.46
"TotalAIDSdeathsadult","2030","intervention",1,10,1491364.55
"TotalAIDSdeathsadult","2030","intervention",1,20,1539969.15
"TotalAIDSdeathsadult","2030","intervention",1,30,1595922.3
"TotalAIDSdeathsadult","2030","intervention",1,40,1660197.7
"TotalAIDSdeathsadult","2030","intervention",1,50,1733801.8
"TotalAIDSdeathsadult","2030","intervention",1,60,1818537.5
"TotalAIDSdeathsadult","2030","intervention",1,70,1915257.5
"TotalAIDSdeathsadult","2030","intervention",1,80,2024369
"TotalAIDSdeathsadult","2030","intervention",1,90,2144464.7
"TotalAIDSdeathsadult","2030","intervention",1,100,2273374.3
"TotalAIDSdeathsadult","2030","intervention",2,0,1424452.48
"TotalAIDSdeathsadult","2030","intervention",2,10,1461385.53
"TotalAIDSdeathsadult","2030","intervention",2,20,1502772.85
"TotalAIDSdeathsadult","2030","intervention",2,30,1549473.2
"TotalAIDSdeathsadult","2030","intervention",2,40,1601960.4
"TotalAIDSdeathsadult","2030","intervention",2,50,1660616.9
"TotalAIDSdeathsadult","2030","intervention",2,60,1726267.2
"TotalAIDSdeathsadult","2030","intervention",2,70,1798796.1
"TotalAIDSdeathsadult","2030","intervention",2,80,1877665.6
"TotalAIDSdeathsadult","2030","intervention",2,90,1961236.8
"TotalAIDSdeathsadult","2030","intervention",2,100,2048050.3
"TotalHIVtests","2030","baseline",1,0,1063810900
"TotalHIVtests","2030","baseline",1,10,1063810900
"TotalHIVtests","2030","baseline",1,20,1063810900
"TotalHIVtests","2030","baseline",1,30,1063810900
"TotalHIVtests","2030","baseline",1,40,1063810900
"TotalHIVtests","2030","baseline",1,50,1063810900
"TotalHIVtests","2030","baseline",1,60,1063810900
"TotalHIVtests","2030","baseline",1,70,1063810900
"TotalHIVtests","2030","baseline",1,80,1063810900
"TotalHIVtests","2030","baseline",1,90,1063810900
"TotalHIVtests","2030","baseline",1,100,1063810900
"TotalHIVtests","2030","baseline",2,0,867990700
"TotalHIVtests","2030","baseline",2,10,867990700
"TotalHIVtests","2030","baseline",2,20,867990700
"TotalHIVtests","2030","baseline",2,30,867990700
"TotalHIVtests","2030","baseline",2,40,867990700
"TotalHIVtests","2030","baseline",2,50,867990700
"TotalHIVtests","2030","baseline",2,60,867990700
"TotalHIVtests","2030","baseline",2,70,867990700
"TotalHIVtests","2030","baseline",2,80,867990700
"TotalHIVtests","2030","baseline",2,90,867990700
"TotalHIVtests","2030","baseline",2,100,867990700
"TotalHIVtests","2030","intervention",1,0,1063810900
"TotalHIVtests","2030","intervention",1,10,932811600
"TotalHIVtests","2030","intervention",1,20,811988800
"TotalHIVtests","2030","intervention",1,30,700518900
"TotalHIVtests","2030","intervention",1,40,598861900
"TotalHIVtests","2030","intervention",1,50,507334900
"TotalHIVtests","2030","intervention",1,60,425309740
"TotalHIVtests","2030","intervention",1,70,353114420
"TotalHIVtests","2030","intervention",1,80,290697130
"TotalHIVtests","2030","intervention",1,90,238076760
"TotalHIVtests","2030","intervention",1,100,194528530
"TotalHIVtests","2030","intervention",2,0,867990700
"TotalHIVtests","2030","intervention",2,10,764484500
"TotalHIVtests","2030","intervention",2,20,669286300
"TotalHIVtests","2030","intervention",2,30,581728000
"TotalHIVtests","2030","intervention",2,40,502139900
"TotalHIVtests","2030","intervention",2,50,430727360
"TotalHIVtests","2030","intervention",2,60,366938000
"TotalHIVtests","2030","intervention",2,70,310929490
"TotalHIVtests","2030","intervention",2,80,262509760
"TotalHIVtests","2030","intervention",2,90,221452990
"TotalHIVtests","2030","intervention",2,100,186808680
"TotProtSexActs","2030","baseline",1,0,9964694000
"TotProtSexActs","2030","baseline",1,10,9964694000
"TotProtSexActs","2030","baseline",1,20,9964694000
"TotProtSexActs","2030","baseline",1,30,9964694000
"TotProtSexActs","2030","baseline",1,40,9964694000
"TotProtSexActs","2030","baseline",1,50,9964694000
"TotProtSexActs","2030","baseline",1,60,9964694000
"TotProtSexActs","2030","baseline",1,70,9964694000
"TotProtSexActs","2030","baseline",1,80,9964694000
"TotProtSexActs","2030","baseline",1,90,9964694000
"TotProtSexActs","2030","baseline",1,100,9964694000
"TotProtSexActs","2030","baseline",2,0,9532125000
"TotProtSexActs","2030","baseline",2,10,9532125000
"TotProtSexActs","2030","baseline",2,20,9532125000
"TotProtSexActs","2030","baseline",2,30,9532125000
"TotProtSexActs","2030","baseline",2,40,9532125000
"TotProtSexActs","2030","baseline",2,50,9532125000
"TotProtSexActs","2030","baseline",2,60,9532125000
"TotProtSexActs","2030","baseline",2,70,9532125000
"TotProtSexActs","2030","baseline",2,80,9532125000
"TotProtSexActs","2030","baseline",2,90,9532125000
"TotProtSexActs","2030","baseline",2,100,9532125000
"TotProtSexActs","2030","intervention",1,0,9964694000
"TotProtSexActs","2030","intervention",1,10,9958893000
"TotProtSexActs","2030","intervention",1,20,9952204000
"TotProtSexActs","2030","intervention",1,30,9944449000
"TotProtSexActs","2030","intervention",1,40,9935492000
"TotProtSexActs","2030","intervention",1,50,9925200000
"TotProtSexActs","2030","intervention",1,60,9913325000
"TotProtSexActs","2030","intervention",1,70,9899746000
"TotProtSexActs","2030","intervention",1,80,9884406000
"TotProtSexActs","2030","intervention",1,90,9867473000
"TotProtSexActs","2030","intervention",1,100,9849169000
"TotProtSexActs","2030","intervention",2,0,9532125000
"TotProtSexActs","2030","intervention",2,10,9526797000
